run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2021-00021,v2.1.4,2021-09-09 12:10:30,42,0.0804,0.8036,0.1389,0.5301,1392,69
RSC-2021-00022,v2.1.4,2021-01-12 10:20:56,45,0.0258,0.8216,0.1399,0.4836,955,39
RSC-2021-00023,v2.1.4,2021-07-21 14:48:33,39,0.0102,0.8238,0.1527,0.5269,802,134
RSC-2021-00024,v2.2.1,2021-10-06 09:30:25,45,0.019,0.809,0.1343,0.4928,1211,29
RSC-2021-00025,v2.3.0,2021-11-13 13:05:11,49,0.0225,0.8025,0.1655,0.5298,1503,40
RSC-2021-00026,v2.2.1,2021-09-02 13:24:05,51,0.0923,0.8325,0.1699,0.5178,1143,103
RSC-2021-00027,v2.1.3,2021-11-08 01:18:43,39,0.0572,0.8121,0.1323,0.5327,1354,103
RSC-2021-00028,v2.2.0,2021-12-15 14:06:08,51,0.0268,0.8178,0.1456,0.5004,1440,47
RSC-2021-00029,v2.3.0,2021-06-08 15:11:27,55,0.0177,0.8273,0.1311,0.4954,1035,89
RSC-2021-00030,v2.2.0,2021-05-12 21:46:29,48,0.0233,0.7755,0.1251,0.4948,1540,104
RSC-2021-00031,v2.2.0,2021-04-10 00:33:34,39,0.0177,0.7918,0.1438,0.5357,1586,57
RSC-2021-00032,v2.3.0,2021-06-07 13:05:10,42,0.0177,0.793,0.1432,0.5118,1373,99
RSC-2021-00033,v2.3.0,2021-11-18 19:28:53,44,0.003,0.8021,0.157,0.5082,1178,86
RSC-2021-00034,v2.1.4,2021-04-02 12:03:09,51,0.0979,0.829,0.1394,0.4856,1093,92
RSC-2021-00035,v2.1.3,2021-09-05 16:41:47,42,0.0352,0.823,0.1378,0.5215,1306,76
RSC-2021-00036,v2.3.0,2021-02-27 06:00:33,44,0.0261,0.8212,0.1447,0.5066,1397,37
RSC-2021-00037,v2.1.4,2021-12-27 23:30:07,42,0.0365,0.8285,0.1483,0.5073,1134,64
RSC-2021-00038,v2.1.4,2021-11-04 17:53:26,45,0.0435,0.8346,0.1586,0.5262,1125,76
RSC-2021-00039,v2.1.4,2021-07-08 17:33:03,34,0.0646,0.8118,0.1546,0.4961,1310,119
RSC-2021-00040,v2.3.0,2021-07-24 03:37:10,51,0.0583,0.8417,0.1518,0.5381,976,116
RSC-2021-00041,v2.1.3,2021-06-22 23:46:52,53,0.0186,0.8417,0.1553,0.5165,1530,23
RSC-2021-00042,v2.1.4,2021-10-14 11:19:48,50,0.0463,0.7976,0.1411,0.5198,1250,135
RSC-2021-00043,v2.2.1,2021-11-15 14:48:55,37,0.0945,0.8067,0.1483,0.4909,1293,127
RSC-2021-00044,v2.3.0,2021-07-09 23:44:49,55,0.0165,0.8,0.1319,0.4911,1379,81
RSC-2021-00045,v2.1.4,2021-04-29 22:08:57,34,0.0434,0.8238,0.1424,0.5101,1170,55
RSC-2021-00046,v2.2.0,2021-05-04 08:23:57,56,0.0469,0.8291,0.1327,0.5018,1340,59
RSC-2021-00047,v2.1.4,2021-06-18 13:58:09,50,0.0124,0.8267,0.1354,0.5253,931,78
RSC-2021-00048,v2.1.3,2021-09-23 19:22:17,39,0.0087,0.8158,0.1402,0.5047,1557,105
RSC-2021-00049,v2.1.3,2021-12-06 13:04:12,42,0.0144,0.8458,0.135,0.4928,1197,76
RSC-2021-00050,v2.2.0,2021-02-07 17:43:39,50,0.0692,0.78,0.1322,0.4972,1079,50
RSC-2021-00051,v2.1.4,2021-03-25 12:04:08,46,0.0454,0.8105,0.1453,0.5214,1433,87
RSC-2021-00052,v2.1.3,2021-03-30 13:21:10,43,0.0441,0.8171,0.1578,0.5336,1081,56
RSC-2021-00053,v2.1.3,2021-12-20 10:58:54,55,0.0372,0.7973,0.1468,0.5071,1560,128
RSC-2021-00054,v2.2.0,2021-08-28 11:12:58,44,0.0135,0.7908,0.1402,0.4899,1230,128
RSC-2021-00055,v2.1.4,2021-07-09 09:13:59,40,0.0262,0.8451,0.1383,0.5356,826,21
RSC-2021-00056,v2.3.0,2021-03-20 14:03:55,40,0.0333,0.8205,0.1444,0.5235,1097,83
RSC-2021-00057,v2.1.4,2021-04-07 03:07:28,42,0.0366,0.8144,0.1557,0.4806,927,82
RSC-2021-00058,v2.1.4,2021-11-29 04:10:39,51,0.0031,0.8292,0.1562,0.4786,1519,95
RSC-2021-00059,v2.2.1,2021-12-24 19:48:53,52,0.0812,0.8029,0.1429,0.5419,1105,123
RSC-2021-00060,v2.3.0,2021-09-15 13:41:55,52,0.015,0.7945,0.1102,0.4982,1107,70
RSC-2021-00061,v2.3.0,2021-08-17 10:35:57,37,0.0312,0.8173,0.1425,0.5345,1056,87
RSC-2021-00062,v2.1.4,2021-06-01 02:42:01,52,0.032,0.7994,0.1676,0.49,1409,78
RSC-2021-00063,v2.3.0,2021-01-06 17:08:34,50,0.0328,0.8096,0.1329,0.486,1030,53
RSC-2021-00064,v2.1.4,2021-12-06 22:45:17,50,0.0063,0.7946,0.1493,0.5228,1081,103
RSC-2021-00065,v2.1.3,2021-06-13 22:08:15,44,0.0237,0.8243,0.1347,0.5056,841,64
RSC-2021-00066,v2.3.0,2021-07-11 10:32:09,37,0.0486,0.8262,0.146,0.4957,916,95
RSC-2021-00067,v2.2.1,2021-06-16 04:19:12,36,0.062,0.8196,0.1471,0.4761,1029,49
RSC-2021-00068,v2.2.0,2021-04-15 03:37:34,38,0.0282,0.807,0.1245,0.5031,1585,85
RSC-2021-00069,v2.1.4,2021-05-13 04:45:37,55,0.0498,0.8028,0.1453,0.5084,1035,100
RSC-2021-00070,v2.1.4,2021-12-21 21:52:23,55,0.0487,0.7816,0.1657,0.5092,1078,82
RSC-2021-00071,v2.2.0,2021-09-09 03:08:45,51,0.0434,0.8391,0.1458,0.5013,1000,126
RSC-2021-00072,v2.2.1,2021-12-04 01:35:26,56,0.029,0.8057,0.1443,0.4998,1579,35
RSC-2021-00073,v2.2.0,2021-01-05 05:47:06,49,0.0089,0.8173,0.1306,0.5257,811,24
RSC-2021-00074,v2.2.1,2021-05-19 13:29:19,54,0.0214,0.7971,0.1413,0.4925,876,129
RSC-2021-00075,v2.1.4,2021-01-11 00:49:33,39,0.0124,0.8163,0.1425,0.4748,884,70
RSC-2021-00076,v2.2.0,2021-10-26 21:10:01,39,0.0644,0.8242,0.1326,0.4867,1135,75
RSC-2021-00077,v2.2.0,2021-01-28 08:09:25,46,0.025,0.8194,0.1514,0.4914,1026,82
RSC-2021-00078,v2.1.4,2021-12-09 04:35:36,51,0.0829,0.8068,0.1373,0.5313,998,111
RSC-2021-00079,v2.1.3,2021-04-20 18:06:34,39,0.0386,0.8048,0.1446,0.4981,1367,104
RSC-2021-00080,v2.1.3,2021-06-08 14:12:06,45,0.0492,0.8395,0.15,0.4758,842,78
RSC-2021-00081,v2.3.0,2021-11-05 21:58:34,48,0.0683,0.8313,0.1562,0.5081,1564,138
RSC-2021-00082,v2.1.3,2021-10-06 21:21:08,45,0.0429,0.8151,0.15,0.5304,1053,76
RSC-2021-00083,v2.2.0,2021-05-27 10:16:58,41,0.0165,0.79,0.1564,0.4833,1128,59
RSC-2021-00084,v2.2.1,2021-11-14 03:46:45,46,0.0481,0.7945,0.1319,0.524,1186,27
RSC-2021-00085,v2.2.0,2021-12-13 01:03:35,55,0.0192,0.8191,0.1351,0.4873,1333,97
RSC-2021-00086,v2.2.1,2021-01-09 19:16:05,52,0.1114,0.827,0.1469,0.5146,1125,60
RSC-2021-00087,v2.3.0,2021-12-27 07:22:30,35,0.0399,0.7855,0.1417,0.4871,1587,53
RSC-2021-00088,v2.3.0,2021-10-09 17:19:07,46,0.0153,0.7943,0.1481,0.5376,1263,56
RSC-2021-00089,v2.3.0,2021-02-01 04:18:34,55,0.0989,0.8135,0.1374,0.4873,1302,60
RSC-2021-00090,v2.1.3,2021-09-16 17:43:30,50,0.0282,0.7955,0.1492,0.4667,1451,85
RSC-2021-00091,v2.1.3,2021-06-15 07:36:26,56,0.011,0.8054,0.1527,0.5036,1206,91
RSC-2021-00092,v2.2.1,2021-08-08 20:37:46,44,0.0304,0.8019,0.1344,0.5262,991,121
RSC-2021-00093,v2.3.0,2021-09-24 22:11:41,55,0.0448,0.8226,0.1422,0.5105,1207,67
RSC-2021-00094,v2.3.0,2021-11-29 12:15:27,48,0.0289,0.8468,0.1573,0.4717,1465,60
RSC-2021-00095,v2.1.4,2021-02-27 22:34:15,34,0.015,0.8234,0.1418,0.5097,936,90
RSC-2021-00096,v2.2.0,2021-12-31 14:39:41,54,0.0886,0.8314,0.1318,0.4908,1366,100
RSC-2021-00097,v2.2.0,2021-06-06 09:38:41,51,0.003,0.8101,0.143,0.5212,1113,60
RSC-2021-00098,v2.2.1,2021-06-28 14:35:24,35,0.021,0.8105,0.1105,0.5337,861,123
RSC-2021-00099,v2.2.0,2021-04-30 22:01:20,51,0.0127,0.7996,0.1444,0.5259,977,71
RSC-2021-00100,v2.3.0,2021-07-31 09:42:33,35,0.0562,0.7986,0.1668,0.5098,1490,41
RSC-2021-00101,v2.2.1,2021-12-04 14:04:04,44,0.0896,0.8231,0.1557,0.541,929,134
RSC-2021-00102,v2.3.0,2021-11-10 23:12:40,39,0.017,0.7999,0.1512,0.4829,1163,31
RSC-2021-00103,v2.1.4,2021-09-25 22:46:03,45,0.0254,0.8211,0.157,0.4901,1545,107
RSC-2021-00104,v2.2.1,2021-06-22 02:03:55,57,0.0294,0.8167,0.1429,0.5083,1048,65
RSC-2021-00105,v2.2.1,2021-05-14 21:52:49,54,0.0207,0.8601,0.146,0.5246,1273,54
RSC-2021-00106,v2.2.1,2021-04-03 09:27:18,39,0.045,0.7969,0.1449,0.534,1267,53
RSC-2021-00107,v2.2.0,2021-03-22 16:47:49,52,0.0303,0.8415,0.1644,0.4727,1233,54
RSC-2021-00108,v2.1.3,2021-01-15 14:11:44,57,0.0163,0.791,0.1688,0.5065,1355,137
RSC-2021-00109,v2.3.0,2021-08-16 19:13:15,43,0.0109,0.8347,0.1626,0.4927,1030,128
RSC-2021-00110,v2.1.3,2021-04-17 15:53:22,46,0.0449,0.775,0.1219,0.5114,822,108
RSC-2021-00111,v2.2.1,2021-05-30 09:18:16,55,0.0071,0.7571,0.1333,0.5101,1434,21
RSC-2021-00112,v2.2.0,2021-08-18 03:54:12,37,0.0198,0.7844,0.145,0.477,1454,127
RSC-2021-00113,v2.1.4,2021-02-19 03:54:26,45,0.0494,0.8037,0.141,0.5076,1198,35
RSC-2021-00114,v2.2.0,2021-11-08 09:57:30,41,0.0197,0.7972,0.1484,0.4897,1279,139
RSC-2021-00115,v2.2.1,2021-10-29 20:29:31,42,0.06,0.8063,0.1396,0.5334,1243,131
RSC-2021-00116,v2.2.0,2021-04-16 17:10:28,39,0.008,0.828,0.1658,0.4753,1170,60
RSC-2021-00117,v2.2.1,2021-12-04 20:03:47,34,0.0413,0.8264,0.1205,0.5163,1129,28
RSC-2021-00118,v2.1.4,2021-09-20 09:24:01,53,0.0138,0.8153,0.1342,0.485,1082,139
RSC-2021-00119,v2.1.3,2021-11-30 22:24:36,40,0.0356,0.8417,0.1348,0.52,1404,108
RSC-2021-00120,v2.1.4,2021-04-16 09:32:05,48,0.0608,0.7994,0.1538,0.567,846,27
RSC-2021-00121,v2.3.0,2021-03-11 13:46:00,36,0.0029,0.8099,0.1373,0.4849,878,78
RSC-2021-00122,v2.2.0,2021-11-23 15:49:31,44,0.0323,0.8051,0.1557,0.5172,1455,90
RSC-2021-00123,v2.3.0,2021-06-03 04:28:42,39,0.0179,0.8087,0.1391,0.4919,1215,123
RSC-2021-00124,v2.3.0,2021-11-16 18:16:04,40,0.0105,0.7939,0.138,0.4873,1114,88
RSC-2021-00125,v2.2.0,2021-05-31 17:18:07,35,0.0148,0.8251,0.1276,0.5528,1122,116
RSC-2021-00126,v2.1.3,2021-08-11 19:15:23,55,0.0446,0.8142,0.1265,0.5188,1248,135
RSC-2021-00127,v2.2.0,2021-01-10 10:36:05,43,0.0205,0.8218,0.138,0.5061,957,127
RSC-2021-00128,v2.2.0,2021-03-17 02:04:49,34,0.0076,0.8244,0.1437,0.5245,1001,29
RSC-2021-00129,v2.1.3,2021-10-22 20:00:46,36,0.0545,0.8152,0.1284,0.5147,1035,124
RSC-2021-00130,v2.2.1,2021-08-28 00:58:08,37,0.0534,0.8466,0.1591,0.5022,1483,29
RSC-2021-00131,v2.2.1,2021-06-02 02:31:14,55,0.049,0.8073,0.1459,0.4981,1536,52
RSC-2021-00132,v2.1.4,2021-08-22 10:17:25,53,0.0525,0.8617,0.1418,0.5382,1566,67
RSC-2021-00133,v2.3.0,2021-11-20 21:13:49,46,0.0876,0.7908,0.1647,0.5356,1389,96
RSC-2021-00134,v2.1.4,2021-05-12 17:35:49,50,0.0247,0.8171,0.1555,0.5004,1179,59
RSC-2021-00135,v2.3.0,2021-01-02 22:51:07,48,0.0395,0.8464,0.1235,0.5201,1419,36
RSC-2021-00136,v2.1.3,2021-07-05 12:09:52,44,0.0296,0.8288,0.1398,0.5057,1271,31
RSC-2021-00137,v2.3.0,2021-11-29 14:47:36,34,0.0409,0.7949,0.1376,0.4747,1266,117
RSC-2021-00138,v2.1.3,2021-11-17 21:00:01,34,0.0116,0.8353,0.1336,0.5179,877,66
RSC-2021-00139,v2.3.0,2021-06-25 16:41:42,51,0.0352,0.8068,0.1564,0.5286,1508,81
RSC-2021-00140,v2.3.0,2021-11-21 13:36:25,41,0.06,0.8288,0.1642,0.4979,814,100
RSC-2021-00141,v2.1.3,2021-07-28 15:00:35,42,0.0272,0.7753,0.1488,0.5504,1487,65
RSC-2021-00142,v2.2.0,2021-08-09 17:13:37,57,0.0612,0.8046,0.1522,0.5059,858,74
RSC-2021-00143,v2.2.0,2021-05-06 23:58:11,38,0.0594,0.8427,0.1794,0.494,1587,45
RSC-2021-00144,v2.1.4,2021-04-16 23:18:48,36,0.037,0.8145,0.1349,0.5161,951,104
RSC-2021-00145,v2.2.1,2021-05-17 11:11:45,57,0.0081,0.7948,0.143,0.5103,1282,80
RSC-2021-00146,v2.2.0,2021-03-06 10:16:54,46,0.0106,0.8272,0.1303,0.5153,1589,78
RSC-2021-00147,v2.1.3,2021-05-06 19:02:34,49,0.0434,0.7941,0.1628,0.5135,1435,94
RSC-2021-00148,v2.2.1,2021-09-30 19:18:40,48,0.0541,0.8203,0.1453,0.5023,1001,119
RSC-2021-00149,v2.3.0,2021-10-27 07:46:41,57,0.0241,0.8041,0.1489,0.5254,1198,41
RSC-2021-00150,v2.1.3,2021-05-14 20:20:59,49,0.0421,0.8108,0.1474,0.4936,1122,22
RSC-2021-00151,v2.3.0,2021-01-06 02:18:17,48,0.0376,0.8167,0.1307,0.4934,1262,29
RSC-2021-00152,v2.1.3,2021-11-18 17:19:31,36,0.0036,0.8147,0.1436,0.4948,1334,81
RSC-2021-00153,v2.2.1,2021-04-19 19:30:05,53,0.031,0.8274,0.1459,0.5412,1025,97
RSC-2021-00154,v2.2.1,2021-10-18 19:42:42,35,0.0108,0.788,0.1454,0.5113,1058,55
RSC-2021-00155,v2.3.0,2021-09-17 05:31:27,38,0.0402,0.786,0.1351,0.5111,1327,41
RSC-2021-00156,v2.2.0,2021-06-28 06:08:02,45,0.0607,0.8159,0.1178,0.4866,1163,35
RSC-2021-00157,v2.3.0,2021-02-10 19:13:40,35,0.0378,0.819,0.1336,0.5297,1057,89
RSC-2021-00158,v2.2.0,2021-03-05 09:05:31,35,0.0222,0.8262,0.1601,0.5128,1560,138
RSC-2021-00159,v2.3.0,2021-03-11 04:23:05,41,0.0542,0.7993,0.1367,0.5117,1295,42
RSC-2021-00160,v2.1.3,2021-04-09 18:11:46,41,0.0732,0.8072,0.147,0.5043,954,38
RSC-2021-00161,v2.3.0,2021-02-28 23:09:52,35,0.0048,0.8255,0.1368,0.5199,988,28
RSC-2021-00162,v2.2.1,2021-08-19 02:52:03,44,0.1236,0.8199,0.1502,0.5031,841,35
RSC-2021-00163,v2.1.4,2021-01-23 15:02:05,38,0.0648,0.7919,0.1409,0.5236,932,98
RSC-2021-00164,v2.1.3,2021-03-05 02:11:24,43,0.0551,0.764,0.1342,0.5205,1129,53
RSC-2021-00165,v2.3.0,2021-06-15 22:33:35,35,0.0103,0.8062,0.1463,0.4989,871,32
RSC-2021-00166,v2.3.0,2021-02-28 03:42:49,56,0.0775,0.7883,0.1373,0.5218,908,124
RSC-2021-00167,v2.1.3,2021-10-30 05:20:07,47,0.0346,0.8036,0.1464,0.5274,1489,87
RSC-2021-00168,v2.2.1,2021-10-16 10:40:51,42,0.1004,0.8345,0.1517,0.5197,895,112
RSC-2021-00169,v2.1.4,2021-03-08 15:40:01,56,0.0515,0.8331,0.1631,0.5019,851,43
RSC-2021-00170,v2.2.1,2021-09-27 19:09:55,40,0.0281,0.8127,0.1372,0.5209,1246,48
RSC-2021-00171,v2.2.0,2021-02-16 19:54:23,41,0.0451,0.8084,0.1414,0.517,876,103
RSC-2021-00172,v2.2.0,2021-01-27 14:49:52,57,0.0087,0.7978,0.1429,0.5261,1288,105
RSC-2021-00173,v2.2.1,2021-04-25 09:05:07,49,0.032,0.801,0.1359,0.5286,1255,94
RSC-2021-00174,v2.3.0,2021-06-02 09:58:39,43,0.0173,0.8305,0.1491,0.4938,1141,115
RSC-2021-00175,v2.2.1,2021-12-30 11:58:46,38,0.0194,0.7897,0.1165,0.4987,895,128
RSC-2021-00176,v2.3.0,2021-12-22 19:59:16,49,0.0323,0.8193,0.1527,0.5029,878,116
RSC-2021-00177,v2.2.1,2021-08-15 09:48:51,39,0.0176,0.8323,0.1543,0.546,1330,24
RSC-2021-00178,v2.2.1,2021-10-17 20:41:26,49,0.0247,0.7898,0.1369,0.5005,1099,39
RSC-2021-00179,v2.3.0,2021-04-04 18:25:49,41,0.0787,0.8117,0.137,0.4868,803,36
RSC-2021-00180,v2.2.0,2021-11-04 06:30:04,37,0.0169,0.81,0.1394,0.5363,1432,57
RSC-2021-00181,v2.2.1,2021-04-08 22:17:22,51,0.0364,0.795,0.1561,0.5014,1161,86
RSC-2021-00182,v2.3.0,2021-11-28 09:21:57,37,0.0669,0.8092,0.1253,0.4952,1576,116
RSC-2021-00183,v2.1.3,2021-09-12 03:35:20,55,0.0187,0.8328,0.1384,0.5254,1188,96
RSC-2021-00184,v2.2.1,2021-06-21 18:54:10,49,0.0108,0.8121,0.12,0.4923,1195,82
RSC-2021-00185,v2.2.1,2021-10-11 04:06:34,52,0.0463,0.7923,0.137,0.5277,843,62
RSC-2021-00186,v2.2.1,2021-02-21 22:28:41,47,0.0574,0.8213,0.1298,0.5411,1438,58
RSC-2021-00187,v2.1.3,2021-02-24 06:39:04,45,0.0396,0.8187,0.1365,0.5042,1458,115
RSC-2021-00188,v2.3.0,2021-07-29 04:01:41,38,0.0191,0.8128,0.1503,0.5009,811,54
RSC-2021-00189,v2.2.0,2021-01-20 13:49:59,47,0.0226,0.7748,0.1424,0.5101,1055,66
RSC-2021-00190,v2.1.3,2021-06-16 10:03:53,56,0.0016,0.81,0.1449,0.5211,838,132
RSC-2021-00191,v2.2.1,2021-08-10 16:39:27,45,0.0049,0.8093,0.1423,0.5275,1543,90
RSC-2021-00192,v2.3.0,2021-05-13 12:35:48,48,0.0068,0.8211,0.1554,0.5055,1445,132
RSC-2021-00193,v2.3.0,2021-01-08 05:11:07,35,0.1171,0.8157,0.1443,0.5311,1291,97
RSC-2021-00194,v2.3.0,2021-08-18 16:03:58,41,0.0263,0.8243,0.1539,0.5,1454,20
RSC-2021-00195,v2.1.3,2021-08-15 03:13:44,52,0.0655,0.804,0.1243,0.5282,1590,118
RSC-2021-00196,v2.1.4,2021-05-16 16:35:00,47,0.0475,0.7947,0.1388,0.4878,1185,86
RSC-2021-00197,v2.1.3,2021-07-08 17:10:46,51,0.0668,0.8431,0.1453,0.5236,1227,39
RSC-2021-00198,v2.1.4,2021-10-15 21:55:04,49,0.0162,0.7791,0.144,0.4948,1243,111
RSC-2021-00199,v2.1.4,2021-09-21 20:53:43,36,0.0516,0.8088,0.1394,0.5084,955,92
RSC-2021-00200,v2.1.4,2021-07-23 13:31:56,44,0.0969,0.8305,0.1289,0.5499,1293,39
RSC-2021-00201,v2.2.0,2021-08-27 19:56:58,45,0.0037,0.7731,0.1349,0.501,1163,66
RSC-2021-00202,v2.1.4,2021-11-06 12:15:13,57,0.0064,0.8103,0.1133,0.4897,1200,66
RSC-2021-00203,v2.2.0,2021-05-01 19:34:18,41,0.0804,0.8248,0.1337,0.5283,1001,30
RSC-2021-00204,v2.2.1,2021-05-05 20:01:00,45,0.0342,0.8302,0.155,0.5073,996,104
RSC-2021-00205,v2.1.4,2021-04-09 21:56:42,35,0.0473,0.7957,0.1565,0.5052,1387,111
RSC-2021-00206,v2.2.0,2021-04-20 14:00:07,36,0.064,0.8162,0.1523,0.5232,1092,44
RSC-2021-00207,v2.1.3,2021-09-03 23:35:15,48,0.0032,0.8213,0.1742,0.48,1155,40
RSC-2021-00208,v2.2.0,2021-04-01 17:30:24,44,0.1177,0.7916,0.1599,0.5384,1526,129
RSC-2021-00209,v2.1.4,2021-01-17 03:52:10,48,0.0075,0.8402,0.1388,0.4959,924,37
RSC-2021-00210,v2.1.3,2021-12-03 14:59:19,35,0.0122,0.7837,0.1275,0.5168,1147,75
RSC-2021-00211,v2.1.3,2021-06-29 18:59:36,39,0.0198,0.8336,0.1577,0.5126,1480,106
RSC-2021-00212,v2.1.4,2021-02-14 07:11:03,43,0.0322,0.8211,0.1436,0.5429,1589,89
RSC-2021-00213,v2.1.4,2021-07-16 04:06:19,45,0.0333,0.8171,0.15,0.5112,1466,97
RSC-2021-00214,v2.1.3,2021-09-05 07:11:23,56,0.0506,0.7963,0.1478,0.4857,1077,41
RSC-2021-00215,v2.1.4,2021-01-09 17:13:46,44,0.0408,0.8097,0.1362,0.524,838,57
RSC-2021-00216,v2.1.3,2021-07-24 20:35:04,56,0.0341,0.7967,0.151,0.54,1331,63
RSC-2021-00217,v2.1.3,2021-09-12 12:46:57,48,0.0246,0.7947,0.1463,0.5424,1160,53
RSC-2021-00218,v2.2.0,2021-07-04 18:55:54,37,0.0025,0.8231,0.1154,0.5071,1453,55
RSC-2021-00219,v2.1.3,2021-05-12 09:56:31,49,0.0346,0.8031,0.1251,0.5171,1378,118
RSC-2021-00220,v2.2.0,2021-03-05 13:22:29,49,0.0396,0.8261,0.1616,0.5383,1515,63
RSC-2021-00221,v2.2.0,2021-10-16 19:52:58,43,0.0076,0.8208,0.1508,0.5211,927,78
RSC-2021-00222,v2.1.3,2021-02-17 03:17:44,34,0.0215,0.8198,0.1432,0.52,1048,22
RSC-2021-00223,v2.2.0,2021-02-08 11:32:17,55,0.085,0.8315,0.1455,0.4925,1375,134
RSC-2021-00224,v2.2.0,2021-04-28 00:19:01,49,0.0615,0.8278,0.1494,0.5419,1113,52
RSC-2021-00225,v2.3.0,2021-12-11 20:48:01,39,0.0273,0.7924,0.1369,0.4968,1390,110
RSC-2021-00226,v2.1.3,2021-03-05 13:10:32,34,0.0462,0.812,0.1317,0.5216,1368,103
RSC-2021-00227,v2.2.0,2021-11-05 21:45:36,52,0.0252,0.807,0.1367,0.4975,1299,105
RSC-2021-00228,v2.2.0,2021-10-16 06:40:15,52,0.0237,0.7986,0.1424,0.4749,809,114
RSC-2021-00229,v2.1.3,2021-01-01 22:35:29,41,0.0158,0.7908,0.1646,0.4967,1504,59
RSC-2021-00230,v2.1.3,2021-11-28 18:13:47,48,0.024,0.8042,0.1563,0.5368,1437,22
RSC-2021-00231,v2.1.4,2021-09-21 21:47:17,45,0.0319,0.8356,0.1402,0.5201,1125,49
RSC-2021-00232,v2.1.3,2021-08-04 12:23:32,34,0.0193,0.8128,0.1114,0.4979,918,114
RSC-2021-00233,v2.1.3,2021-04-12 08:23:19,55,0.1382,0.8013,0.1453,0.4861,1255,74
RSC-2021-00234,v2.1.3,2021-04-11 06:42:46,39,0.0516,0.8297,0.1538,0.5137,1147,32
RSC-2021-00235,v2.2.1,2021-08-25 06:14:45,55,0.0427,0.8341,0.1382,0.4964,955,48
RSC-2021-00236,v2.1.3,2021-02-27 17:34:04,39,0.0445,0.8163,0.1402,0.4977,1017,54
RSC-2021-00237,v2.2.0,2021-12-09 12:04:04,36,0.0141,0.8273,0.1575,0.4933,1051,62
RSC-2021-00238,v2.2.0,2021-04-24 10:58:03,47,0.0362,0.7882,0.1353,0.488,1386,89
RSC-2021-00239,v2.1.3,2021-05-10 15:43:14,36,0.0076,0.7935,0.1514,0.5142,951,29
RSC-2021-00240,v2.2.0,2021-02-10 11:20:12,50,0.0116,0.8051,0.1345,0.5028,1407,64
RSC-2021-00241,v2.1.4,2021-12-12 10:31:11,40,0.1175,0.8067,0.1204,0.5123,1010,104
RSC-2021-00242,v2.2.1,2021-09-10 05:05:51,43,0.0737,0.7824,0.1395,0.5367,963,108
RSC-2021-00243,v2.3.0,2021-01-16 03:56:53,47,0.0043,0.8234,0.152,0.5124,1132,118
RSC-2021-00244,v2.1.3,2021-08-24 21:54:20,35,0.0594,0.809,0.1356,0.458,1413,31
RSC-2021-00245,v2.1.4,2021-02-10 17:02:26,51,0.0192,0.769,0.1359,0.5037,1580,65
