graduate_id	risk_score	eligible_z	enrolled_d
G2018001341	9.759	0	1
G2018001342	3.753	0	0
G2018001343	32.981	0	0
G2018001344	14.434	0	0
G2018001345	15.524	0	0
G2018001350	42.075	0	0
G2018001352	37.233	0	1
G2018001353	17.618	0	1
G2018001371	13.416	0	0
G2018001374	18.979	0	1
G2018001385	20.652	0	0
G2018001391	25.98	0	1
G2018001407	25.176	0	1
G2018001414	12.43	0	0
G2018001416	41.057	0	1
G2018001422	4.098	0	0
G2018001425	57.224	0	1
G2018001426	7.668	0	0
G2018001429	20.449	0	0
G2018001436	7.598	0	0
G2018001437	30.766	0	0
G2018001444	19.78	0	0
G2018001453	7.216	0	0
G2018001476	24.995	0	0
G2018001481	27.466	0	0
G2018001487	28.336	0	1
G2018001491	5.879	0	0
G2018001497	11.975	0	0
G2018001505	30.552	0	0
G2018001508	53.053	0	0
G2018001512	20.657	0	0
G2018001514	25.596	0	0
G2018001515	15.966	0	0
G2018001520	11.557	0	0
G2018001522	16.587	0	0
G2018001534	36.673	0	1
G2018001538	15.939	0	0
G2018001568	48.111	0	0
G2018001569	26.019	0	0
G2018001570	10.638	0	0
G2018001579	52.491	0	0
G2018001582	40.155	0	0
G2018001588	15.108	0	1
G2018001602	38.45	0	0
G2018001604	25.962	0	1
G2018001622	24.61	0	1
G2018001624	0.1	0	0
G2018001632	56.289	0	0
G2018001637	30.789	0	0
G2018001638	31.211	0	0
G2018001640	24.125	0	0
G2018001646	35.468	0	0
G2018001648	28.72	0	0
G2018001656	19.65	0	0
G2018001664	60.921	0	0
G2018001675	32.289	0	0
G2018001677	22.005	0	1
G2018001681	9.294	0	1
G2018001682	12.871	0	1
G2018001683	34.393	0	1
G2018001686	9.654	0	1
G2018001689	49.479	0	1
G2018001693	17.696	0	1
G2018001703	4.811	0	0
G2018001704	23.023	0	0
G2018001707	41.095	0	0
G2018001715	66.635	0	0
G2018001720	53.379	0	0
G2018001735	13.908	0	0
G2018001739	15.219	0	1
G2018001744	19.58	0	0
G2018001750	3.208	0	0
G2018001755	5.86	0	0
G2018001756	46.678	0	0
G2018001759	30.357	0	0
G2018001765	5.341	0	0
G2018001767	32.479	0	1
G2018001771	23.67	0	0
G2018001773	50.856	0	0
G2018001774	42.979	0	0
G2018001783	13.424	0	1
G2018001805	19.11	0	0
G2018001808	16.004	0	0
G2018001810	7.559	0	1
G2018001813	3.461	0	0
G2018001816	19.817	0	0
G2018001818	19.923	0	0
G2018001823	22.705	0	0
G2018001831	46.841	0	1
G2018001839	18.502	0	1
G2018001846	22.306	0	0
G2018001848	29.791	0	0
G2018001849	15.373	0	0
G2018001859	62.426	0	0
G2018001869	44.753	0	0
G2018001875	25.704	0	0
G2018001880	19.785	0	1
G2018001887	17.516	0	0
G2018001888	34.544	0	0
G2018001892	44.005	0	1
G2018001894	3.71	0	0
G2018001900	9.197	0	0
G2018001910	19.718	0	0
G2018001912	31.355	0	1
G2018001933	23.321	0	0
G2018001935	56.387	0	0
G2018001939	50.329	0	1
G2018001944	38.281	0	1
G2018001968	7.257	0	0
G2018001969	18.237	0	0
G2018001973	22.585	0	1
G2018001983	40.576	0	0
G2018002000	14.503	0	0
G2018002003	10.861	0	1
G2018002012	20.171	0	0
G2018002023	39.475	0	1
G2018002029	29.176	0	0
G2018002030	8.224	0	0
G2018002034	47.287	0	0
G2018002055	10.01	0	0
G2018002059	29.671	0	0
G2018002060	28.036	0	0
G2018002066	31.053	0	1
G2018002070	9.666	0	0
G2018002071	42.516	0	0
G2018002079	32.524	0	0
G2018002083	16.754	0	1
G2018002086	28.387	0	0
G2018002090	40.281	0	0
G2018002093	18.005	0	0
G2018002098	35.139	0	0
G2018002105	34.447	0	0
G2018002107	31.835	0	0
G2018002112	12.589	0	0
G2018002116	12.391	0	0
G2018002118	36.664	0	0
G2018002121	13.896	0	1
G2018002132	1.87	0	0
G2018002137	57.954	0	0
G2018002140	32.854	0	1
G2018002146	21.751	0	1
G2018002148	19.399	0	0
G2018002150	35.998	0	0
G2018002151	35.23	0	0
G2018002152	11.887	0	0
G2018002155	32.289	0	0
G2018002158	26.628	0	0
G2018002178	38.5	0	0
G2018002183	39.554	0	0
G2018002188	62.867	0	0
G2018002212	22.954	0	0
G2018002217	18.341	0	0
G2018002218	13.292	0	0
G2018002221	57.753	0	0
G2018002223	32.377	0	0
G2018002225	38.645	0	0
G2018002226	31.483	0	0
G2018002233	17.701	0	0
G2018002237	14.445	0	0
G2018002241	43.618	0	0
G2018002242	35.765	0	0
G2018002253	37.519	0	0
G2018002254	15.453	0	0
G2018002255	0.76	0	1
G2018002259	14.373	0	0
G2018002261	32.565	0	0
G2018002265	51.81	0	0
G2018002292	28.479	0	0
G2018002294	41.489	0	0
G2018002297	23.038	0	0
G2018002301	33.198	0	0
G2018002302	14.955	0	0
G2018002303	19.422	0	0
G2018002306	43.223	0	0
G2018002308	27.093	0	0
G2018002310	27.712	0	1
G2018002311	13.445	0	0
G2018002316	28.486	0	0
G2018002320	29.647	0	0
G2018002325	44.051	0	0
G2018002336	24.507	0	0
G2018002339	44.266	0	0
G2018002341	34.491	0	0
G2018002345	34.7	0	0
G2018002368	15.9	0	0
G2018002372	23.97	0	0
G2018002378	20.242	0	0
G2018002380	45.558	0	1
G2018002386	10.792	0	1
G2018002390	28.633	0	1
G2018002397	14.008	0	0
G2018002403	27.514	0	0
G2018002406	6.208	0	0
G2018002421	7.259	0	0
G2018002425	18.791	0	1
G2018002438	40.876	0	0
G2018002444	14.491	0	0
G2018002445	20.724	0	1
G2018002446	20.595	0	1
G2018002449	20.957	0	1
G2018002455	42.501	0	1
G2018002458	27.465	0	0
G2018002472	12.59	0	0
G2018002474	39.861	0	0
G2018002483	13.045	0	0
G2018002484	39.374	0	1
G2018002487	32.862	0	0
G2018002490	16.413	0	0
G2018002492	34.818	0	0
G2018002493	28.967	0	0
G2018002498	30.433	0	0
G2018002503	26.663	0	0
G2018002505	36.916	0	0
G2018002510	5.175	0	1
G2018002517	28.15	0	0
G2018002519	34.404	0	0
G2018002531	29.511	0	0
G2018002538	14.35	0	0
G2018002543	71.802	0	0
G2018002544	45.135	0	0
G2018002548	15.271	0	1
G2018002552	29.796	0	0
G2018002554	56.305	0	0
G2018002555	6.814	0	0
G2018002563	27.851	0	0
G2018002564	18.944	0	0
G2018002572	7.463	0	0
G2018002573	43.017	0	0
G2018002576	18.573	0	0
G2018002581	23.547	0	0
G2018002582	57.984	0	0
G2018002584	41.886	0	0
G2018002590	20.056	0	0
G2018002592	12.529	0	0
G2018002598	34.178	0	1
G2018002604	17.564	0	0
G2018002609	21.759	0	0
G2018002616	18.392	0	0
G2018002623	22.799	0	0
G2018002624	26.981	0	0
G2018002631	36.938	0	0
G2018002636	22.25	0	1
G2018002637	62.044	0	0
G2018002644	14.153	0	0
G2018002655	13.97	0	0
G2018002656	38.851	0	0
G2018002659	8.989	0	1
G2018002664	29.841	0	0
G2018002674	5.453	0	0
G2018002679	34.465	0	0
G2018002682	1.946	0	1
G2018002685	51.429	0	0
G2018002690	46.108	0	0
G2018002694	27.475	0	0
G2018002697	23.996	0	0
G2018002699	19.46	0	0
G2018002715	15.258	0	0
G2018002719	25.875	0	0
G2018002720	49.517	0	0
G2018002724	17.908	0	0
G2018002731	13.797	0	0
G2018002732	7.696	0	0
G2018002738	31.899	0	0
G2018002739	26.966	0	0
G2018002740	22.028	0	1
G2018002741	20.68	0	1
G2018002742	14.389	0	1
G2018002748	19.315	0	0
G2018002752	41.752	0	0
G2018002758	28.041	0	0
G2018002766	20.763	0	0
G2018002769	18.765	0	0
G2018002776	51.434	0	1
G2018002799	15.746	0	1
G2018002801	64.299	0	0
G2018002812	19.184	0	0
G2018002813	65.827	0	0
G2018002817	12.408	0	0
G2018002825	31.083	0	0
G2018002834	10.214	0	0
G2018002836	23.336	0	0
G2018002839	14.511	0	0
G2018002842	15.215	0	0
G2018002860	30.168	0	0
G2018002861	9.871	0	1
G2018002875	35.35	0	0
G2018002877	27.487	0	0
G2018002881	34.659	0	0
G2018002883	21.267	0	0
G2018002884	30.447	0	0
G2018002885	14.18	0	0
G2018002886	32.137	0	0
G2018002890	23.969	0	0
G2018002898	11.676	0	0
G2018002900	32.218	0	1
G2018002903	19.876	0	0
G2018002909	26.413	0	0
G2018002914	21.747	0	0
G2018002924	59.914	0	1
G2018002925	33.22	0	1
G2018002928	6.007	0	1
G2018002929	18.633	0	0
G2018002931	8.356	0	0
G2018002935	56.994	0	0
G2018002937	34.071	0	1
G2018002947	45.937	0	0
G2018002949	56.107	0	0
G2018002952	0.1	0	0
G2018002959	29.691	0	0
G2018002967	20.084	0	0
G2018002979	27.952	0	0
G2018002989	27.965	0	0
G2018002991	12.64	0	0
G2018002995	12.646	0	0
G2018003002	25.755	0	0
G2018003009	22.539	0	0
G2018003013	25.465	0	0
G2018003021	16.273	0	0
G2018003023	22.164	0	1
G2018003024	54.063	0	1
G2018003026	36.938	0	0
G2018003028	17.884	0	1
G2018003030	17.093	0	1
G2018003033	5.631	0	0
G2018003035	34.843	0	1
G2018003037	21.258	0	0
G2018003038	16.779	0	1
G2018003041	13.781	0	0
G2018003046	15.027	0	1
G2018003050	32.025	0	0
G2018003053	48.716	0	0
G2018003055	20.375	0	0
G2018003063	4.271	0	0
G2018003068	55.086	0	0
G2018003070	16.095	0	1
G2018003079	22.856	0	0
G2018003085	32.054	0	0
G2018003086	8.575	0	0
G2018003089	51.652	0	0
G2018003094	49.502	0	0
G2018003104	14.995	0	0
G2018003106	40.661	0	0
G2018003109	1.026	0	0
G2018003112	15.474	0	0
G2018003114	25.012	0	1
G2018003116	13.323	0	0
G2018003130	62.179	0	0
G2018003140	27.695	0	0
G2018003142	56.998	0	0
G2018003154	47.275	0	0
G2018003159	16.894	0	1
G2018003164	29.18	0	0
G2018003174	50.779	0	0
G2018003175	27.144	0	0
G2018003184	44.067	0	0
G2018003188	4.475	0	0
G2018003190	23.016	0	0
G2018003193	17.395	0	0
G2018003201	17.845	0	1
G2018003209	30.481	0	0
G2018003214	58.479	0	0
G2018003215	18.993	0	0
G2018003222	43.272	0	0
G2018003223	10.837	0	1
G2018003229	47.658	0	1
G2018003230	12.677	0	0
G2018003235	17.032	0	1
G2018003252	16.002	0	0
G2018003256	43.564	0	0
G2018003259	4.131	0	1
G2018003262	27.105	0	0
G2018003273	23.711	0	0
G2018003276	25.428	0	1
G2018003277	10.693	0	0
G2018003278	8.258	0	0
G2018003284	14.519	0	0
G2018003298	12.587	0	0
G2018003302	18.661	0	0
G2018003305	24.084	0	0
G2018003307	47.649	0	0
G2018003312	32.061	0	0
G2018003315	30.812	0	0
G2018003317	20.133	0	1
G2018003320	19.713	0	0
G2018003325	17.686	0	0
G2018003338	29.182	0	0
G2018003339	53.118	0	0
G2018003342	49.983	0	0
G2018003343	35.661	0	0
G2018003348	23.67	0	1
G2018003357	47.711	0	1
G2018003358	18.338	0	0
G2018003366	54.144	0	1
G2018003368	32.587	0	0
G2018003382	20.55	0	0
G2018003383	43.238	0	0
G2018003384	32.531	0	0
G2018003385	19.465	0	0
G2018003388	56.078	0	0
G2018003403	12.739	0	0
G2018003407	8.035	0	0
G2018003408	30.539	0	1
G2018003414	31.92	0	1
G2018003415	58.978	0	0
G2018003417	58.851	0	0
G2018003419	15.59	0	0
G2018003421	12.701	0	0
G2018003424	9.157	0	0
G2018003425	15.986	0	0
G2018003429	16.248	0	0
G2018003446	6.293	0	1
G2018003447	3.001	0	0
G2018003450	22.803	0	0
G2018003456	58.856	0	0
G2018003459	30.414	0	0
G2018003471	14.314	0	0
G2018003473	30.26	0	0
G2018003479	53.274	0	0
G2018003483	31.823	0	0
G2018003484	9.008	0	0
G2018003493	16.677	0	0
G2018003494	13.699	0	0
G2018003503	49.015	0	1
G2018003504	6.518	0	1
G2018003509	13.45	0	0
G2018003511	34.415	0	0
G2018003512	50.979	0	0
G2018003517	12.13	0	0
G2018003523	64.718	0	0
G2018003526	63.234	0	1
G2018003528	7.297	0	0
G2018003529	9.091	0	1
G2018003546	25.932	0	1
G2018003566	24.869	0	0
G2018003570	29.213	0	0
G2018003575	14.261	0	0
G2018003579	1.236	0	0
G2018003580	35.669	0	0
G2018003582	25.819	0	0
G2018003583	34.896	0	0
G2018003584	23.632	0	0
G2018003586	11.256	0	0
G2018003591	21.184	0	1
G2018003592	14.672	0	0
G2018003596	14.464	0	0
G2018003608	7.381	0	1
G2018003622	14.939	0	0
G2018003629	38.232	0	0
G2018003632	24.314	0	1
G2018003639	36.98	0	0
G2018003641	22.391	0	0
G2018003646	38.47	0	0
G2018003651	28.371	0	0
G2018003652	8.759	0	0
G2018003661	29.595	0	0
G2018003676	39.976	0	0
G2018003679	27.912	0	0
G2018003681	13.189	0	0
G2018003688	7.113	0	0
G2018003692	21.017	0	0
G2018003693	2.013	0	1
G2018003696	11.095	0	1
G2018003697	41.72	0	0
G2018003698	21.588	0	1
G2018003710	29.945	0	0
G2018003712	14.385	0	0
G2018003724	38.311	0	0
G2018003731	68.677	0	0
G2018003734	51.762	0	0
G2018003739	57.67	0	0
G2018003750	49.031	0	0
G2018003752	24.174	0	0
G2018003755	34.657	0	0
G2018003756	53.099	0	0
G2018003757	7.527	0	0
G2018003759	14.49	0	1
G2018003760	27.012	0	0
G2018003764	25.991	0	0
G2018003767	18.805	0	1
G2018003797	22.91	0	0
G2018003799	50.581	0	0
G2018003801	24.408	0	0
G2018003807	42.515	0	1
G2018003815	3.206	0	0
G2018003827	18.863	0	0
G2018003831	26.142	0	0
G2018003834	12.563	0	0
G2018003836	39.883	0	1
G2018003837	24.223	0	1
G2018003838	33.276	0	0
G2018003839	28.324	0	0
G2018003841	42.12	0	0
G2018003850	26.774	0	1
G2018003862	8.363	0	0
G2018003865	35.862	0	0
G2018003868	25.884	0	0
G2018003870	5.779	0	0
G2018003880	10.962	0	0
G2018003886	17.26	0	0
G2018003894	22.072	0	0
G2018003897	42.03	0	0
G2018003898	41.763	0	0
G2018003900	31.405	0	1
G2018003905	25.162	0	0
G2018003906	31.585	0	0
G2018003912	13.454	0	1
G2018003919	31.558	0	1
G2018003923	1.165	0	1
G2018003933	19.039	0	0
G2018003934	22.168	0	1
G2018003943	19.776	0	0
G2018003949	39.924	0	0
G2018003955	29.941	0	0
G2018003959	38.108	0	1
G2018003961	34.517	0	0
G2018003962	24.255	0	0
G2018003963	25.168	0	1
G2018003981	10.843	0	0
G2018003992	34.294	0	0
G2018003993	42.466	0	0
G2018003999	35.792	0	0
G2018004002	44.616	0	0
G2018004007	46.357	0	0
G2018004017	41.819	0	0
G2018004028	19.531	0	0
G2018004031	47.327	0	0
G2018004033	43.637	0	0
G2018004039	46.929	0	0
G2018004040	20.397	0	1
G2018004045	31.298	0	0
G2018004058	8.87	0	0
G2018004063	0.782	0	0
G2018004070	12.25	0	0
G2018004071	13.944	0	0
G2018004072	17.18	0	0
G2018004080	33.962	0	1
G2018004081	46.931	0	1
G2018004096	6.488	0	0
G2018004102	40.127	0	0
G2018004104	20.052	0	0
G2018004131	19.87	0	1
G2018004132	26.454	0	0
G2018004133	24.193	0	0
G2018004135	48.913	0	0
G2018004140	56.281	0	1
G2018004152	39.273	0	0
G2018004153	25.69	0	1
G2018004157	21.864	0	1
G2018004158	44.479	0	0
G2018004159	14.682	0	0
G2018004162	29.216	0	0
G2018004167	37.136	0	0
G2018004172	5.138	0	0
G2018004175	11.938	0	0
G2018004180	28.131	0	0
G2018004183	8.407	0	1
G2018004184	23.183	0	0
G2018004185	43.125	0	0
G2018004187	29.272	0	0
G2018004199	6.948	0	0
G2018004204	23.544	0	0
G2018004208	15.187	0	0
G2018004219	53.93	0	0
G2018004230	27.648	0	1
G2018004242	20.68	0	0
G2018004253	31.606	0	0
G2018004256	38.071	0	0
G2018004262	27.224	0	0
G2018004264	21.147	0	0
G2018004268	37.451	0	1
G2018004275	13.636	0	0
G2018004276	32.488	0	0
G2018004288	48.114	0	0
G2018004290	33.445	0	1
G2018004294	8.558	0	0
G2018004298	46.554	0	0
G2018004300	20.816	0	0
G2018004303	9.637	0	1
G2018004310	4.012	0	0
G2018004318	54.934	0	0
G2018004325	11.41	0	0
G2018004330	55.94	0	0
G2018004333	61.924	0	0
G2018004339	45.326	0	0
G2018004342	28.451	0	0
G2018004364	18.356	0	0
G2018004369	3.501	0	0
G2018004377	30.578	0	0
G2018004382	28.63	0	1
G2018004385	17.037	0	0
G2018004391	65.505	0	1
G2018004395	6.23	0	1
G2018004397	8.776	0	0
G2018004402	6.567	0	0
G2018004407	42.024	0	0
G2018004411	6.249	0	1
G2018004414	46.336	0	0
G2018004418	32.415	0	0
G2018004425	58.924	0	0
G2018004428	65.718	0	0
G2018004432	1.965	0	0
G2018004435	11.843	0	0
G2018004445	49.569	0	0
G2018004451	11.2	0	0
G2018004452	32.494	0	1
G2018004460	58.376	0	0
G2018004462	24.981	0	0
G2018004465	36.608	0	0
G2018004470	44.565	0	0
G2018004471	42.485	0	0
G2018004477	9.749	0	0
G2018004479	41.033	0	0
G2018004481	35.9	0	0
G2018004488	61.002	0	0
G2018004489	33.247	0	1
G2018004493	27.413	0	0
G2018004497	13.607	0	0
G2018004498	25.43	0	1
G2018004504	30.344	0	0
G2018004507	21.569	0	1
G2018004508	3.993	0	0
G2018004517	16.333	0	0
G2018004554	48.237	0	0
G2018004557	16.17	0	1
G2018004560	32.027	0	0
G2018004578	36.954	0	0
G2018004585	16.199	0	1
G2018004586	24.638	0	0
G2018004587	44.08	0	0
G2018004590	30.972	0	0
G2018004602	60.022	0	0
G2018004615	9.662	0	0
G2018004622	22.28	0	1
G2018004628	59.187	0	0
G2018004629	18.866	0	0
G2018004632	15.908	0	1
G2018004646	18.297	0	0
G2018004652	62.596	0	0
G2018004659	18.457	0	0
G2018004661	14.781	0	1
G2018004669	21.834	0	0
G2018004672	9.018	0	0
G2018004676	44.203	0	1
G2018004678	27.587	0	1
G2018004684	10.379	0	0
G2018004694	52.611	0	1
G2018004695	40.979	0	0
G2018004699	23.45	0	0
G2018004706	33.241	0	0
G2018004727	15.348	0	1
G2018004730	22.124	0	0
G2018004745	33.525	0	0
G2018004746	10.48	0	0
G2018004750	8.782	0	0
G2018004755	77.071	1	1
G2018004756	15.475	0	0
G2018004757	27.54	0	1
G2018004759	40.69	0	0
G2018004762	22.945	0	0
G2018004771	22.906	0	0
G2018004774	11.032	0	0
G2018004776	55.737	0	1
G2018004781	25.397	0	0
G2018004785	45.455	0	0
G2018004789	47.531	0	0
G2018004790	8.985	0	1
G2018004795	21.69	0	1
G2018004811	53.767	0	0
G2018004812	31.453	0	0
G2018004815	18.06	0	0
G2018004825	16.046	0	0
G2018004834	52.883	0	0
G2018004836	13.924	0	1
G2018004854	10.664	0	0
G2018004858	21.152	0	0
G2018004860	28.685	0	0
G2018004863	10.611	0	0
G2018004871	21.678	0	1
G2018004875	8.257	0	1
G2018004896	22.524	0	0
G2018004908	7.01	0	1
G2018004911	31.943	0	0
G2018004917	6.785	0	1
G2018004924	24.594	0	1
G2018004929	13.605	0	0
G2018004931	22.97	0	0
G2018004934	10.582	0	0
G2018004939	47.317	0	0
G2018004948	31.351	0	0
G2018004957	10.697	0	0
G2018004961	18.142	0	0
G2018004967	27.545	0	0
G2018004968	22.425	0	0
G2018004972	7.727	0	0
G2018004973	32.788	0	0
G2018004986	25.256	0	0
G2018004997	8.14	0	0
G2018004999	10.142	0	0
G2018005008	26.399	0	0
G2018005014	22.42	0	0
G2018005025	18.303	0	1
G2018005038	27.591	0	0
G2018005040	16.203	0	0
G2018005043	38.863	0	0
G2018005044	12.569	0	0
G2018005046	60.952	0	0
G2018005067	13.183	0	0
G2018005078	0.1	0	0
G2018005081	9.223	0	0
G2018005105	21.472	0	0
G2018005114	43.208	0	0
G2018005117	19.223	0	1
G2018005120	42.562	0	1
G2018005123	18.643	0	1
G2018005125	20.131	0	0
G2018005126	25.667	0	0
G2018005128	6.996	0	0
G2018005135	25.042	0	1
G2018005136	27.523	0	1
G2018005138	4.969	0	1
G2018005139	4.095	0	0
G2018005144	37.517	0	0
G2018005145	20.292	0	1
G2018005152	18.42	0	0
G2018005154	27.44	0	0
G2018005165	7.749	0	0
G2018005166	23.199	0	1
G2018005168	11.096	0	0
G2018005171	21.174	0	0
G2018005176	49.208	0	1
G2018005179	4.769	0	0
G2018005204	22.508	0	0
G2018005205	64.654	0	0
G2018005209	14.316	0	0
G2018005210	7.582	0	0
G2018005211	51.429	0	0
G2018005212	31.14	0	0
G2018005213	18.737	0	1
G2018005215	36.079	0	0
G2018005222	38.571	0	0
G2018005225	55.418	0	0
G2018005232	11.847	0	0
