graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018000398,U08,2018,HUM,3.043,0,0
G2018000404,U06,2018,HUM,3.022,0,1
G2018000405,U06,2018,STEM,2.855,1,1
G2018000407,U06,2018,STEM,3.07,0,0
G2018000426,U05,2018,HLT,1.767,0,0
G2018000431,U01,2018,EDU,3.294,1,1
G2018000432,U03,2018,STEM,2.824,0,0
G2018000433,U02,2018,BUS,3.097,0,0
G2018000434,U08,2018,EDU,2.448,0,1
G2018000442,U08,2018,EDU,3.18,1,1
G2018000447,U02,2018,STEM,2.684,1,0
G2018000453,U04,2018,BUS,3.774,0,0
G2018000455,U03,2018,SOC,3.045,0,0
G2018000458,U03,2018,EDU,3.1,0,0
G2018000461,U04,2018,SOC,2.942,1,0
G2018000467,U07,2018,STEM,2.787,0,0
G2018000481,U04,2018,SOC,2.845,0,0
G2018000488,U06,2018,BUS,2.802,0,1
G2018000490,U06,2018,STEM,2.896,0,0
G2018000491,U04,2018,BUS,3.063,0,1
G2018000493,U01,2018,STEM,2.917,1,0
G2018000497,U03,2018,SOC,3.053,0,0
G2018000508,U03,2018,STEM,2.768,1,0
G2018000514,U04,2018,STEM,2.727,0,1
G2018000515,U01,2018,EDU,3.506,1,1
G2018000526,U08,2018,SOC,3.151,0,0
G2018000531,U05,2018,SOC,2.656,0,0
G2018000534,U08,2018,BUS,2.694,0,0
G2018000536,U03,2018,HLT,2.467,1,0
G2018000538,U03,2018,STEM,2.82,1,0
G2018000539,U08,2018,HLT,3.42,1,0
G2018000549,U04,2018,SOC,2.597,0,0
G2018000551,U01,2018,BUS,2.997,0,0
G2018000555,U03,2018,HUM,2.186,1,0
G2018000566,U08,2018,STEM,3.263,0,0
G2018000567,U06,2018,BUS,2.979,0,0
G2018000568,U01,2018,HUM,2.891,0,0
G2018000583,U03,2018,HLT,2.339,0,1
G2018000584,U02,2018,SOC,3.027,0,0
G2018000592,U04,2018,STEM,3.617,0,0
G2018000599,U02,2018,SOC,2.657,1,0
G2018000600,U02,2018,STEM,3.383,0,0
G2018000605,U05,2018,SOC,3.298,1,0
G2018000614,U02,2018,HUM,3.549,0,0
G2018000619,U03,2018,BUS,2.825,0,0
G2018000621,U02,2018,STEM,3.312,1,0
G2018000627,U04,2018,HLT,2.969,1,0
G2018000635,U02,2018,HUM,3.0,0,0
G2018000638,U08,2018,EDU,3.916,0,1
G2018000641,U03,2018,HUM,3.043,0,0
G2018000644,U08,2018,EDU,2.783,0,0
G2018000651,U06,2018,BUS,3.246,0,0
G2018000653,U06,2018,SOC,2.484,0,0
G2018000654,U06,2018,SOC,2.985,0,0
G2018000670,U01,2018,SOC,2.683,1,0
G2018000673,U06,2018,STEM,2.848,0,0
G2018000681,U03,2018,STEM,3.391,1,0
G2018000686,U07,2018,STEM,3.143,0,0
G2018000687,U04,2018,SOC,3.42,0,1
G2018000691,U05,2018,STEM,3.098,1,1
G2018000693,U04,2018,BUS,3.172,1,1
G2018000694,U01,2018,SOC,2.84,0,0
G2018000697,U06,2018,EDU,3.367,0,0
G2018000699,U06,2018,BUS,2.208,0,1
G2018000701,U04,2018,BUS,3.514,1,1
G2018000707,U02,2018,HLT,2.741,1,0
G2018000711,U05,2018,HUM,3.082,0,1
G2018000717,U07,2018,BUS,3.243,1,0
G2018000718,U06,2018,STEM,2.6,0,0
G2018000721,U03,2018,BUS,2.398,0,0
G2018000722,U04,2018,SOC,3.164,0,0
G2018000729,U05,2018,BUS,4.0,1,0
G2018000744,U07,2018,STEM,3.0,1,0
G2018000746,U06,2018,HLT,3.152,0,1
G2018000749,U07,2018,EDU,3.097,1,0
G2018000766,U01,2018,HUM,3.441,1,0
G2018000767,U01,2018,HLT,3.57,0,0
G2018000774,U03,2018,HLT,2.839,0,0
G2018000783,U03,2018,STEM,2.158,1,0
G2018000785,U06,2018,STEM,3.169,0,0
G2018000794,U05,2018,HUM,2.553,0,0
G2018000797,U08,2018,BUS,3.318,0,0
G2018000800,U01,2018,STEM,3.556,1,0
G2018000801,U08,2018,SOC,3.31,1,0
G2018000803,U07,2018,BUS,3.099,0,0
G2018000807,U03,2018,HLT,3.108,0,0
G2018000808,U07,2018,STEM,2.906,0,0
G2018000818,U04,2018,BUS,2.633,0,0
G2018000819,U03,2018,BUS,3.176,0,0
G2018000826,U01,2018,BUS,2.978,0,0
G2018000835,U08,2018,BUS,3.051,0,0
G2018000836,U05,2018,HUM,3.068,0,0
G2018000854,U06,2018,BUS,2.499,0,0
G2018000855,U03,2018,BUS,2.688,0,0
G2018000861,U07,2018,EDU,3.346,0,0
G2018000864,U07,2018,BUS,3.033,0,0
G2018000869,U02,2018,BUS,3.242,0,1
G2018000870,U01,2018,STEM,3.29,0,0
G2018000874,U01,2018,EDU,2.832,0,0
G2018000877,U07,2018,HLT,2.918,0,1
G2018000880,U03,2018,SOC,3.358,0,0
G2018000893,U08,2018,HUM,3.859,0,0
G2018000896,U05,2018,HUM,3.167,0,0
G2018000901,U07,2018,HLT,2.77,1,1
G2018000913,U04,2018,EDU,3.074,0,0
G2018000916,U01,2018,SOC,3.244,0,0
G2018000919,U06,2018,HLT,3.157,0,0
G2018000923,U03,2018,STEM,3.82,0,1
G2018000929,U01,2018,HLT,3.323,0,1
G2018000931,U08,2018,BUS,2.146,1,0
G2018000933,U03,2018,SOC,3.356,0,1
G2018000942,U05,2018,STEM,3.086,0,0
G2018000947,U02,2018,STEM,2.529,0,1
G2018000950,U03,2018,SOC,3.132,1,0
G2018000952,U04,2018,STEM,3.622,0,0
G2018000956,U02,2018,HUM,3.421,0,0
G2018000960,U06,2018,HUM,2.476,0,1
G2018000965,U02,2018,STEM,3.556,0,0
G2018000968,U04,2018,STEM,3.319,1,0
G2018000971,U08,2018,HUM,2.355,0,0
G2018000974,U08,2018,STEM,2.525,0,0
G2018000980,U04,2018,STEM,2.695,0,0
G2018000986,U01,2018,HUM,3.293,1,1
G2018000988,U01,2018,SOC,2.407,1,0
G2018000989,U07,2018,BUS,3.277,0,0
G2018000995,U02,2018,HLT,2.905,0,0
G2018001001,U02,2018,HLT,2.571,1,0
G2018001002,U02,2018,STEM,3.114,0,0
G2018001005,U01,2018,SOC,3.655,0,0
G2018001012,U03,2018,HLT,2.614,0,0
G2018001025,U06,2018,STEM,2.975,0,1
G2018001031,U07,2018,HUM,3.571,1,1
G2018001032,U05,2018,BUS,3.532,1,0
G2018001040,U03,2018,STEM,3.125,0,1
G2018001053,U06,2018,SOC,3.005,0,0
G2018001063,U03,2018,BUS,2.18,0,1
G2018001071,U03,2018,SOC,3.085,0,0
G2018001072,U01,2018,HLT,3.492,1,1
G2018001077,U04,2018,STEM,3.598,1,1
G2018001080,U06,2018,HUM,3.125,0,0
G2018001081,U05,2018,HLT,3.222,1,0
G2018001082,U05,2018,BUS,3.118,0,0
G2018001086,U07,2018,HLT,2.954,0,0
G2018001096,U07,2018,BUS,3.656,0,0
G2018001100,U07,2018,HLT,3.119,0,0
G2018001106,U07,2018,SOC,2.949,0,1
G2018001118,U08,2018,BUS,3.37,1,0
G2018001120,U03,2018,SOC,3.663,1,0
G2018001122,U05,2018,STEM,3.461,0,0
G2018001123,U08,2018,BUS,2.781,0,0
G2018001124,U06,2018,STEM,4.0,0,1
G2018001125,U04,2018,BUS,2.46,0,0
G2018001127,U07,2018,HUM,2.822,1,1
G2018001129,U07,2018,SOC,2.764,1,0
G2018001133,U06,2018,STEM,3.453,0,0
G2018001149,U07,2018,BUS,2.448,1,0
G2018001152,U03,2018,SOC,3.589,0,0
G2018001162,U04,2018,HUM,2.812,1,0
G2018001180,U07,2018,SOC,2.259,1,0
G2018001184,U03,2018,BUS,3.19,0,0
G2018001192,U06,2018,EDU,4.0,0,0
G2018001193,U02,2018,HLT,2.832,0,0
G2018001194,U05,2018,STEM,3.759,0,0
G2018001202,U06,2018,STEM,2.936,0,0
G2018001206,U03,2018,SOC,3.226,0,0
G2018001208,U04,2018,HLT,2.435,0,0
G2018001209,U01,2018,SOC,2.895,1,0
G2018001211,U02,2018,HUM,3.15,0,1
G2018001215,U04,2018,SOC,3.171,0,1
G2018001217,U05,2018,BUS,2.807,0,0
G2018001223,U01,2018,HLT,4.0,0,1
G2018001229,U05,2018,BUS,2.734,0,0
G2018001235,U02,2018,BUS,3.295,1,0
G2018001256,U06,2018,STEM,3.251,0,0
G2018001262,U05,2018,STEM,3.721,0,0
G2018001273,U03,2018,EDU,2.897,0,0
G2018001279,U02,2018,SOC,3.471,0,0
G2018001282,U06,2018,STEM,3.406,0,0
G2018001283,U03,2018,HLT,3.232,0,0
G2018001288,U06,2018,HUM,3.251,1,0
G2018001297,U08,2018,STEM,2.577,1,1
G2018001298,U08,2018,BUS,3.479,1,0
G2018001302,U02,2018,STEM,3.305,0,1
G2018001305,U07,2018,HLT,3.369,0,0
G2018001312,U05,2018,BUS,2.6,1,0
G2018001313,U01,2018,BUS,2.782,0,0
G2018001326,U03,2018,EDU,3.745,0,0
G2018001328,U08,2018,BUS,2.553,1,0
G2018001335,U06,2018,STEM,3.105,0,1
G2018001347,U01,2018,STEM,3.806,0,0
G2018001351,U01,2018,BUS,2.928,0,0
G2018001358,U07,2018,BUS,3.249,0,0
G2018001359,U06,2018,STEM,3.436,0,0
G2018001360,U01,2018,BUS,2.994,0,0
G2018001368,U06,2018,SOC,3.223,0,0
G2018001395,U07,2018,BUS,2.437,0,0
G2018001399,U01,2018,HUM,3.581,0,0
G2018001400,U07,2018,EDU,3.246,0,0
G2018001402,U01,2018,HLT,3.049,0,0
G2018001408,U03,2018,HLT,2.675,1,0
G2018001412,U01,2018,HLT,2.852,1,0
G2018001419,U03,2018,SOC,2.945,1,0
G2018001424,U04,2018,SOC,2.953,1,1
G2018001433,U03,2018,BUS,2.908,0,1
G2018001434,U07,2018,EDU,3.08,1,0
G2018001438,U02,2018,STEM,2.286,0,1
G2018001439,U08,2018,HLT,2.81,0,0
G2018001441,U03,2018,BUS,3.075,0,0
G2018001442,U06,2018,SOC,2.718,0,0
G2018001443,U08,2018,STEM,2.663,0,0
G2018001451,U04,2018,SOC,3.888,0,0
G2018001455,U03,2018,BUS,3.136,1,0
G2018001457,U06,2018,STEM,2.815,0,0
G2018001458,U04,2018,HUM,2.972,1,0
G2018001461,U08,2018,HLT,3.267,0,1
G2018001463,U02,2018,BUS,2.831,0,0
G2018001470,U04,2018,SOC,2.957,0,1
G2018001471,U01,2018,STEM,2.538,0,0
G2018001473,U08,2018,SOC,2.988,0,1
G2018001475,U03,2018,BUS,2.621,1,1
G2018001482,U05,2018,STEM,2.871,0,1
G2018001488,U03,2018,HLT,2.431,1,1
G2018001489,U08,2018,SOC,2.622,1,0
G2018001492,U02,2018,STEM,2.647,0,0
G2018001495,U07,2018,EDU,3.272,0,0
G2018001498,U01,2018,BUS,2.843,0,0
G2018001503,U02,2018,HLT,2.691,0,0
G2018001504,U08,2018,STEM,2.652,0,0
G2018001510,U08,2018,SOC,2.972,0,0
G2018001517,U04,2018,BUS,3.234,0,0
G2018001526,U08,2018,STEM,2.811,0,0
G2018001528,U08,2018,HLT,2.942,0,0
G2018001532,U08,2018,BUS,2.979,1,1
G2018001540,U06,2018,HLT,2.807,0,0
G2018001545,U01,2018,STEM,3.196,0,0
G2018001548,U05,2018,BUS,2.953,1,1
G2018001550,U01,2018,HLT,3.512,1,0
G2018001551,U04,2018,STEM,2.713,0,0
G2018001553,U06,2018,BUS,3.163,1,1
G2018001555,U04,2018,EDU,3.079,0,0
G2018001557,U05,2018,STEM,2.862,0,0
G2018001559,U05,2018,STEM,3.025,0,0
G2018001560,U04,2018,STEM,3.093,0,0
G2018001561,U01,2018,SOC,2.603,1,1
G2018001564,U05,2018,SOC,3.438,1,0
G2018001567,U03,2018,STEM,2.544,0,1
G2018001575,U01,2018,EDU,2.496,0,1
G2018001578,U08,2018,SOC,2.24,0,0
G2018001580,U08,2018,HUM,3.213,0,0
G2018001584,U05,2018,HLT,2.861,0,1
G2018001585,U06,2018,SOC,2.98,0,0
G2018001589,U03,2018,SOC,3.157,0,0
G2018001592,U03,2018,SOC,2.798,0,1
G2018001595,U03,2018,EDU,3.324,0,0
G2018001596,U03,2018,HLT,3.229,1,1
G2018001609,U06,2018,STEM,2.56,1,1
G2018001612,U06,2018,HUM,2.811,0,0
G2018001613,U08,2018,HUM,2.663,0,1
G2018001615,U03,2018,STEM,1.992,1,1
G2018001627,U08,2018,STEM,3.11,1,0
G2018001630,U05,2018,BUS,2.911,0,0
G2018001634,U04,2018,BUS,3.12,0,1
G2018001639,U03,2018,HLT,2.991,1,0
G2018001650,U04,2018,STEM,3.199,0,0
G2018001665,U03,2018,STEM,2.471,1,0
G2018001667,U08,2018,BUS,2.505,1,0
G2018001678,U08,2018,STEM,3.609,0,0
G2018001688,U03,2018,BUS,2.817,0,0
G2018001692,U08,2018,HLT,3.213,1,0
G2018001695,U03,2018,SOC,3.411,1,0
G2018001696,U06,2018,BUS,3.486,1,0
G2018001698,U08,2018,SOC,2.351,0,0
G2018001700,U02,2018,SOC,2.407,0,1
G2018001708,U04,2018,STEM,3.685,1,0
G2018001718,U01,2018,STEM,2.825,0,0
G2018001723,U04,2018,BUS,2.917,1,1
G2018001729,U04,2018,BUS,3.542,0,0
G2018001732,U06,2018,BUS,2.392,1,0
G2018001733,U03,2018,STEM,2.627,0,0
G2018001741,U08,2018,EDU,3.359,0,0
G2018001742,U06,2018,BUS,3.494,1,0
G2018001743,U05,2018,BUS,2.673,0,0
G2018001746,U03,2018,BUS,3.013,0,0
G2018001747,U08,2018,STEM,3.366,0,0
G2018001752,U03,2018,STEM,3.29,0,0
G2018001758,U07,2018,STEM,3.12,0,0
G2018001760,U04,2018,BUS,2.843,1,1
G2018001769,U04,2018,HLT,2.587,0,0
G2018001770,U03,2018,SOC,3.765,0,0
G2018001777,U07,2018,STEM,3.682,0,1
G2018001790,U08,2018,BUS,2.869,1,1
G2018001796,U06,2018,SOC,3.362,1,0
G2018001797,U04,2018,BUS,2.782,0,0
G2018001803,U02,2018,BUS,3.543,0,1
G2018001812,U06,2018,EDU,2.064,0,0
G2018001814,U07,2018,HUM,3.011,0,1
G2018001825,U08,2018,SOC,2.816,0,0
G2018001826,U06,2018,SOC,3.573,1,0
G2018001835,U02,2018,BUS,2.675,0,0
G2018001836,U07,2018,STEM,3.252,0,0
G2018001841,U03,2018,SOC,2.739,1,0
G2018001844,U08,2018,HUM,3.265,1,1
G2018001857,U04,2018,HLT,3.426,0,0
G2018001871,U08,2018,STEM,3.164,0,0
G2018001873,U05,2018,BUS,3.268,1,0
G2018001876,U05,2018,SOC,3.8,0,1
G2018001877,U05,2018,STEM,2.867,0,0
G2018001879,U07,2018,BUS,3.269,0,0
G2018001886,U05,2018,EDU,2.454,0,0
G2018001889,U08,2018,STEM,2.686,1,1
G2018001891,U05,2018,SOC,3.277,0,0
G2018001897,U01,2018,STEM,2.908,1,0
G2018001899,U06,2018,STEM,2.903,1,1
G2018001903,U01,2018,STEM,2.404,0,0
G2018001906,U02,2018,BUS,3.214,0,0
G2018001915,U03,2018,HUM,3.472,0,0
G2018001920,U07,2018,STEM,2.693,0,0
G2018001927,U07,2018,BUS,2.897,0,0
G2018001928,U04,2018,BUS,2.76,0,0
G2018001941,U03,2018,HLT,3.408,1,0
G2018001950,U02,2018,HLT,3.548,1,0
G2018001954,U04,2018,SOC,2.498,0,0
G2018001957,U07,2018,STEM,3.759,0,0
G2018001961,U04,2018,BUS,2.597,0,0
G2018001963,U01,2018,SOC,2.667,0,1
G2018001976,U04,2018,STEM,2.691,0,0
G2018001988,U07,2018,STEM,3.041,1,0
G2018001995,U03,2018,BUS,2.291,0,1
G2018002002,U03,2018,HUM,3.16,0,1
G2018002008,U05,2018,BUS,3.009,1,0
G2018002009,U05,2018,BUS,3.265,1,1
G2018002018,U05,2018,HLT,3.268,1,1
G2018002019,U04,2018,STEM,2.782,0,1
G2018002024,U08,2018,STEM,2.388,0,1
G2018002026,U07,2018,HLT,2.8,1,0
G2018002028,U05,2018,STEM,2.872,0,0
G2018002033,U04,2018,SOC,2.836,0,0
G2018002043,U02,2018,BUS,3.538,0,1
G2018002061,U01,2018,HUM,2.984,1,0
G2018002063,U07,2018,EDU,2.904,1,0
G2018002065,U03,2018,BUS,3.042,0,1
G2018002068,U04,2018,EDU,2.767,0,1
G2018002074,U05,2018,HUM,3.779,0,0
G2018002080,U02,2018,SOC,3.214,0,0
G2018002088,U02,2018,EDU,3.315,0,0
G2018002089,U08,2018,STEM,2.817,0,1
G2018002091,U07,2018,SOC,2.694,1,0
G2018002097,U05,2018,BUS,2.666,0,1
G2018002101,U04,2018,SOC,3.175,1,1
G2018002110,U01,2018,STEM,3.43,0,0
G2018002113,U01,2018,SOC,2.948,0,0
G2018002119,U05,2018,STEM,2.187,1,1
G2018002124,U07,2018,SOC,2.812,0,0
G2018002125,U08,2018,BUS,3.074,1,0
G2018002127,U04,2018,BUS,2.676,0,0
G2018002138,U05,2018,SOC,2.909,1,0
G2018002141,U06,2018,STEM,2.786,1,0
G2018002159,U06,2018,HUM,2.91,0,1
G2018002160,U04,2018,BUS,2.41,1,0
G2018002162,U01,2018,BUS,2.642,0,1
G2018002163,U03,2018,BUS,2.403,0,0
G2018002167,U04,2018,STEM,3.543,0,0
G2018002172,U07,2018,SOC,3.03,0,0
G2018002174,U04,2018,HUM,3.812,1,0
G2018002180,U06,2018,HUM,3.467,0,1
G2018002194,U03,2018,STEM,3.088,1,0
G2018002198,U04,2018,HLT,3.088,0,0
G2018002201,U04,2018,BUS,2.355,1,0
G2018002203,U03,2018,HUM,2.757,0,0
G2018002204,U02,2018,STEM,2.524,0,0
G2018002207,U05,2018,HLT,4.0,0,1
G2018002208,U06,2018,HLT,2.598,1,0
G2018002209,U06,2018,BUS,3.859,1,0
G2018002210,U03,2018,BUS,2.595,0,0
G2018002211,U03,2018,EDU,3.336,0,1
G2018002215,U08,2018,BUS,3.42,0,0
G2018002216,U05,2018,STEM,2.69,0,0
G2018002219,U02,2018,HLT,3.787,0,0
G2018002231,U05,2018,EDU,3.014,1,0
G2018002238,U05,2018,BUS,2.533,0,0
G2018002243,U02,2018,STEM,3.087,1,1
G2018002246,U04,2018,BUS,2.837,0,1
G2018002249,U08,2018,STEM,2.981,0,0
G2018002251,U07,2018,STEM,2.821,0,0
G2018002266,U07,2018,STEM,3.633,1,0
G2018002269,U04,2018,SOC,3.008,0,0
G2018002284,U04,2018,SOC,1.98,0,0
G2018002288,U07,2018,STEM,3.381,0,0
G2018002289,U02,2018,STEM,2.569,1,0
G2018002318,U01,2018,STEM,2.324,1,0
G2018002322,U05,2018,HLT,2.879,1,0
G2018002327,U02,2018,BUS,3.513,0,1
G2018002331,U05,2018,HLT,2.945,0,1
G2018002334,U06,2018,STEM,2.871,0,1
G2018002335,U06,2018,HUM,2.885,1,0
G2018002340,U06,2018,HLT,3.706,0,0
G2018002342,U05,2018,SOC,2.985,0,0
G2018002346,U01,2018,STEM,2.629,0,0
G2018002347,U02,2018,HLT,2.664,0,0
G2018002348,U04,2018,BUS,2.454,1,1
G2018002351,U01,2018,BUS,3.393,1,0
G2018002353,U04,2018,STEM,3.43,0,0
G2018002365,U06,2018,STEM,3.886,0,0
G2018002375,U07,2018,STEM,3.761,0,0
G2018002379,U07,2018,BUS,3.078,0,0
G2018002383,U02,2018,STEM,2.705,0,0
G2018002385,U07,2018,HLT,2.452,0,0
G2018002391,U02,2018,STEM,2.597,0,0
G2018002394,U02,2018,HLT,2.738,0,0
G2018002399,U01,2018,STEM,2.961,0,1
G2018002411,U01,2018,STEM,3.077,1,1
G2018002416,U04,2018,STEM,2.75,1,0
G2018002422,U07,2018,SOC,3.48,1,0
G2018002429,U05,2018,HUM,3.301,0,0
G2018002432,U05,2018,HUM,3.087,0,0
G2018002434,U05,2018,SOC,2.722,0,0
G2018002436,U07,2018,HUM,3.244,0,0
G2018002440,U01,2018,HUM,3.035,1,0
G2018002441,U05,2018,STEM,2.821,0,0
G2018002442,U03,2018,SOC,2.911,0,0
G2018002456,U08,2018,HLT,2.848,0,0
G2018002459,U01,2018,STEM,2.286,0,0
G2018002460,U01,2018,BUS,3.086,0,0
G2018002461,U07,2018,STEM,3.42,0,0
G2018002464,U05,2018,SOC,3.288,1,0
G2018002477,U07,2018,STEM,2.695,0,0
G2018002489,U01,2018,STEM,4.0,0,1
G2018002496,U04,2018,STEM,3.095,0,0
G2018002497,U04,2018,BUS,3.308,0,0
G2018002511,U06,2018,BUS,3.125,1,0
G2018002514,U05,2018,SOC,2.792,0,0
G2018002527,U02,2018,STEM,2.844,0,0
G2018002530,U03,2018,STEM,2.975,0,0
G2018002532,U05,2018,HLT,2.339,0,0
G2018002533,U02,2018,EDU,3.442,1,0
G2018002537,U01,2018,STEM,2.827,0,0
G2018002539,U07,2018,STEM,2.472,0,0
G2018002541,U08,2018,BUS,2.915,1,1
G2018002542,U08,2018,BUS,3.159,1,0
G2018002546,U05,2018,STEM,3.231,1,0
G2018002550,U06,2018,HUM,1.973,0,0
G2018002551,U04,2018,HLT,2.911,0,0
G2018002561,U06,2018,STEM,3.286,1,0
G2018002566,U08,2018,STEM,3.621,0,0
G2018002569,U08,2018,HLT,2.861,0,1
G2018002578,U03,2018,BUS,3.178,0,0
G2018002579,U05,2018,STEM,3.664,1,0
G2018002588,U07,2018,STEM,3.29,0,0
G2018002596,U01,2018,STEM,3.001,0,0
G2018002605,U07,2018,SOC,3.583,0,0
G2018002607,U04,2018,HLT,2.635,1,0
G2018002615,U03,2018,STEM,2.497,0,0
G2018002617,U01,2018,STEM,2.148,1,1
G2018002619,U01,2018,SOC,3.424,0,0
G2018002620,U08,2018,BUS,2.909,0,0
G2018002621,U08,2018,STEM,3.532,0,0
G2018002633,U06,2018,STEM,2.433,1,0
G2018002641,U02,2018,HUM,2.633,0,0
G2018002647,U08,2018,SOC,3.333,0,0
G2018002657,U03,2018,HLT,3.105,0,0
G2018002658,U02,2018,STEM,3.402,0,0
G2018002663,U01,2018,EDU,3.474,0,0
G2018002665,U01,2018,SOC,2.665,0,0
G2018002669,U04,2018,SOC,2.811,1,0
G2018002689,U08,2018,STEM,2.753,0,0
G2018002700,U08,2018,HLT,2.151,0,1
G2018002701,U07,2018,HUM,3.349,0,0
G2018002707,U07,2018,EDU,3.388,0,0
G2018002716,U05,2018,HUM,3.235,1,0
G2018002718,U06,2018,STEM,2.408,0,0
G2018002728,U05,2018,STEM,3.47,1,0
G2018002736,U04,2018,BUS,2.913,0,0
G2018002737,U01,2018,HUM,2.805,0,1
G2018002743,U06,2018,HLT,3.638,0,0
G2018002745,U02,2018,STEM,2.594,1,1
G2018002756,U07,2018,EDU,2.957,0,1
G2018002757,U02,2018,HLT,3.133,0,0
G2018002762,U08,2018,HUM,3.16,1,0
G2018002767,U05,2018,SOC,3.068,1,0
G2018002770,U06,2018,SOC,2.534,0,0
G2018002773,U03,2018,BUS,1.865,0,0
G2018002777,U07,2018,BUS,3.227,0,0
G2018002784,U07,2018,STEM,3.199,0,0
G2018002789,U04,2018,STEM,2.99,1,1
G2018002791,U06,2018,BUS,3.034,1,1
G2018002794,U01,2018,HLT,3.293,1,0
G2018002795,U02,2018,STEM,3.286,0,0
G2018002803,U06,2018,SOC,3.049,0,0
G2018002806,U03,2018,STEM,2.802,0,1
G2018002810,U06,2018,SOC,2.728,1,0
G2018002814,U03,2018,STEM,3.303,0,0
G2018002820,U04,2018,HLT,3.506,0,0
G2018002823,U05,2018,HUM,3.152,0,0
G2018002835,U07,2018,EDU,3.838,1,0
G2018002843,U02,2018,EDU,3.422,0,0
G2018002845,U01,2018,HLT,2.46,0,0
G2018002847,U01,2018,BUS,3.648,1,0
G2018002866,U01,2018,STEM,2.9,0,0
G2018002869,U03,2018,HUM,3.49,0,0
G2018002871,U02,2018,STEM,3.149,0,0
G2018002873,U07,2018,STEM,2.957,0,0
G2018002879,U03,2018,HLT,2.683,0,0
