student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category,efc_dollars,need_index,eligible_flag,aid_received,annual_aid_amount,y1_gpa_mean,y1_credits,y2_retained,y6_completed,cumulative_gpa_final,above_cutoff,distance_from_cutoff
S201300030,2013,1,F,1,White,TX,INST_02,State University B (Research),research,3.77,56,1995,Chemistry,STEM,4644,0.683,1,1,3270,4.0,30,1,1,3.8,0,-2.317
S201300031,2013,1,M,0,White,NJ,INST_01,State University A (Research),research,3.21,39,1995,Biology,STEM,13465,1.98,1,1,5823,3.2249999999999996,30,1,0,,0,-1.02
S201300032,2013,0,F,1,Asian,NJ,INST_05,Urban University E (Research),research,3.09,38,1995,History,Humanities,15255,2.243,1,1,7565,3.54,28,0,0,,0,-0.757
S201300033,2013,1,M,1,Black,CA,INST_04,Regional College D (Teaching),teaching,3.72,52,1995,Electrical Engineering,STEM,3611,0.531,1,0,0,3.235,31,1,0,,0,-2.469
S201300034,2013,0,F,0,Black,GA,INST_05,Urban University E (Research),research,3.36,53,1995,Sociology,Social Sciences,16182,2.38,1,1,5231,3.64,28,0,0,,0,-0.62
S201300035,2013,0,F,0,White,IL,INST_04,Regional College D (Teaching),teaching,2.62,48,1995,Physics,STEM,11123,1.636,1,1,4576,2.88,30,0,0,,0,-1.364
S201300036,2013,0,M,0,White,FL,INST_03,Regional College C (Teaching),teaching,3.74,43,1995,Statistics,STEM,9997,1.47,1,0,0,3.705,34,1,0,,0,-1.53
S201300037,2013,0,M,0,Black,NY,INST_05,Urban University E (Research),research,2.87,74,1995,Economics-Bus,Business,23336,3.432,0,0,0,3.37,32,1,1,3.63,1,0.432
S201300038,2013,0,F,0,Hispanic,MI,INST_03,Regional College C (Teaching),teaching,3.31,72,1995,Education,Other,0,0.1,1,0,0,3.2350000000000003,29,0,0,,0,-2.9
S201300039,2013,1,F,0,Black,CA,INST_03,Regional College C (Teaching),teaching,3.32,78,1995,Finance,Business,11958,1.759,1,0,0,3.675,32,1,0,,0,-1.241
S201300040,2013,0,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.58,44,1995,Finance,Business,4777,0.702,1,1,5607,3.2750000000000004,30,0,0,,0,-2.298
S201300041,2013,0,M,0,White,IL,INST_02,State University B (Research),research,3.08,87,1995,Nursing,Health,15965,2.348,1,0,0,3.3449999999999998,30,1,0,,0,-0.652
S201300042,2013,1,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,2.98,96,1995,Mechanical Engineering,STEM,1052,0.155,1,1,5123,3.475,29,1,1,3.46,0,-2.845
S201300043,2013,0,M,0,White,NY,INST_01,State University A (Research),research,2.53,38,1995,Pre-Med,Health,4699,0.691,1,1,6549,3.4299999999999997,28,1,0,,0,-2.309
S201300044,2013,0,M,0,White,NC,INST_02,State University B (Research),research,3.33,51,1995,Pre-Med,Health,15686,2.307,1,1,7378,3.78,31,1,0,,0,-0.693
S201300045,2013,1,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.45,32,1995,Public Health,Health,2477,0.364,1,0,0,3.2649999999999997,24,0,0,,0,-2.636
S201300046,2013,0,F,0,White,GA,INST_02,State University B (Research),research,4.0,42,1995,Biomedical Engineering,STEM,0,0.1,1,1,7592,3.1799999999999997,30,1,1,3.33,0,-2.9
S201300047,2013,0,F,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.57,52,1995,General Studies,Other,1391,0.205,1,0,0,2.62,25,0,0,,0,-2.795
S201300048,2013,0,F,0,White,IL,INST_02,State University B (Research),research,3.26,23,1995,Marketing,Business,15278,2.247,1,0,0,2.515,28,0,0,,0,-0.753
S201300049,2013,0,F,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.78,42,1995,Computer Science,STEM,13524,1.989,1,1,4394,3.3049999999999997,27,1,1,3.89,0,-1.011
S201300050,2013,1,M,0,White,GA,INST_02,State University B (Research),research,3.54,58,1995,Economics-Bus,Business,18674,2.746,1,1,5446,3.71,31,1,0,,0,-0.254
S201300051,2013,0,M,1,Hispanic,IL,INST_01,State University A (Research),research,2.96,71,1995,Undeclared,Other,19152,2.816,1,0,0,2.9850000000000003,30,1,1,3.6,0,-0.184
S201300052,2013,0,M,0,Hispanic,GA,INST_04,Regional College D (Teaching),teaching,2.42,50,1995,Civil Engineering,STEM,3013,0.443,1,1,6932,2.885,31,0,0,,0,-2.557
S201300053,2013,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.42,67,1995,Philosophy,Humanities,15691,2.308,1,1,6527,2.535,32,1,0,,0,-0.692
S201300054,2013,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.25,76,1995,Pre-Med,Health,970,0.143,1,1,6915,3.005,29,1,0,,0,-2.857
S201300055,2013,0,M,1,White,MI,INST_04,Regional College D (Teaching),teaching,2.92,70,1995,Computer Science,STEM,8568,1.26,1,1,7551,3.115,28,1,0,,0,-1.74
S201300056,2013,1,F,0,White,TX,INST_01,State University A (Research),research,3.06,78,1995,Electrical Engineering,STEM,4456,0.655,1,1,4337,3.9050000000000002,31,1,1,4.0,0,-2.345
S201300057,2013,0,M,0,Hispanic,PA,INST_01,State University A (Research),research,3.23,66,1995,Philosophy,Humanities,2243,0.33,1,0,0,3.2350000000000003,30,0,0,,0,-2.67
S201300058,2013,0,M,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,2.92,73,1995,Psychology,Social Sciences,18159,2.67,1,1,7267,3.6399999999999997,30,0,0,,0,-0.33
S201300059,2013,1,F,1,Hispanic,OH,INST_05,Urban University E (Research),research,3.64,79,1995,Pre-Med,Health,3289,0.484,1,1,6917,3.74,30,0,0,,0,-2.516
S201300060,2013,1,M,0,White,GA,INST_05,Urban University E (Research),research,3.49,89,1995,Nursing,Health,0,0.1,1,0,0,3.8899999999999997,31,0,0,,0,-2.9
S201300061,2013,1,F,0,White,VA,INST_02,State University B (Research),research,3.13,43,1995,Political Science,Social Sciences,8971,1.319,1,1,7166,3.25,30,1,0,,0,-1.681
S201300062,2013,0,M,0,Asian,NC,INST_04,Regional College D (Teaching),teaching,4.0,31,1995,Philosophy,Humanities,14169,2.084,1,1,4361,3.37,31,1,0,,0,-0.916
S201300063,2013,0,M,0,White,MI,INST_05,Urban University E (Research),research,3.49,68,1995,Public Health,Health,9197,1.352,1,1,7550,3.59,28,1,1,4.0,0,-1.648
S201300064,2013,1,F,0,White,FL,INST_01,State University A (Research),research,3.5,70,1995,Economics-Bus,Business,0,0.1,1,1,6612,3.25,30,0,0,,0,-2.9
S201300065,2013,1,F,0,White,NY,INST_05,Urban University E (Research),research,4.0,83,1995,Biology,STEM,14997,2.205,1,0,0,3.2800000000000002,32,0,0,,0,-0.795
S201300066,2013,0,M,0,White,FL,INST_05,Urban University E (Research),research,2.76,48,1995,Biomedical Engineering,STEM,2067,0.304,1,0,0,3.7,28,1,1,3.59,0,-2.696
S201300067,2013,0,F,0,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,2.88,47,1995,Biology,STEM,10088,1.484,1,1,5159,3.515,33,1,0,,0,-1.516
S201300068,2013,0,M,1,Black,FL,INST_01,State University A (Research),research,3.41,73,1995,Computer Science,STEM,0,0.1,1,1,7664,3.495,30,0,0,,0,-2.9
S201300069,2013,1,F,1,Black,IL,INST_05,Urban University E (Research),research,2.67,74,1995,Economics-Bus,Business,0,0.1,1,1,6273,3.54,31,0,0,,0,-2.9
S201300070,2013,1,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.34,60,1995,Education,Other,11221,1.65,1,1,4013,3.29,28,1,0,,0,-1.35
S201300071,2013,0,F,0,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,2.65,42,1995,Nursing,Health,9998,1.47,1,1,7595,3.725,31,0,0,,0,-1.53
S201300072,2013,1,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.73,29,1995,Psychology,Social Sciences,5874,0.864,1,1,7080,4.0,33,0,0,,0,-2.136
S201300073,2013,1,M,1,Black,TX,INST_05,Urban University E (Research),research,3.91,37,1995,Biomedical Engineering,STEM,1509,0.222,1,1,6420,2.825,30,1,0,,0,-2.778
S201300074,2013,1,M,0,Asian,TX,INST_05,Urban University E (Research),research,3.09,74,1995,Mathematics,STEM,4120,0.606,1,0,0,3.17,28,0,0,,0,-2.394
S201300075,2013,1,M,1,White,NY,INST_03,Regional College C (Teaching),teaching,3.55,38,1995,Pre-Med,Health,13892,2.043,1,0,0,3.375,31,1,1,3.08,0,-0.957
S201300076,2013,0,F,0,White,FL,INST_01,State University A (Research),research,3.7,36,1995,English,Humanities,9188,1.351,1,1,5448,3.4050000000000002,29,0,0,,0,-1.649
S201300077,2013,0,F,0,Black,MI,INST_05,Urban University E (Research),research,3.98,57,1995,Education,Other,13353,1.964,1,1,5182,3.3,31,0,0,,0,-1.036
S201300078,2013,0,M,0,Multi,CA,INST_04,Regional College D (Teaching),teaching,3.36,79,1995,Economics-Bus,Business,5877,0.864,1,0,0,2.825,30,0,0,,0,-2.136
S201300079,2013,1,M,1,Black,VA,INST_03,Regional College C (Teaching),teaching,2.31,24,1995,Electrical Engineering,STEM,9811,1.443,1,1,4531,3.885,30,1,0,,0,-1.557
S201300080,2013,0,F,0,White,NC,INST_01,State University A (Research),research,3.62,64,1995,Marketing,Business,14807,2.178,1,0,0,2.135,31,1,1,2.65,0,-0.822
S201300081,2013,0,M,0,White,CA,INST_02,State University B (Research),research,3.52,82,1995,Anthropology,Social Sciences,9781,1.438,1,1,7149,3.59,31,0,0,,0,-1.562
S201300082,2013,0,M,0,White,IL,INST_05,Urban University E (Research),research,2.76,73,1995,Education,Other,24467,3.598,0,1,3866,3.135,28,0,0,,1,0.598
S201300083,2013,1,M,0,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,3.15,27,1995,Electrical Engineering,STEM,9593,1.411,1,0,0,2.9850000000000003,27,1,1,3.81,0,-1.589
S201300084,2013,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.57,63,1995,Nursing,Health,6772,0.996,1,1,7171,3.33,30,1,0,,0,-2.004
S201300085,2013,0,M,0,Unknown,PA,INST_03,Regional College C (Teaching),teaching,3.83,48,1995,Art History,Humanities,8424,1.239,1,1,4864,2.945,27,0,0,,0,-1.761
S201300086,2013,0,F,0,White,GA,INST_01,State University A (Research),research,3.4,67,1995,Education,Other,27344,4.021,0,0,0,3.19,27,0,0,,1,1.021
S201300087,2013,0,M,0,Hispanic,NY,INST_02,State University B (Research),research,2.97,62,1995,Pre-Med,Health,10869,1.598,1,1,6833,3.71,30,1,0,,0,-1.402
S201300088,2013,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.37,38,1995,Electrical Engineering,STEM,11064,1.627,1,0,0,3.395,30,1,1,3.45,0,-1.373
S201300089,2013,1,F,1,White,OH,INST_03,Regional College C (Teaching),teaching,3.4,68,1995,Pre-Med,Health,10596,1.558,1,0,0,3.145,28,0,0,,0,-1.442
S201300090,2013,1,F,0,Black,NJ,INST_04,Regional College D (Teaching),teaching,3.98,76,1995,Civil Engineering,STEM,0,0.1,1,0,0,3.715,30,1,0,,0,-2.9
S201300091,2013,0,F,0,AIAN,TX,INST_04,Regional College D (Teaching),teaching,2.69,86,1995,Pre-Med,Health,10036,1.476,1,1,6348,3.17,27,0,0,,0,-1.524
S201300092,2013,0,F,0,Asian,NY,INST_03,Regional College C (Teaching),teaching,2.42,52,1995,Nursing,Health,17689,2.601,1,1,7142,2.025,28,1,1,2.74,0,-0.399
S201300093,2013,0,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.01,66,1995,Electrical Engineering,STEM,18111,2.663,1,0,0,3.81,31,0,0,,0,-0.337
S201300094,2013,0,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.3,28,1995,Economics-Bus,Business,9941,1.462,1,1,7090,3.95,31,1,1,3.73,0,-1.538
S201300095,2013,0,F,0,Hispanic,NC,INST_02,State University B (Research),research,3.96,43,1995,Chemistry,STEM,2271,0.334,1,1,4673,3.73,31,1,0,,0,-2.666
S201300096,2013,1,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.29,61,1995,Political Science,Social Sciences,6175,0.908,1,1,3203,3.76,27,1,1,3.51,0,-2.092
S201300097,2013,1,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.46,71,1995,Mathematics,STEM,12526,1.842,1,1,5460,3.9450000000000003,32,1,1,4.0,0,-1.158
S201300098,2013,1,M,0,Hispanic,OH,INST_02,State University B (Research),research,2.81,55,1995,Education,Other,17981,2.644,1,0,0,3.4749999999999996,31,0,0,,0,-0.356
S201300099,2013,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.77,38,1995,Finance,Business,12458,1.832,1,1,3625,3.085,31,1,1,3.16,0,-1.168
S201300100,2013,0,NB,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.2,81,1995,Nursing,Health,19176,2.82,1,1,5330,3.675,31,1,1,4.0,0,-0.18
S201300101,2013,1,M,0,White,MI,INST_02,State University B (Research),research,3.71,22,1995,Pre-Med,Health,10653,1.567,1,1,4557,3.84,30,1,1,4.0,0,-1.433
S201300102,2013,0,M,1,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.46,59,1995,General Studies,Other,15105,2.221,1,0,0,3.21,27,1,1,3.18,0,-0.779
S201300103,2013,1,F,0,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,3.89,49,1995,Mathematics,STEM,12624,1.856,1,1,6151,3.6849999999999996,31,0,0,,0,-1.144
S201300104,2013,0,F,1,Hispanic,TX,INST_02,State University B (Research),research,3.34,35,1995,Biomedical Engineering,STEM,12519,1.841,1,0,0,2.685,31,1,1,2.92,0,-1.159
S201300105,2013,1,F,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.32,39,1995,General Studies,Other,25945,3.815,0,0,0,3.1550000000000002,28,1,1,3.35,1,0.815
S201300106,2013,1,M,0,Asian,CA,INST_04,Regional College D (Teaching),teaching,2.86,37,1995,Chemistry,STEM,15389,2.263,1,0,0,3.355,32,1,0,,0,-0.737
S201300107,2013,0,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.51,39,1995,Accounting,Business,3779,0.556,1,1,6476,3.62,29,1,0,,0,-2.444
S201300108,2013,1,F,1,White,TX,INST_05,Urban University E (Research),research,2.44,73,1995,Statistics,STEM,5853,0.861,1,1,6308,3.865,31,1,1,3.98,0,-2.139
S201300109,2013,0,F,0,Hispanic,MI,INST_01,State University A (Research),research,3.21,32,1995,Economics,Social Sciences,16079,2.365,1,0,0,3.66,31,0,0,,0,-0.635
S201300110,2013,1,F,0,White,VA,INST_02,State University B (Research),research,3.6,31,1995,Statistics,STEM,5013,0.737,1,0,0,2.915,26,0,0,,0,-2.263
S201300111,2013,0,F,1,Hispanic,FL,INST_05,Urban University E (Research),research,2.8,90,1995,Biomedical Engineering,STEM,1142,0.168,1,1,5152,3.655,30,1,1,3.9,0,-2.832
S201300112,2013,1,F,1,NHPI,OH,INST_03,Regional College C (Teaching),teaching,2.78,85,1995,Nursing,Health,3401,0.5,1,1,4914,3.45,28,1,0,,0,-2.5
S201300113,2013,0,M,0,White,GA,INST_01,State University A (Research),research,2.97,22,1995,Management,Business,7583,1.115,1,1,6839,2.455,33,1,0,,0,-1.885
S201300114,2013,1,M,0,Unknown,NY,INST_03,Regional College C (Teaching),teaching,2.37,68,1995,Economics,Social Sciences,5045,0.742,1,1,5471,3.24,30,0,0,,0,-2.258
S201300115,2013,1,F,0,White,IL,INST_01,State University A (Research),research,3.02,32,1994,Mathematics,STEM,15266,2.245,1,0,0,2.535,27,1,0,,0,-0.755
S201300116,2013,0,F,0,White,MI,INST_01,State University A (Research),research,3.8,63,1995,Economics,Social Sciences,22562,3.318,0,0,0,3.285,25,1,0,,1,0.318
S201300117,2013,0,M,0,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,3.21,49,1995,Undeclared,Other,8610,1.266,1,1,4247,3.48,29,1,1,3.3,0,-1.734
S201300118,2013,1,M,0,Black,OH,INST_02,State University B (Research),research,3.65,84,1995,Economics-Bus,Business,0,0.1,1,0,0,3.16,32,0,0,,0,-2.9
S201300119,2013,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.27,33,1995,Chemistry,STEM,9628,1.416,1,1,7342,2.91,31,1,1,3.2,0,-1.584
S201300120,2013,1,M,0,White,VA,INST_01,State University A (Research),research,2.57,48,1995,Marketing,Business,7801,1.147,1,1,4280,3.1950000000000003,27,1,1,3.9,0,-1.853
S201300121,2013,0,F,0,White,GA,INST_02,State University B (Research),research,2.69,35,1995,Finance,Business,21859,3.215,0,0,0,3.0,31,1,1,3.3,1,0.215
S201300122,2013,0,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.14,41,1995,General Studies,Other,14827,2.18,1,1,5554,3.745,29,1,0,,0,-0.82
S201300123,2013,1,F,1,White,OH,INST_05,Urban University E (Research),research,3.99,44,1995,Finance,Business,4208,0.619,1,0,0,3.29,27,1,0,,0,-2.381
S201300124,2013,0,F,0,Black,PA,INST_01,State University A (Research),research,3.97,52,1995,Nursing,Health,13032,1.916,1,0,0,3.2199999999999998,30,1,1,3.41,0,-1.084
S201300125,2013,0,M,0,White,VA,INST_01,State University A (Research),research,2.89,44,1995,Nursing,Health,9096,1.338,1,1,5171,2.4000000000000004,27,1,1,2.64,0,-1.662
S201300126,2013,0,M,0,Black,NY,INST_01,State University A (Research),research,3.56,69,1995,Accounting,Business,3735,0.549,1,0,0,3.01,32,1,0,,0,-2.451
S201300127,2013,0,F,0,White,NJ,INST_02,State University B (Research),research,3.33,77,1995,Civil Engineering,STEM,15819,2.326,1,1,7185,3.425,27,1,1,4.0,0,-0.674
S201300128,2013,0,F,0,Black,TX,INST_04,Regional College D (Teaching),teaching,3.67,71,1995,Electrical Engineering,STEM,12103,1.78,1,1,5570,3.75,31,0,0,,0,-1.22
S201300129,2013,0,F,0,Hispanic,TX,INST_01,State University A (Research),research,3.4,54,1995,Biomedical Engineering,STEM,8369,1.231,1,1,5602,3.05,30,0,0,,0,-1.769
S201300130,2013,0,M,1,White,VA,INST_02,State University B (Research),research,3.26,85,1995,Biomedical Engineering,STEM,21072,3.099,0,0,0,3.33,31,1,1,3.86,1,0.099
S201300131,2013,0,F,0,Asian,OH,INST_05,Urban University E (Research),research,2.42,57,1995,Civil Engineering,STEM,14061,2.068,1,0,0,2.935,27,1,0,,0,-0.932
S201300132,2013,0,F,0,White,IL,INST_01,State University A (Research),research,3.44,50,1995,Biology,STEM,16630,2.446,1,0,0,3.84,32,0,0,,0,-0.554
S201300133,2013,1,M,0,Asian,NY,INST_01,State University A (Research),research,3.05,71,1995,Mathematics,STEM,14448,2.125,1,1,5402,3.07,30,0,0,,0,-0.875
S201300134,2013,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.97,77,1995,Mechanical Engineering,STEM,2945,0.433,1,1,5321,3.5,30,1,1,3.46,0,-2.567
S201300135,2013,0,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.73,59,1995,Spanish,Humanities,12109,1.781,1,1,5338,3.56,25,1,0,,0,-1.219
S201300136,2013,1,F,1,Black,OH,INST_01,State University A (Research),research,3.86,40,1995,Marketing,Business,0,0.1,1,1,5813,3.94,31,1,1,4.0,0,-2.9
S201300137,2013,0,M,0,Hispanic,GA,INST_04,Regional College D (Teaching),teaching,3.84,36,1995,Chemistry,STEM,6631,0.975,1,1,7756,3.65,31,0,0,,0,-2.025
S201300138,2013,0,M,0,Hispanic,OH,INST_05,Urban University E (Research),research,3.11,82,1995,Mechanical Engineering,STEM,14069,2.069,1,1,7374,3.525,32,1,1,3.58,0,-0.931
S201300139,2013,0,F,0,Hispanic,NJ,INST_03,Regional College C (Teaching),teaching,3.89,99,1995,Chemistry,STEM,13471,1.981,1,0,0,3.45,28,1,1,3.43,0,-1.019
S201300140,2013,0,M,1,White,NC,INST_03,Regional College C (Teaching),teaching,3.51,61,1995,Psychology,Social Sciences,4293,0.631,1,1,4509,2.67,28,1,1,3.08,0,-2.369
S201300141,2013,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,2.58,35,1995,Computer Science,STEM,18850,2.772,1,0,0,2.755,28,0,0,,0,-0.228
S201300142,2013,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,2.92,37,1995,Public Health,Health,11797,1.735,1,1,5940,2.545,31,1,0,,0,-1.265
S201300143,2013,1,F,1,White,IL,INST_01,State University A (Research),research,3.58,67,1995,Civil Engineering,STEM,13505,1.986,1,1,7279,3.995,31,1,1,4.0,0,-1.014
S201300144,2013,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.89,37,1995,Civil Engineering,STEM,16280,2.394,1,1,5672,2.98,34,0,0,,0,-0.606
S201300145,2013,0,F,0,Asian,NC,INST_01,State University A (Research),research,3.26,68,1995,Kinesiology,Health,0,0.1,1,1,7118,2.87,28,1,1,3.26,0,-2.9
S201300146,2013,0,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.45,92,1995,Education,Other,21180,3.115,0,0,0,2.91,31,1,0,,1,0.115
S201300147,2013,1,F,0,Hispanic,PA,INST_02,State University B (Research),research,3.53,75,1995,Civil Engineering,STEM,0,0.1,1,1,6518,3.9450000000000003,30,1,0,,0,-2.9
S201300148,2013,1,F,1,White,VA,INST_02,State University B (Research),research,2.71,62,1995,Civil Engineering,STEM,4318,0.635,1,0,0,3.035,24,1,1,3.01,0,-2.365
S201300149,2013,0,M,1,White,NY,INST_04,Regional College D (Teaching),teaching,2.93,48,1995,Physics,STEM,792,0.116,1,0,0,3.09,30,1,1,3.4,0,-2.884
S201300150,2013,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.45,58,1995,Nursing,Health,27916,4.105,0,0,0,4.0,30,1,1,3.9,1,1.105
S201300151,2013,0,F,0,White,NY,INST_05,Urban University E (Research),research,3.71,75,1995,Undeclared,Other,11593,1.705,1,0,0,3.495,31,1,1,4.0,0,-1.295
S201300152,2013,0,M,0,Hispanic,VA,INST_02,State University B (Research),research,3.31,40,1995,Management,Business,6347,0.933,1,1,4415,3.355,29,0,0,,0,-2.067
S201300153,2013,1,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,4.0,52,1995,Anthropology,Social Sciences,9069,1.334,1,1,4471,3.685,34,0,0,,0,-1.666
