student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category,efc_dollars,need_index,eligible_flag,aid_received,annual_aid_amount,y1_gpa_mean,y1_credits,y2_retained,y6_completed,cumulative_gpa_final,above_cutoff,distance_from_cutoff
S201800040,2018,0,F,1,White,NY,INST_01,State University A (Research),research,3.43,25,2000,Undeclared,Other,10984,1.615,1,1,4905,3.5599999999999996,31,1,1,4.0,0,-1.385
S201800041,2018,0,M,1,White,VA,INST_05,Urban University E (Research),research,3.26,44,2000,Mathematics,STEM,11679,1.718,1,1,7458,3.185,28,0,0,,0,-1.282
S201800042,2018,1,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,2.64,65,2000,Physics,STEM,10228,1.504,1,1,4994,3.7800000000000002,31,1,1,3.84,0,-1.496
S201800043,2018,0,F,1,White,VA,INST_01,State University A (Research),research,3.71,99,2000,Civil Engineering,STEM,9947,1.463,1,1,4275,3.84,31,1,0,,0,-1.537
S201800044,2018,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,4.0,68,2000,Public Health,Health,11106,1.633,1,1,4427,3.7649999999999997,32,0,0,,0,-1.367
S201800045,2018,1,M,0,White,FL,INST_05,Urban University E (Research),research,2.78,65,2000,Statistics,STEM,15460,2.274,1,1,4560,3.27,29,0,0,,0,-0.726
S201800046,2018,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.52,64,2000,Pre-Med,Health,11321,1.665,1,1,5428,4.0,31,1,1,3.71,0,-1.335
S201800047,2018,0,F,0,White,NJ,INST_01,State University A (Research),research,2.94,64,2000,Pre-Med,Health,8951,1.316,1,0,0,2.56,31,1,0,,0,-1.684
S201800048,2018,0,M,1,White,GA,INST_05,Urban University E (Research),research,2.71,30,2000,Nursing,Health,10704,1.574,1,0,0,3.535,31,1,1,3.96,0,-1.426
S201800049,2018,0,M,0,Black,GA,INST_03,Regional College C (Teaching),teaching,2.85,88,2000,Management,Business,16780,2.468,1,0,0,3.0999999999999996,30,1,0,,0,-0.532
S201800050,2018,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.08,78,2000,Accounting,Business,2551,0.375,1,1,5488,3.215,33,1,1,3.22,0,-2.625
S201800051,2018,1,F,0,White,CA,INST_01,State University A (Research),research,2.41,65,2000,Finance,Business,4321,0.635,1,1,8863,3.585,28,1,0,,0,-2.365
S201800052,2018,0,M,1,White,NJ,INST_01,State University A (Research),research,2.33,57,2000,Anthropology,Social Sciences,9278,1.364,1,1,3356,3.425,28,0,0,,0,-1.636
S201800053,2018,0,M,0,White,MI,INST_05,Urban University E (Research),research,3.33,21,2000,Computer Science,STEM,20457,3.008,0,0,0,3.55,32,0,0,,1,0.008
S201800054,2018,1,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.95,64,2000,Communications,Other,4711,0.693,1,1,4388,3.83,30,1,0,,0,-2.307
S201800055,2018,1,F,0,Asian,NJ,INST_04,Regional College D (Teaching),teaching,3.15,79,2000,Marketing,Business,2656,0.391,1,1,6090,3.135,34,0,0,,0,-2.609
S201800056,2018,0,NB,1,White,NJ,INST_04,Regional College D (Teaching),teaching,3.96,87,2000,Economics,Social Sciences,15816,2.326,1,0,0,3.8600000000000003,31,1,0,,0,-0.674
S201800057,2018,0,M,0,Black,IL,INST_01,State University A (Research),research,2.83,29,2000,Political Science,Social Sciences,6578,0.967,1,0,0,3.1799999999999997,26,1,0,,0,-2.033
S201800058,2018,0,M,0,White,VA,INST_01,State University A (Research),research,3.34,68,2000,Economics,Social Sciences,13680,2.012,1,0,0,3.5549999999999997,27,0,0,,0,-0.988
S201800059,2018,1,M,0,White,IL,INST_04,Regional College D (Teaching),teaching,2.87,54,2000,Nursing,Health,11467,1.686,1,1,6035,3.65,31,1,0,,0,-1.314
S201800060,2018,0,F,0,White,TX,INST_05,Urban University E (Research),research,3.56,99,2000,Art History,Humanities,19014,2.796,1,0,0,3.58,30,0,0,,0,-0.204
S201800061,2018,0,M,1,Black,NY,INST_02,State University B (Research),research,2.97,35,2000,Economics-Bus,Business,292,0.1,1,1,5926,3.02,32,1,1,2.78,0,-2.9
S201800062,2018,0,M,0,Asian,CA,INST_03,Regional College C (Teaching),teaching,3.2,58,2000,Civil Engineering,STEM,9060,1.332,1,1,3832,3.38,26,0,0,,0,-1.668
S201800063,2018,0,F,0,Black,GA,INST_03,Regional College C (Teaching),teaching,3.19,53,2000,History,Humanities,13748,2.022,1,0,0,2.425,32,0,0,,0,-0.978
S201800064,2018,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.45,86,2000,Psychology,Social Sciences,10242,1.506,1,1,3985,3.4,33,0,0,,0,-1.494
S201800065,2018,1,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.09,60,2000,Nursing,Health,0,0.1,1,0,0,3.245,31,1,0,,0,-2.9
S201800066,2018,0,F,0,White,OH,INST_01,State University A (Research),research,3.79,89,2000,Pre-Med,Health,5554,0.817,1,1,4486,3.785,31,1,1,4.0,0,-2.183
S201800067,2018,0,F,0,White,PA,INST_05,Urban University E (Research),research,3.27,82,2000,Mechanical Engineering,STEM,8451,1.243,1,1,5300,3.3449999999999998,30,0,0,,0,-1.757
S201800068,2018,1,F,0,Asian,VA,INST_03,Regional College C (Teaching),teaching,2.73,65,2000,Psychology,Social Sciences,1391,0.205,1,0,0,3.4850000000000003,28,0,0,,0,-2.795
S201800069,2018,0,M,0,Black,NC,INST_05,Urban University E (Research),research,3.0,45,2000,Philosophy,Humanities,0,0.1,1,0,0,2.89,31,1,1,2.66,0,-2.9
S201800070,2018,0,F,1,White,PA,INST_02,State University B (Research),research,2.43,29,2000,Philosophy,Humanities,8878,1.306,1,0,0,3.7800000000000002,31,0,0,,0,-1.694
S201800071,2018,1,M,0,White,CA,INST_05,Urban University E (Research),research,3.39,38,2000,Political Science,Social Sciences,0,0.1,1,1,3887,3.8049999999999997,32,0,0,,0,-2.9
S201800072,2018,1,M,0,Asian,CA,INST_01,State University A (Research),research,3.13,47,2000,English,Humanities,3697,0.544,1,0,0,2.89,28,1,1,3.02,0,-2.456
S201800073,2018,0,M,0,Black,FL,INST_04,Regional College D (Teaching),teaching,2.68,47,2000,Psychology,Social Sciences,7699,1.132,1,0,0,2.625,31,1,1,2.42,0,-1.868
S201800074,2018,0,F,0,White,FL,INST_01,State University A (Research),research,4.0,39,2000,Communications,Other,15003,2.206,1,1,6926,3.365,33,1,0,,0,-0.794
S201800075,2018,1,F,0,White,GA,INST_05,Urban University E (Research),research,2.65,46,2000,Sociology,Social Sciences,6444,0.948,1,0,0,3.235,32,0,0,,0,-2.052
S201800076,2018,1,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.13,34,2000,Communications,Other,3711,0.546,1,1,6311,3.775,26,0,0,,0,-2.454
S201800077,2018,0,F,1,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,3.36,52,2000,Finance,Business,8180,1.203,1,0,0,3.8049999999999997,29,1,0,,0,-1.797
S201800078,2018,0,F,1,Hispanic,VA,INST_02,State University B (Research),research,4.0,45,2000,Mathematics,STEM,14428,2.122,1,1,7266,3.615,31,1,0,,0,-0.878
S201800079,2018,1,M,0,Asian,CA,INST_05,Urban University E (Research),research,2.77,67,2000,Biomedical Engineering,STEM,12770,1.878,1,1,5197,3.705,28,1,1,3.85,0,-1.122
S201800080,2018,0,M,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.53,57,2000,Computer Science,STEM,9215,1.355,1,1,5517,3.715,31,0,0,,0,-1.645
S201800081,2018,1,F,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.79,42,2000,Economics,Social Sciences,7038,1.035,1,0,0,3.395,32,0,0,,0,-1.965
S201800082,2018,0,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,2.56,49,2000,Pre-Med,Health,15402,2.265,1,1,4931,3.245,25,0,0,,0,-0.735
S201800083,2018,0,M,0,Black,NJ,INST_02,State University B (Research),research,3.08,70,2000,Accounting,Business,0,0.1,1,1,5821,3.965,31,1,1,4.0,0,-2.9
S201800084,2018,1,M,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.09,61,2000,Mechanical Engineering,STEM,250,0.1,1,0,0,2.735,29,1,1,3.24,0,-2.9
S201800085,2018,0,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.46,70,2000,Education,Other,9457,1.391,1,0,0,3.44,30,0,0,,0,-1.609
S201800086,2018,0,M,0,Hispanic,NJ,INST_05,Urban University E (Research),research,3.03,83,2000,Economics-Bus,Business,16126,2.371,1,0,0,3.455,31,0,0,,0,-0.629
S201800087,2018,0,M,1,White,GA,INST_03,Regional College C (Teaching),teaching,3.65,46,2000,Marketing,Business,19233,2.828,1,1,5000,3.245,32,1,0,,0,-0.172
S201800088,2018,1,F,0,White,NY,INST_01,State University A (Research),research,3.46,16,2000,Economics,Social Sciences,1423,0.209,1,1,6548,3.5700000000000003,30,0,0,,0,-2.791
S201800089,2018,0,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.37,15,2000,Mathematics,STEM,3072,0.452,1,1,6987,3.665,30,0,0,,0,-2.548
S201800090,2018,0,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.98,58,2000,Marketing,Business,12792,1.881,1,0,0,3.285,29,1,1,3.31,0,-1.119
S201800091,2018,1,F,0,Hispanic,CA,INST_05,Urban University E (Research),research,3.55,58,2000,Communications,Other,16480,2.424,1,1,4460,4.0,32,0,0,,0,-0.576
S201800092,2018,0,F,1,White,NY,INST_02,State University B (Research),research,2.93,77,2000,Spanish,Humanities,8180,1.203,1,0,0,3.365,32,0,0,,0,-1.797
S201800093,2018,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.26,67,2000,Public Health,Health,19571,2.878,1,1,4608,3.055,33,0,0,,0,-0.122
S201800094,2018,1,NB,0,White,NC,INST_01,State University A (Research),research,3.98,51,2000,Nursing,Health,11230,1.651,1,1,5644,3.98,30,1,0,,0,-1.349
S201800095,2018,1,M,0,White,GA,INST_02,State University B (Research),research,2.64,52,2000,English,Humanities,11110,1.634,1,0,0,2.7199999999999998,32,1,0,,0,-1.366
S201800096,2018,1,F,1,White,VA,INST_03,Regional College C (Teaching),teaching,3.19,53,2000,Psychology,Social Sciences,0,0.1,1,1,8669,3.9000000000000004,28,0,0,,0,-2.9
S201800097,2018,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.81,57,2000,Public Health,Health,16841,2.477,1,1,5807,3.895,30,1,1,4.0,0,-0.523
S201800098,2018,0,M,0,Hispanic,NC,INST_02,State University B (Research),research,2.58,88,2000,Statistics,STEM,10256,1.508,1,1,5759,3.5599999999999996,24,1,1,3.82,0,-1.492
S201800099,2018,1,M,1,White,OH,INST_01,State University A (Research),research,3.0,53,2000,Economics-Bus,Business,615,0.1,1,1,6525,3.855,31,1,1,3.85,0,-2.9
S201800100,2018,0,M,1,Asian,IL,INST_02,State University B (Research),research,3.14,73,2000,Biology,STEM,6034,0.887,1,0,0,2.675,28,1,1,2.96,0,-2.113
S201800101,2018,1,F,0,White,NJ,INST_02,State University B (Research),research,2.37,61,2000,Undeclared,Other,16250,2.39,1,0,0,2.5700000000000003,30,1,0,,0,-0.61
S201800102,2018,1,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.2,45,2000,Mechanical Engineering,STEM,12700,1.868,1,1,3968,3.4299999999999997,31,0,0,,0,-1.132
S201800103,2018,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.67,58,2000,Sociology,Social Sciences,16006,2.354,1,1,6777,3.755,26,1,0,,0,-0.646
S201800104,2018,1,M,1,White,GA,INST_01,State University A (Research),research,3.14,19,2000,Mechanical Engineering,STEM,0,0.1,1,0,0,3.3,27,1,0,,0,-2.9
S201800105,2018,0,M,0,Hispanic,IL,INST_04,Regional College D (Teaching),teaching,3.15,55,1999,Public Health,Health,4642,0.683,1,0,0,2.745,32,1,0,,0,-2.317
S201800106,2018,1,F,0,Black,IL,INST_02,State University B (Research),research,3.57,60,2000,Education,Other,29040,4.271,0,1,8691,3.175,29,1,0,,1,1.271
S201800107,2018,0,M,0,White,CA,INST_02,State University B (Research),research,2.78,37,2000,Biology,STEM,8026,1.18,1,1,7890,3.35,31,1,0,,0,-1.82
S201800108,2018,1,M,1,White,CA,INST_03,Regional College C (Teaching),teaching,2.7,51,2000,Statistics,STEM,3370,0.496,1,1,6512,3.575,32,1,0,,0,-2.504
S201800109,2018,1,F,0,Black,MI,INST_03,Regional College C (Teaching),teaching,2.84,45,2000,History,Humanities,9060,1.332,1,0,0,3.23,28,0,0,,0,-1.668
S201800110,2018,0,M,0,White,TX,INST_02,State University B (Research),research,2.57,62,2000,Economics-Bus,Business,20111,2.958,1,1,5737,3.85,30,0,0,,0,-0.042
S201800111,2018,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.26,62,2000,Education,Other,16533,2.431,1,1,7380,3.455,30,1,1,3.98,0,-0.569
S201800112,2018,0,M,0,White,TX,INST_05,Urban University E (Research),research,3.87,62,2000,Public Health,Health,17759,2.612,1,1,3272,3.675,25,1,1,3.77,0,-0.388
S201800113,2018,1,M,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.4,93,2000,Undeclared,Other,0,0.1,1,1,6597,3.75,33,1,0,,0,-2.9
S201800114,2018,1,M,1,White,NY,INST_03,Regional College C (Teaching),teaching,3.45,60,2000,Political Science,Social Sciences,0,0.1,1,1,4245,3.9699999999999998,26,0,0,,0,-2.9
S201800115,2018,0,F,1,Hispanic,IL,INST_05,Urban University E (Research),research,3.48,3,2000,Mechanical Engineering,STEM,9996,1.47,1,0,0,2.5599999999999996,29,0,0,,0,-1.53
S201800116,2018,0,M,0,AIAN,TX,INST_04,Regional College D (Teaching),teaching,3.6,70,2000,Civil Engineering,STEM,19785,2.91,1,1,5647,2.965,33,1,0,,0,-0.09
S201800117,2018,0,F,0,Hispanic,NY,INST_03,Regional College C (Teaching),teaching,2.86,54,2000,Biomedical Engineering,STEM,26474,3.893,0,1,4661,2.7800000000000002,28,1,1,2.85,1,0.893
S201800118,2018,0,F,1,White,VA,INST_04,Regional College D (Teaching),teaching,3.42,47,2000,Economics,Social Sciences,18808,2.766,1,1,6438,2.91,28,1,1,3.69,0,-0.234
S201800119,2018,0,M,1,Black,CA,INST_05,Urban University E (Research),research,2.61,55,2000,Biology,STEM,18794,2.764,1,1,6423,3.4400000000000004,36,1,0,,0,-0.236
S201800120,2018,1,F,0,Black,TX,INST_04,Regional College D (Teaching),teaching,2.53,64,2000,Communications,Other,3580,0.526,1,1,7212,3.8049999999999997,28,0,0,,0,-2.474
S201800121,2018,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,4.0,60,2000,Public Health,Health,15556,2.288,1,1,4695,3.69,29,1,1,3.99,0,-0.712
S201800122,2018,0,F,0,Hispanic,NC,INST_05,Urban University E (Research),research,2.69,87,2000,Biomedical Engineering,STEM,5219,0.768,1,0,0,2.79,28,0,0,,0,-2.232
S201800123,2018,1,F,1,Black,NJ,INST_02,State University B (Research),research,2.53,34,2000,Marketing,Business,19508,2.869,1,0,0,3.4450000000000003,34,1,1,3.43,0,-0.131
S201800124,2018,0,M,0,Black,VA,INST_01,State University A (Research),research,3.22,53,2000,Biology,STEM,4514,0.664,1,1,6841,3.215,31,0,0,,0,-2.336
S201800125,2018,0,M,1,Hispanic,NJ,INST_05,Urban University E (Research),research,2.87,53,2000,Management,Business,6266,0.921,1,1,5483,3.075,33,0,0,,0,-2.079
S201800126,2018,0,F,0,Hispanic,MI,INST_04,Regional College D (Teaching),teaching,2.57,87,2000,Finance,Business,13666,2.01,1,1,4841,3.1799999999999997,28,1,0,,0,-0.99
S201800127,2018,1,M,1,White,PA,INST_05,Urban University E (Research),research,4.0,44,2000,Anthropology,Social Sciences,6181,0.909,1,0,0,3.815,33,0,0,,0,-2.091
S201800128,2018,1,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.31,34,2000,Communications,Other,11114,1.634,1,1,5273,3.205,30,0,0,,0,-1.366
S201800129,2018,0,M,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.32,46,2000,Marketing,Business,21640,3.182,0,1,6239,3.0300000000000002,31,1,0,,1,0.182
S201800130,2018,0,F,0,White,FL,INST_01,State University A (Research),research,3.2,65,2000,General Studies,Other,19238,2.829,1,0,0,3.84,31,0,0,,0,-0.171
S201800131,2018,0,M,1,White,MI,INST_05,Urban University E (Research),research,3.19,69,2000,Kinesiology,Health,15500,2.279,1,0,0,3.0149999999999997,28,1,0,,0,-0.721
S201800132,2018,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.89,21,1999,Education,Other,28560,4.2,0,0,0,2.71,36,1,0,,1,1.2
S201800133,2018,0,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,4.0,60,2000,Public Health,Health,16025,2.357,1,1,5949,3.55,31,1,1,3.38,0,-0.643
S201800134,2018,0,F,0,Black,PA,INST_05,Urban University E (Research),research,3.18,83,2000,History,Humanities,28569,4.201,0,0,0,3.52,28,1,1,3.77,1,1.201
S201800135,2018,0,M,0,Asian,VA,INST_01,State University A (Research),research,2.82,70,2000,Economics-Bus,Business,0,0.1,1,1,5687,3.2800000000000002,31,1,1,3.22,0,-2.9
S201800136,2018,0,F,0,Multi,TX,INST_05,Urban University E (Research),research,3.31,39,2000,Sociology,Social Sciences,16014,2.355,1,0,0,3.51,30,1,1,3.34,0,-0.645
S201800137,2018,1,M,0,White,MI,INST_01,State University A (Research),research,3.01,35,2000,Pre-Med,Health,2749,0.404,1,1,4238,3.305,27,1,0,,0,-2.596
S201800138,2018,1,F,0,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.17,64,2000,General Studies,Other,9680,1.424,1,0,0,3.005,27,0,0,,0,-1.576
S201800139,2018,1,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.6,68,2000,English,Humanities,10707,1.575,1,1,6965,3.725,28,1,1,4.0,0,-1.425
S201800140,2018,1,F,1,White,FL,INST_03,Regional College C (Teaching),teaching,2.9,81,2000,Spanish,Humanities,6576,0.967,1,0,0,3.315,24,1,1,3.73,0,-2.033
S201800141,2018,1,M,1,Asian,TX,INST_01,State University A (Research),research,2.53,16,2000,Political Science,Social Sciences,6206,0.913,1,1,5427,3.4349999999999996,28,0,0,,0,-2.087
S201800142,2018,0,F,0,Hispanic,IL,INST_05,Urban University E (Research),research,3.82,39,2000,Political Science,Social Sciences,23550,3.463,0,0,0,3.895,31,1,0,,1,0.463
S201800143,2018,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.99,68,2000,Art History,Humanities,3771,0.555,1,0,0,3.04,30,1,0,,0,-2.445
S201800144,2018,0,F,0,Multi,NC,INST_04,Regional College D (Teaching),teaching,3.27,17,2000,Physics,STEM,13323,1.959,1,1,5777,2.7199999999999998,28,0,0,,0,-1.041
S201800145,2018,0,M,1,White,OH,INST_01,State University A (Research),research,2.93,30,2000,Marketing,Business,4068,0.598,1,1,4885,3.46,30,1,0,,0,-2.402
S201800146,2018,0,F,0,Multi,CA,INST_05,Urban University E (Research),research,3.36,47,2000,Finance,Business,2926,0.43,1,1,6092,3.675,27,1,1,4.0,0,-2.57
S201800147,2018,1,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.33,71,2000,Pre-Med,Health,5189,0.763,1,1,6393,3.34,33,0,0,,0,-2.237
S201800148,2018,1,F,0,Asian,CA,INST_03,Regional College C (Teaching),teaching,3.33,30,2000,Chemistry,STEM,0,0.1,1,0,0,3.23,32,0,0,,0,-2.9
S201800149,2018,0,F,0,Hispanic,PA,INST_02,State University B (Research),research,3.76,47,2000,History,Humanities,5714,0.84,1,0,0,3.13,27,1,1,3.32,0,-2.16
S201800150,2018,1,F,0,Black,NC,INST_01,State University A (Research),research,3.09,75,2000,Civil Engineering,STEM,13357,1.964,1,1,4915,4.0,31,1,1,4.0,0,-1.036
S201800151,2018,1,F,1,Unknown,CA,INST_02,State University B (Research),research,3.44,84,2000,Psychology,Social Sciences,4392,0.646,1,1,6695,3.8899999999999997,31,0,0,,0,-2.354
S201800152,2018,1,F,0,Black,NJ,INST_05,Urban University E (Research),research,3.57,16,2000,General Studies,Other,0,0.1,1,1,5384,3.295,30,1,1,3.97,0,-2.9
S201800153,2018,0,F,0,Black,NJ,INST_05,Urban University E (Research),research,2.43,57,2000,Anthropology,Social Sciences,9234,1.358,1,1,4718,3.45,31,1,0,,0,-1.642
