student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category,efc_dollars,need_index,eligible_flag,aid_received,annual_aid_amount,y1_gpa_mean,y1_credits,y2_retained,y6_completed,cumulative_gpa_final,above_cutoff,distance_from_cutoff
S201700038,2017,0,M,0,Hispanic,NJ,INST_01,State University A (Research),research,3.33,59,1999,Mechanical Engineering,STEM,18471,2.716,1,1,6855,3.94,27,1,0,,0,-0.284
S201700039,2017,0,F,0,White,OH,INST_02,State University B (Research),research,2.9,72,1999,Kinesiology,Health,10974,1.614,1,1,5998,3.12,30,0,0,,0,-1.386
S201700040,2017,0,M,1,White,VA,INST_03,Regional College C (Teaching),teaching,2.84,69,1999,Civil Engineering,STEM,5228,0.769,1,1,6455,3.6950000000000003,28,1,0,,0,-2.231
S201700041,2017,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.33,35,1999,Public Health,Health,3699,0.544,1,1,3321,2.32,30,1,1,3.24,0,-2.456
S201700042,2017,0,M,0,Hispanic,NC,INST_03,Regional College C (Teaching),teaching,4.0,35,1998,Economics-Bus,Business,19890,2.925,1,0,0,3.4,28,0,0,,0,-0.075
S201700043,2017,0,F,0,Asian,GA,INST_04,Regional College D (Teaching),teaching,3.45,60,1999,Finance,Business,10028,1.475,1,1,4977,3.575,31,1,0,,0,-1.525
S201700044,2017,0,F,0,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,3.14,34,1999,Biology,STEM,5783,0.85,1,0,0,3.1550000000000002,28,0,0,,0,-2.15
S201700045,2017,1,M,1,Hispanic,NC,INST_02,State University B (Research),research,3.87,78,1999,Sociology,Social Sciences,0,0.1,1,0,0,3.745,31,1,0,,0,-2.9
S201700046,2017,0,F,1,Multi,IL,INST_02,State University B (Research),research,2.28,53,1999,Undeclared,Other,10519,1.547,1,1,6678,3.76,33,1,1,3.97,0,-1.453
S201700047,2017,1,F,0,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,3.05,45,1999,Statistics,STEM,4319,0.635,1,0,0,3.6550000000000002,31,1,1,3.87,0,-2.365
S201700048,2017,0,F,1,White,IL,INST_02,State University B (Research),research,3.61,65,1999,Accounting,Business,11312,1.664,1,1,6464,3.45,29,1,1,3.61,0,-1.336
S201700049,2017,0,M,0,White,VA,INST_01,State University A (Research),research,3.71,15,1999,Biomedical Engineering,STEM,4047,0.595,1,1,5575,3.705,32,0,0,,0,-2.405
S201700050,2017,0,F,0,White,FL,INST_01,State University A (Research),research,3.03,58,1998,Public Health,Health,20627,3.033,0,0,0,3.375,31,1,0,,1,0.033
S201700051,2017,0,F,0,White,PA,INST_05,Urban University E (Research),research,3.75,58,1999,Philosophy,Humanities,5099,0.75,1,0,0,3.425,28,0,0,,0,-2.25
S201700052,2017,0,M,0,Black,TX,INST_03,Regional College C (Teaching),teaching,3.11,17,1999,Electrical Engineering,STEM,11658,1.714,1,0,0,2.63,31,1,0,,0,-1.286
S201700053,2017,1,M,1,Black,NY,INST_02,State University B (Research),research,2.95,68,1999,Biomedical Engineering,STEM,12937,1.902,1,1,8990,3.145,31,0,0,,0,-1.098
S201700054,2017,0,F,0,Hispanic,GA,INST_01,State University A (Research),research,2.87,82,1999,Marketing,Business,14098,2.073,1,1,5661,3.04,27,0,0,,0,-0.927
S201700055,2017,1,M,0,Hispanic,CA,INST_01,State University A (Research),research,3.02,9,1999,Electrical Engineering,STEM,14057,2.067,1,1,6629,3.2249999999999996,29,0,0,,0,-0.933
S201700056,2017,1,M,1,Hispanic,GA,INST_02,State University B (Research),research,2.65,83,1999,Psychology,Social Sciences,12001,1.765,1,1,7137,3.84,31,1,0,,0,-1.235
S201700057,2017,0,F,1,Hispanic,NJ,INST_01,State University A (Research),research,3.3,35,1999,Undeclared,Other,0,0.1,1,1,5049,3.5250000000000004,34,1,0,,0,-2.9
S201700058,2017,1,F,0,Black,OH,INST_01,State University A (Research),research,3.27,81,1999,History,Humanities,5579,0.82,1,1,5627,4.0,30,0,0,,0,-2.18
S201700059,2017,1,M,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.75,22,1999,Physics,STEM,10411,1.531,1,1,5448,3.695,26,0,0,,0,-1.469
S201700060,2017,0,F,0,White,IL,INST_05,Urban University E (Research),research,2.64,43,1999,Sociology,Social Sciences,14047,2.066,1,1,4920,2.7249999999999996,32,1,0,,0,-0.934
S201700061,2017,0,F,1,White,PA,INST_05,Urban University E (Research),research,3.88,45,1999,Anthropology,Social Sciences,2219,0.326,1,1,3808,3.435,29,1,1,3.69,0,-2.674
S201700062,2017,0,M,1,Black,GA,INST_05,Urban University E (Research),research,3.03,41,1999,Public Health,Health,10782,1.586,1,1,6198,3.415,30,1,0,,0,-1.414
S201700063,2017,1,F,0,Hispanic,OH,INST_02,State University B (Research),research,2.75,59,1999,Education,Other,16515,2.429,1,0,0,3.1449999999999996,33,0,0,,0,-0.571
S201700064,2017,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.54,65,1999,General Studies,Other,4291,0.631,1,1,8186,3.41,28,0,0,,0,-2.369
S201700065,2017,0,F,0,NHPI,MI,INST_04,Regional College D (Teaching),teaching,3.61,72,1999,Statistics,STEM,8876,1.305,1,0,0,3.24,31,0,0,,0,-1.695
S201700066,2017,0,M,0,Black,OH,INST_04,Regional College D (Teaching),teaching,3.02,67,1999,Chemistry,STEM,19803,2.912,1,1,9601,2.58,31,1,1,2.93,0,-0.088
S201700067,2017,1,F,1,White,CA,INST_03,Regional College C (Teaching),teaching,2.91,54,1999,Kinesiology,Health,27953,4.111,0,1,5366,3.14,30,0,0,,1,1.111
S201700068,2017,0,M,0,Asian,TX,INST_03,Regional College C (Teaching),teaching,3.25,99,1999,Pre-Med,Health,13061,1.921,1,0,0,3.7199999999999998,30,0,0,,0,-1.079
S201700069,2017,0,M,1,Asian,PA,INST_04,Regional College D (Teaching),teaching,3.22,30,1999,Marketing,Business,12245,1.801,1,1,6211,3.235,29,0,0,,0,-1.199
S201700070,2017,0,F,0,White,NC,INST_05,Urban University E (Research),research,3.51,64,1999,Computer Science,STEM,22501,3.309,0,1,7649,3.93,34,1,0,,1,0.309
S201700071,2017,0,F,0,White,CA,INST_05,Urban University E (Research),research,2.65,71,1999,Biology,STEM,3354,0.493,1,1,8570,3.7,32,1,0,,0,-2.507
S201700072,2017,1,F,0,White,TX,INST_02,State University B (Research),research,3.06,54,1999,Finance,Business,10334,1.52,1,1,6503,3.0650000000000004,27,0,0,,0,-1.48
S201700073,2017,0,F,0,Multi,OH,INST_03,Regional College C (Teaching),teaching,4.0,46,1999,Mathematics,STEM,1856,0.273,1,1,9789,3.4299999999999997,31,0,0,,0,-2.727
S201700074,2017,0,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,3.52,43,1999,Sociology,Social Sciences,9131,1.343,1,0,0,4.0,33,0,0,,0,-1.657
S201700075,2017,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,4.0,40,1999,Computer Science,STEM,23865,3.51,0,0,0,2.74,31,1,1,2.89,1,0.51
S201700076,2017,0,M,0,Asian,NC,INST_04,Regional College D (Teaching),teaching,3.52,44,1999,Public Health,Health,11726,1.724,1,1,5133,3.67,30,1,0,,0,-1.276
S201700077,2017,0,F,0,White,VA,INST_05,Urban University E (Research),research,3.54,54,1999,Spanish,Humanities,3346,0.492,1,1,4926,3.21,30,0,0,,0,-2.508
S201700078,2017,0,M,1,White,NY,INST_05,Urban University E (Research),research,2.51,43,1999,Anthropology,Social Sciences,16427,2.416,1,1,8157,3.55,31,1,0,,0,-0.584
S201700079,2017,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.38,29,1999,Statistics,STEM,16930,2.49,1,1,4003,3.19,32,0,0,,0,-0.51
S201700080,2017,1,F,0,NHPI,FL,INST_01,State University A (Research),research,3.9,61,1999,Mathematics,STEM,2453,0.361,1,1,5471,3.385,30,0,0,,0,-2.639
S201700081,2017,0,F,0,NHPI,CA,INST_05,Urban University E (Research),research,3.85,53,1999,History,Humanities,9590,1.41,1,1,8197,3.465,31,0,0,,0,-1.59
S201700082,2017,0,F,0,Hispanic,VA,INST_01,State University A (Research),research,2.71,34,1999,Pre-Med,Health,12520,1.841,1,1,4840,3.29,29,0,0,,0,-1.159
S201700083,2017,0,F,0,Black,CA,INST_02,State University B (Research),research,2.75,74,1999,Management,Business,6913,1.017,1,1,5180,3.205,34,0,0,,0,-1.983
S201700084,2017,0,F,0,White,GA,INST_01,State University A (Research),research,3.51,64,1999,Marketing,Business,11654,1.714,1,1,7614,3.095,28,1,1,3.72,0,-1.286
S201700085,2017,1,M,0,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,2.91,3,1999,Economics-Bus,Business,13632,2.005,1,1,6669,3.0300000000000002,31,0,0,,0,-0.995
S201700086,2017,0,M,0,Hispanic,PA,INST_01,State University A (Research),research,3.09,35,1999,Statistics,STEM,19174,2.82,1,0,0,3.26,29,1,1,3.18,0,-0.18
S201700087,2017,1,M,1,Hispanic,OH,INST_01,State University A (Research),research,3.65,66,1999,Computer Science,STEM,12451,1.831,1,1,5580,3.9850000000000003,27,0,0,,0,-1.169
S201700088,2017,0,M,0,Black,GA,INST_03,Regional College C (Teaching),teaching,2.74,33,1999,Political Science,Social Sciences,14955,2.199,1,1,7250,3.075,30,0,0,,0,-0.801
S201700089,2017,1,F,0,White,FL,INST_01,State University A (Research),research,3.09,48,1999,Biomedical Engineering,STEM,9633,1.417,1,1,6025,3.135,31,1,0,,0,-1.583
S201700090,2017,1,M,1,Hispanic,IL,INST_01,State University A (Research),research,4.0,27,1999,Mathematics,STEM,6385,0.939,1,1,5511,3.61,28,0,0,,0,-2.061
S201700091,2017,0,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,66,1999,Management,Business,12847,1.889,1,1,6633,2.8949999999999996,33,1,1,3.18,0,-1.111
S201700092,2017,1,M,0,White,NC,INST_05,Urban University E (Research),research,3.28,34,1999,Philosophy,Humanities,4968,0.731,1,0,0,2.795,30,1,0,,0,-2.269
S201700093,2017,1,F,1,Hispanic,FL,INST_01,State University A (Research),research,2.64,53,1999,Sociology,Social Sciences,24996,3.676,0,1,6992,3.875,30,1,1,4.0,1,0.676
S201700094,2017,0,F,1,Multi,FL,INST_02,State University B (Research),research,3.88,70,1999,Mathematics,STEM,15928,2.342,1,1,6304,2.55,32,1,0,,0,-0.658
S201700095,2017,1,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,2.1,29,1999,Education,Other,4796,0.705,1,0,0,2.895,31,0,0,,0,-2.295
S201700096,2017,0,M,1,White,MI,INST_03,Regional College C (Teaching),teaching,3.21,47,1999,Undeclared,Other,7518,1.106,1,1,3680,3.41,34,0,0,,0,-1.894
S201700097,2017,0,F,0,Hispanic,CA,INST_02,State University B (Research),research,2.85,62,1999,Psychology,Social Sciences,13646,2.007,1,1,7282,3.24,30,1,0,,0,-0.993
S201700098,2017,0,F,0,White,NC,INST_05,Urban University E (Research),research,2.62,76,1999,Anthropology,Social Sciences,5406,0.795,1,0,0,3.2800000000000002,31,0,0,,0,-2.205
S201700099,2017,0,F,0,White,IL,INST_05,Urban University E (Research),research,3.34,69,1999,Finance,Business,22601,3.324,0,0,0,3.5949999999999998,31,0,0,,1,0.324
S201700100,2017,1,M,0,Asian,CA,INST_02,State University B (Research),research,4.0,60,1999,Management,Business,591,0.1,1,1,3073,3.42,28,1,1,3.83,0,-2.9
S201700101,2017,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.7,48,1999,Finance,Business,4651,0.684,1,0,0,3.215,30,0,0,,0,-2.316
S201700102,2017,0,F,1,White,CA,INST_02,State University B (Research),research,4.0,40,1999,Psychology,Social Sciences,23690,3.484,0,1,7280,3.92,32,1,0,,1,0.484
S201700103,2017,1,M,0,Black,IL,INST_03,Regional College C (Teaching),teaching,2.88,66,1999,History,Humanities,3973,0.584,1,1,6365,3.4699999999999998,31,1,1,3.37,0,-2.416
S201700104,2017,1,F,0,NHPI,IL,INST_05,Urban University E (Research),research,3.21,48,1999,Economics,Social Sciences,10182,1.497,1,1,5515,3.43,31,1,1,3.67,0,-1.503
S201700105,2017,0,F,1,White,GA,INST_01,State University A (Research),research,2.62,68,1999,Statistics,STEM,6263,0.921,1,0,0,3.16,31,1,1,3.5,0,-2.079
S201700106,2017,1,F,0,White,NJ,INST_01,State University A (Research),research,2.65,58,1999,Political Science,Social Sciences,0,0.1,1,1,6701,3.61,31,1,0,,0,-2.9
S201700107,2017,0,M,0,Asian,NC,INST_02,State University B (Research),research,3.26,42,1999,Economics,Social Sciences,10917,1.605,1,1,4176,3.815,30,1,0,,0,-1.395
S201700108,2017,0,M,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.16,60,1998,Mathematics,STEM,15366,2.26,1,1,6269,3.2649999999999997,28,0,0,,0,-0.74
S201700109,2017,1,F,1,Unknown,TX,INST_05,Urban University E (Research),research,3.25,19,1999,Biomedical Engineering,STEM,0,0.1,1,0,0,3.05,28,0,0,,0,-2.9
S201700110,2017,0,M,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.13,79,1999,Biology,STEM,4733,0.696,1,1,4392,2.915,30,1,0,,0,-2.304
S201700111,2017,1,F,1,White,CA,INST_03,Regional College C (Teaching),teaching,4.0,70,1999,History,Humanities,5493,0.808,1,1,3486,3.825,30,1,1,4.0,0,-2.192
S201700112,2017,0,F,0,Hispanic,CA,INST_05,Urban University E (Research),research,3.01,44,1999,Undeclared,Other,2141,0.315,1,1,5490,3.895,28,0,0,,0,-2.685
S201700113,2017,0,M,0,Hispanic,TX,INST_03,Regional College C (Teaching),teaching,4.0,61,1999,Civil Engineering,STEM,18084,2.659,1,1,8826,2.8449999999999998,31,1,1,3.09,0,-0.341
S201700114,2017,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.88,79,1999,General Studies,Other,11893,1.749,1,0,0,3.955,30,1,1,4.0,0,-1.251
S201700115,2017,0,M,1,Unknown,OH,INST_05,Urban University E (Research),research,2.39,30,1999,Undeclared,Other,2582,0.38,1,1,7233,3.8049999999999997,33,1,1,3.39,0,-2.62
S201700116,2017,0,F,1,Black,IL,INST_03,Regional College C (Teaching),teaching,3.96,30,1999,Mathematics,STEM,891,0.131,1,1,4821,4.0,33,1,1,3.73,0,-2.869
S201700117,2017,1,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.59,48,1999,Civil Engineering,STEM,0,0.1,1,1,4769,3.235,32,1,0,,0,-2.9
S201700118,2017,1,F,0,Asian,CA,INST_01,State University A (Research),research,3.42,45,1999,Art History,Humanities,12682,1.865,1,1,4120,3.215,31,1,1,3.16,0,-1.135
S201700119,2017,0,F,0,Hispanic,IL,INST_05,Urban University E (Research),research,3.54,54,1999,Art History,Humanities,19836,2.917,1,1,4728,3.655,30,1,1,3.42,0,-0.083
S201700120,2017,1,F,0,Hispanic,TX,INST_01,State University A (Research),research,4.0,38,1999,Mathematics,STEM,5519,0.812,1,1,5212,3.5549999999999997,31,1,1,3.51,0,-2.188
S201700121,2017,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.23,86,1999,Public Health,Health,20725,3.048,0,0,0,3.705,28,1,1,3.35,1,0.048
S201700122,2017,0,M,0,White,NJ,INST_02,State University B (Research),research,3.09,50,1999,Public Health,Health,2275,0.335,1,1,5309,3.885,36,0,0,,0,-2.665
S201700123,2017,1,F,0,White,PA,INST_05,Urban University E (Research),research,3.19,41,1999,Civil Engineering,STEM,10819,1.591,1,0,0,3.065,29,1,0,,0,-1.409
S201700124,2017,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,2.87,59,1999,Education,Other,16683,2.453,1,1,5961,3.83,28,1,0,,0,-0.547
S201700125,2017,1,F,0,Black,NJ,INST_03,Regional College C (Teaching),teaching,3.46,64,1999,Nursing,Health,8250,1.213,1,1,7310,3.915,25,1,0,,0,-1.787
S201700126,2017,0,M,1,White,IL,INST_04,Regional College D (Teaching),teaching,2.96,55,1999,Political Science,Social Sciences,3895,0.573,1,1,3506,3.3449999999999998,27,1,1,3.58,0,-2.427
S201700127,2017,0,F,0,White,PA,INST_05,Urban University E (Research),research,2.2,8,1999,Chemistry,STEM,13105,1.927,1,1,3462,3.325,27,1,0,,0,-1.073
S201700128,2017,0,F,1,Black,NY,INST_02,State University B (Research),research,2.67,87,1999,Biology,STEM,2592,0.381,1,0,0,3.92,24,1,1,3.87,0,-2.619
S201700129,2017,0,M,0,White,MI,INST_05,Urban University E (Research),research,3.09,13,1999,Communications,Other,16314,2.399,1,0,0,3.01,28,0,0,,0,-0.601
S201700130,2017,0,F,0,White,NY,INST_05,Urban University E (Research),research,3.27,35,1999,Sociology,Social Sciences,8730,1.284,1,1,4723,3.0149999999999997,25,0,0,,0,-1.716
S201700131,2017,0,M,0,Black,CA,INST_02,State University B (Research),research,3.32,46,1999,Biology,STEM,13708,2.016,1,1,3359,3.605,28,1,0,,0,-0.984
S201700132,2017,0,M,1,White,NC,INST_01,State University A (Research),research,3.73,68,1999,Public Health,Health,3626,0.533,1,0,0,3.465,29,0,0,,0,-2.467
S201700133,2017,0,F,0,White,IL,INST_04,Regional College D (Teaching),teaching,3.09,58,1999,General Studies,Other,10927,1.607,1,1,4805,3.94,31,1,1,3.84,0,-1.393
S201700134,2017,1,F,1,White,OH,INST_03,Regional College C (Teaching),teaching,3.21,79,1999,Education,Other,0,0.1,1,0,0,3.6950000000000003,31,1,1,3.34,0,-2.9
S201700135,2017,0,M,1,Black,GA,INST_04,Regional College D (Teaching),teaching,2.48,89,1999,Sociology,Social Sciences,12504,1.839,1,1,5958,4.0,28,1,1,4.0,0,-1.161
S201700136,2017,0,M,0,Asian,FL,INST_01,State University A (Research),research,2.86,77,1999,Accounting,Business,17704,2.604,1,0,0,2.4699999999999998,29,1,1,2.92,0,-0.396
S201700137,2017,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.44,48,1999,Communications,Other,12286,1.807,1,1,7118,3.01,30,0,0,,0,-1.193
S201700138,2017,0,F,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.64,21,1999,Spanish,Humanities,4181,0.615,1,0,0,2.755,26,0,0,,0,-2.385
S201700139,2017,1,F,0,Black,MI,INST_02,State University B (Research),research,3.11,54,1999,English,Humanities,0,0.1,1,0,0,2.67,31,1,1,2.79,0,-2.9
S201700140,2017,1,M,0,AIAN,IL,INST_01,State University A (Research),research,3.05,41,1999,Pre-Med,Health,10256,1.508,1,1,5747,3.1950000000000003,31,1,0,,0,-1.492
S201700141,2017,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.44,85,1999,Philosophy,Humanities,19566,2.877,1,0,0,3.44,31,1,0,,0,-0.123
S201700142,2017,0,F,0,White,CA,INST_02,State University B (Research),research,3.35,69,1999,Philosophy,Humanities,0,0.1,1,1,4067,3.0949999999999998,31,1,0,,0,-2.9
S201700143,2017,0,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,2.6,99,1999,Public Health,Health,5432,0.799,1,1,3373,3.365,32,1,1,3.9,0,-2.201
S201700144,2017,0,M,0,Hispanic,OH,INST_01,State University A (Research),research,3.26,77,1999,Management,Business,11893,1.749,1,1,6588,2.815,28,1,1,2.48,0,-1.251
S201700145,2017,0,M,0,White,FL,INST_02,State University B (Research),research,2.52,80,1999,Public Health,Health,16554,2.434,1,1,8346,3.865,32,0,0,,0,-0.566
S201700146,2017,1,F,0,White,OH,INST_01,State University A (Research),research,2.9,52,1999,Anthropology,Social Sciences,353,0.1,1,0,0,3.55,30,1,1,3.7,0,-2.9
S201700147,2017,0,M,1,White,TX,INST_02,State University B (Research),research,4.0,74,1999,Economics,Social Sciences,3667,0.539,1,0,0,3.1050000000000004,34,0,0,,0,-2.461
S201700148,2017,0,F,0,Asian,NY,INST_03,Regional College C (Teaching),teaching,3.21,69,1999,Accounting,Business,6921,1.018,1,1,8987,2.965,32,1,1,3.39,0,-1.982
S201700149,2017,0,M,1,Black,FL,INST_05,Urban University E (Research),research,2.91,77,1999,Marketing,Business,21723,3.195,0,0,0,3.16,30,1,0,,1,0.195
S201700150,2017,0,F,0,White,MI,INST_01,State University A (Research),research,3.21,36,1999,Economics-Bus,Business,26195,3.852,0,1,4641,3.415,30,0,0,,1,0.852
S201700151,2017,0,M,0,White,NC,INST_01,State University A (Research),research,3.4,41,1999,Anthropology,Social Sciences,11105,1.633,1,1,3906,2.835,32,1,1,2.48,0,-1.367
S201700152,2017,0,M,0,AIAN,TX,INST_05,Urban University E (Research),research,2.45,71,1999,Accounting,Business,1004,0.148,1,1,4227,3.325,31,1,1,3.68,0,-2.852
S201700153,2017,0,M,0,Hispanic,NC,INST_02,State University B (Research),research,3.09,75,1999,Public Health,Health,9130,1.343,1,1,6345,2.99,33,0,0,,0,-1.657
