student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category,efc_dollars,need_index,eligible_flag,aid_received,annual_aid_amount,y1_gpa_mean,y1_credits,y2_retained,y6_completed,cumulative_gpa_final,above_cutoff,distance_from_cutoff
S201500027,2015,1,M,0,White,MI,INST_01,State University A (Research),research,3.48,23,1997,Physics,STEM,0,0.1,1,1,5027,3.785,30,1,1,3.68,0,-2.9
S201500028,2015,0,M,1,White,OH,INST_02,State University B (Research),research,2.42,56,1997,Economics-Bus,Business,14226,2.092,1,0,0,2.895,28,0,0,,0,-0.908
S201500029,2015,1,F,0,Hispanic,TX,INST_03,Regional College C (Teaching),teaching,2.94,38,1996,Biology,STEM,20512,3.016,0,0,0,3.0,27,0,0,,1,0.016
S201500030,2015,1,M,0,Hispanic,NC,INST_02,State University B (Research),research,1.98,54,1997,Mechanical Engineering,STEM,2133,0.314,1,1,7645,3.725,27,1,1,3.49,0,-2.686
S201500031,2015,0,F,1,Black,NJ,INST_04,Regional College D (Teaching),teaching,3.71,26,1997,Biomedical Engineering,STEM,2724,0.401,1,0,0,3.895,31,1,0,,0,-2.599
S201500032,2015,0,F,1,White,TX,INST_01,State University A (Research),research,3.49,66,1997,Kinesiology,Health,11202,1.647,1,0,0,3.635,28,1,0,,0,-1.353
S201500033,2015,1,M,0,White,FL,INST_05,Urban University E (Research),research,2.92,67,1997,Undeclared,Other,4727,0.695,1,0,0,3.4299999999999997,27,1,1,3.22,0,-2.305
S201500034,2015,0,M,1,Black,TX,INST_02,State University B (Research),research,3.11,50,1997,Economics-Bus,Business,18674,2.746,1,0,0,3.565,28,0,0,,0,-0.254
S201500035,2015,1,M,0,Black,NY,INST_02,State University B (Research),research,3.91,76,1997,Spanish,Humanities,0,0.1,1,1,7152,3.715,27,1,0,,0,-2.9
S201500036,2015,0,M,0,Multi,MI,INST_01,State University A (Research),research,3.33,57,1997,Public Health,Health,28606,4.207,0,0,0,2.66,34,0,0,,1,1.207
S201500037,2015,0,M,1,Asian,PA,INST_05,Urban University E (Research),research,3.49,21,1997,Marketing,Business,0,0.1,1,0,0,3.4050000000000002,27,1,1,3.21,0,-2.9
S201500038,2015,1,M,1,Multi,NY,INST_05,Urban University E (Research),research,3.2,52,1997,Marketing,Business,11247,1.654,1,1,5727,4.0,28,1,0,,0,-1.346
S201500039,2015,1,F,0,White,MI,INST_05,Urban University E (Research),research,2.07,57,1997,Economics,Social Sciences,1019,0.15,1,1,6728,3.575,32,1,1,3.73,0,-2.85
S201500040,2015,0,M,0,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,2.55,32,1997,Sociology,Social Sciences,10595,1.558,1,1,5871,2.995,24,1,1,3.14,0,-1.442
S201500041,2015,1,F,1,Black,NC,INST_05,Urban University E (Research),research,3.62,62,1997,History,Humanities,7353,1.081,1,1,5826,4.0,31,1,1,4.0,0,-1.919
S201500042,2015,1,M,0,White,FL,INST_02,State University B (Research),research,2.65,20,1997,Accounting,Business,0,0.1,1,1,3629,3.59,31,0,0,,0,-2.9
S201500043,2015,0,M,0,Hispanic,OH,INST_01,State University A (Research),research,3.32,42,1997,Management,Business,21753,3.199,0,1,7101,3.645,31,1,1,3.91,1,0.199
S201500044,2015,0,F,0,Asian,PA,INST_02,State University B (Research),research,3.33,45,1997,Mechanical Engineering,STEM,15804,2.324,1,0,0,3.745,28,0,0,,0,-0.676
S201500045,2015,1,F,0,Asian,OH,INST_05,Urban University E (Research),research,4.0,37,1996,Undeclared,Other,16019,2.356,1,1,6285,3.955,34,1,0,,0,-0.644
S201500046,2015,0,F,0,Hispanic,OH,INST_01,State University A (Research),research,3.4,35,1997,Nursing,Health,24555,3.611,0,0,0,3.665,31,0,0,,1,0.611
S201500047,2015,0,F,0,Hispanic,OH,INST_05,Urban University E (Research),research,2.37,59,1997,Marketing,Business,23880,3.512,0,0,0,3.255,31,0,0,,1,0.512
S201500048,2015,0,M,0,White,IL,INST_01,State University A (Research),research,2.89,80,1997,Civil Engineering,STEM,3685,0.542,1,1,4775,3.9299999999999997,29,1,0,,0,-2.458
S201500049,2015,1,M,0,Asian,VA,INST_01,State University A (Research),research,2.63,46,1997,Kinesiology,Health,4699,0.691,1,1,9137,2.665,30,0,0,,0,-2.309
S201500050,2015,0,F,1,Black,NC,INST_05,Urban University E (Research),research,3.11,94,1996,Spanish,Humanities,0,0.1,1,0,0,3.885,27,1,0,,0,-2.9
S201500051,2015,1,F,1,White,MI,INST_01,State University A (Research),research,3.03,85,1997,Management,Business,1804,0.265,1,1,6764,3.46,25,0,0,,0,-2.735
S201500052,2015,0,F,0,Hispanic,GA,INST_04,Regional College D (Teaching),teaching,3.39,25,1997,Anthropology,Social Sciences,11128,1.636,1,1,6451,2.825,31,0,0,,0,-1.364
S201500053,2015,0,M,0,Black,VA,INST_02,State University B (Research),research,3.76,99,1997,Communications,Other,8674,1.276,1,1,4932,2.7800000000000002,28,0,0,,0,-1.724
S201500054,2015,1,F,0,Black,VA,INST_03,Regional College C (Teaching),teaching,3.23,36,1997,Civil Engineering,STEM,3741,0.55,1,1,6168,3.835,31,0,0,,0,-2.45
S201500055,2015,0,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.17,56,1997,Nursing,Health,19898,2.926,1,0,0,3.68,28,0,0,,0,-0.074
S201500056,2015,1,M,1,Multi,NC,INST_02,State University B (Research),research,2.86,81,1997,Finance,Business,3105,0.457,1,1,5633,3.51,32,1,1,2.97,0,-2.543
S201500057,2015,0,M,0,White,MI,INST_03,Regional College C (Teaching),teaching,2.72,91,1997,Management,Business,4421,0.65,1,0,0,2.715,30,1,0,,0,-2.35
S201500058,2015,1,F,0,Asian,GA,INST_05,Urban University E (Research),research,3.61,70,1997,Economics-Bus,Business,7661,1.127,1,1,7326,3.66,25,1,1,3.5,0,-1.873
S201500059,2015,0,M,0,White,IL,INST_05,Urban University E (Research),research,3.72,70,1997,Biology,STEM,12947,1.904,1,0,0,3.785,30,1,1,4.0,0,-1.096
S201500060,2015,0,F,0,White,PA,INST_02,State University B (Research),research,3.89,66,1997,Physics,STEM,15036,2.211,1,1,3559,3.06,34,1,1,3.64,0,-0.789
S201500061,2015,0,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.19,67,1997,Economics,Social Sciences,17919,2.635,1,0,0,3.0,31,1,1,3.34,0,-0.365
S201500062,2015,1,M,0,White,OH,INST_05,Urban University E (Research),research,3.11,63,1997,Biology,STEM,11189,1.645,1,1,7223,4.0,30,1,0,,0,-1.355
S201500063,2015,0,M,0,Hispanic,MI,INST_02,State University B (Research),research,2.54,74,1997,Economics-Bus,Business,13432,1.975,1,0,0,2.625,26,0,0,,0,-1.025
S201500064,2015,0,M,1,Multi,NJ,INST_02,State University B (Research),research,2.77,71,1997,Physics,STEM,206,0.1,1,0,0,3.6550000000000002,27,1,0,,0,-2.9
S201500065,2015,0,M,0,Asian,MI,INST_05,Urban University E (Research),research,3.12,65,1997,Pre-Med,Health,13672,2.011,1,0,0,3.3899999999999997,28,1,1,3.1,0,-0.989
S201500066,2015,0,M,0,Hispanic,VA,INST_01,State University A (Research),research,3.46,12,1997,Sociology,Social Sciences,11256,1.655,1,0,0,3.11,28,1,0,,0,-1.345
S201500067,2015,0,M,1,Hispanic,NY,INST_05,Urban University E (Research),research,3.94,62,1997,Mathematics,STEM,6571,0.966,1,0,0,3.5700000000000003,28,1,0,,0,-2.034
S201500068,2015,0,F,0,Asian,GA,INST_02,State University B (Research),research,4.0,31,1997,Education,Other,22153,3.258,0,0,0,3.4450000000000003,34,0,0,,1,0.258
S201500069,2015,0,F,0,Black,FL,INST_02,State University B (Research),research,3.14,36,1997,Biology,STEM,19887,2.925,1,1,9136,2.855,33,0,0,,0,-0.075
S201500070,2015,0,F,0,Asian,NY,INST_02,State University B (Research),research,3.02,61,1997,Anthropology,Social Sciences,12561,1.847,1,1,6300,2.565,28,1,0,,0,-1.153
S201500071,2015,1,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,3.03,83,1997,Physics,STEM,7175,1.055,1,1,4193,3.2800000000000002,28,0,0,,0,-1.945
S201500072,2015,0,M,0,Hispanic,NY,INST_04,Regional College D (Teaching),teaching,2.76,41,1997,Public Health,Health,23907,3.516,0,1,6337,3.59,30,0,0,,1,0.516
S201500073,2015,0,F,1,Asian,FL,INST_03,Regional College C (Teaching),teaching,2.14,60,1997,Kinesiology,Health,16278,2.394,1,0,0,2.495,32,0,0,,0,-0.606
S201500074,2015,0,M,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.44,41,1997,Physics,STEM,4262,0.627,1,0,0,3.43,27,0,0,,0,-2.373
S201500075,2015,1,F,1,White,GA,INST_05,Urban University E (Research),research,3.62,43,1997,Chemistry,STEM,11218,1.65,1,1,6323,3.52,31,0,0,,0,-1.35
S201500076,2015,1,F,0,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,3.58,58,1997,Mechanical Engineering,STEM,20643,3.036,0,0,0,3.1100000000000003,31,0,0,,1,0.036
S201500077,2015,1,M,0,White,NC,INST_02,State University B (Research),research,4.0,58,1997,Electrical Engineering,STEM,12483,1.836,1,0,0,2.81,29,1,1,2.56,0,-1.164
S201500078,2015,1,M,0,Hispanic,NC,INST_01,State University A (Research),research,2.46,55,1997,Education,Other,12746,1.874,1,1,5342,3.705,30,0,0,,0,-1.126
S201500079,2015,0,M,0,White,OH,INST_05,Urban University E (Research),research,2.91,85,1997,History,Humanities,7559,1.112,1,0,0,3.43,31,1,1,3.5,0,-1.888
S201500080,2015,0,F,0,White,NJ,INST_05,Urban University E (Research),research,3.17,41,1997,Economics-Bus,Business,11653,1.714,1,1,6462,3.1399999999999997,31,1,0,,0,-1.286
S201500081,2015,0,M,1,Asian,FL,INST_04,Regional College D (Teaching),teaching,3.38,77,1997,Pre-Med,Health,7097,1.044,1,0,0,3.295,28,0,0,,0,-1.956
S201500082,2015,0,M,1,White,CA,INST_05,Urban University E (Research),research,2.72,56,1997,Sociology,Social Sciences,3869,0.569,1,1,6878,3.395,34,1,0,,0,-2.431
S201500083,2015,1,F,0,White,CA,INST_02,State University B (Research),research,3.61,71,1997,Marketing,Business,12537,1.844,1,1,6294,3.7350000000000003,32,1,1,3.97,0,-1.156
S201500084,2015,0,F,0,Black,PA,INST_02,State University B (Research),research,3.77,42,1997,Marketing,Business,9711,1.428,1,0,0,3.8,27,1,1,3.7,0,-1.572
S201500085,2015,0,F,0,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.28,85,1997,Nursing,Health,9894,1.455,1,0,0,3.24,28,1,1,3.34,0,-1.545
S201500086,2015,1,F,0,Multi,VA,INST_03,Regional College C (Teaching),teaching,2.97,66,1997,Nursing,Health,1805,0.265,1,0,0,3.225,31,1,0,,0,-2.735
S201500087,2015,0,F,0,Hispanic,IL,INST_02,State University B (Research),research,3.26,30,1997,Anthropology,Social Sciences,9947,1.463,1,1,7913,3.085,28,1,1,3.29,0,-1.537
S201500088,2015,0,F,0,Asian,PA,INST_05,Urban University E (Research),research,3.45,72,1997,Public Health,Health,0,0.1,1,1,4805,3.42,33,1,0,,0,-2.9
S201500089,2015,1,M,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.62,21,1997,Finance,Business,15490,2.278,1,1,5076,3.405,27,0,0,,0,-0.722
S201500090,2015,0,F,0,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,2.22,79,1997,Economics,Social Sciences,28342,4.168,0,0,0,2.98,29,1,1,3.1,1,1.168
S201500091,2015,0,M,0,White,TX,INST_01,State University A (Research),research,3.65,53,1997,Finance,Business,9124,1.342,1,1,5451,3.8200000000000003,34,0,0,,0,-1.658
S201500092,2015,0,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.71,51,1997,Pre-Med,Health,14819,2.179,1,1,8305,3.9,28,0,0,,0,-0.821
S201500093,2015,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.83,55,1997,Mathematics,STEM,2030,0.299,1,1,2487,2.995,29,0,0,,0,-2.701
S201500094,2015,0,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.84,58,1997,Statistics,STEM,12128,1.784,1,1,5064,3.145,30,0,0,,0,-1.216
S201500095,2015,0,F,0,White,PA,INST_01,State University A (Research),research,4.0,39,1997,Accounting,Business,9455,1.39,1,0,0,3.495,30,0,0,,0,-1.61
S201500096,2015,1,F,0,Black,FL,INST_04,Regional College D (Teaching),teaching,4.0,34,1997,Physics,STEM,6424,0.945,1,1,4897,3.29,31,0,0,,0,-2.055
S201500097,2015,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.07,32,1997,Management,Business,5819,0.856,1,1,5288,3.24,32,0,0,,0,-2.144
S201500098,2015,0,F,0,Black,FL,INST_02,State University B (Research),research,3.69,60,1997,Economics,Social Sciences,0,0.1,1,1,4269,3.5700000000000003,30,0,0,,0,-2.9
S201500099,2015,0,M,0,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,2.39,72,1997,Marketing,Business,8244,1.212,1,0,0,3.325,33,0,0,,0,-1.788
S201500100,2015,0,F,0,Hispanic,IL,INST_02,State University B (Research),research,3.02,47,1997,Psychology,Social Sciences,12575,1.849,1,1,4175,2.975,32,0,0,,0,-1.151
S201500101,2015,0,M,0,Asian,FL,INST_04,Regional College D (Teaching),teaching,2.78,87,1997,Electrical Engineering,STEM,8202,1.206,1,1,3466,3.395,30,1,1,3.48,0,-1.794
S201500102,2015,0,F,1,White,MI,INST_04,Regional College D (Teaching),teaching,3.09,27,1997,Chemistry,STEM,5572,0.819,1,0,0,2.325,31,0,0,,0,-2.181
S201500103,2015,0,F,0,Black,CA,INST_04,Regional College D (Teaching),teaching,2.54,44,1997,Computer Science,STEM,6433,0.946,1,0,0,2.87,30,0,0,,0,-2.054
S201500104,2015,0,NB,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.77,37,1997,General Studies,Other,9856,1.449,1,1,3873,3.195,29,1,0,,0,-1.551
S201500105,2015,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.14,61,1997,Mechanical Engineering,STEM,14681,2.159,1,1,4792,3.88,34,0,0,,0,-0.841
S201500106,2015,0,F,0,Multi,CA,INST_05,Urban University E (Research),research,3.25,68,1997,Finance,Business,8018,1.179,1,0,0,3.3,29,1,0,,0,-1.821
S201500107,2015,1,F,0,Asian,GA,INST_03,Regional College C (Teaching),teaching,3.67,42,1997,Mathematics,STEM,6072,0.893,1,1,8189,3.59,26,0,0,,0,-2.107
S201500108,2015,0,M,1,White,IL,INST_01,State University A (Research),research,3.98,69,1997,Sociology,Social Sciences,15550,2.287,1,1,5334,3.6,29,1,0,,0,-0.713
S201500109,2015,0,F,0,Asian,PA,INST_01,State University A (Research),research,3.19,75,1997,Electrical Engineering,STEM,15622,2.297,1,0,0,3.875,33,0,0,,0,-0.703
S201500110,2015,1,F,0,White,TX,INST_01,State University A (Research),research,4.0,29,1997,Pre-Med,Health,0,0.1,1,1,4643,3.16,33,0,0,,0,-2.9
S201500111,2015,1,F,0,White,IL,INST_01,State University A (Research),research,2.23,57,1997,Communications,Other,0,0.1,1,1,4155,3.415,28,0,0,,0,-2.9
S201500112,2015,1,F,1,White,OH,INST_01,State University A (Research),research,3.47,62,1997,Biomedical Engineering,STEM,15460,2.274,1,0,0,3.83,28,1,1,4.0,0,-0.726
S201500113,2015,1,F,0,White,IL,INST_04,Regional College D (Teaching),teaching,3.68,45,1997,Public Health,Health,17779,2.615,1,1,7964,3.48,28,0,0,,0,-0.385
S201500114,2015,1,M,0,White,PA,INST_02,State University B (Research),research,3.46,54,1997,Anthropology,Social Sciences,5099,0.75,1,1,6132,3.03,32,1,0,,0,-2.25
S201500115,2015,0,F,0,Hispanic,VA,INST_05,Urban University E (Research),research,3.74,66,1997,History,Humanities,4466,0.657,1,1,3503,3.5599999999999996,26,1,1,3.64,0,-2.343
S201500116,2015,1,M,0,Hispanic,VA,INST_02,State University B (Research),research,3.19,36,1997,Mathematics,STEM,9318,1.37,1,0,0,3.2199999999999998,32,0,0,,0,-1.63
S201500117,2015,0,F,1,Black,IL,INST_05,Urban University E (Research),research,3.35,54,1997,Public Health,Health,5562,0.818,1,1,8506,3.8449999999999998,31,0,0,,0,-2.182
S201500118,2015,1,F,0,White,TX,INST_02,State University B (Research),research,3.48,79,1997,Computer Science,STEM,0,0.1,1,1,4238,3.87,28,1,1,3.77,0,-2.9
S201500119,2015,0,M,0,Asian,PA,INST_04,Regional College D (Teaching),teaching,2.84,33,1997,Statistics,STEM,4045,0.595,1,1,6366,3.0949999999999998,31,1,1,3.1,0,-2.405
S201500120,2015,1,M,0,Hispanic,OH,INST_02,State University B (Research),research,3.67,34,1997,Kinesiology,Health,19790,2.91,1,1,5291,3.5949999999999998,30,1,0,,0,-0.09
S201500121,2015,1,M,0,White,GA,INST_04,Regional College D (Teaching),teaching,2.68,49,1997,Psychology,Social Sciences,0,0.1,1,1,5265,3.855,30,0,0,,0,-2.9
S201500122,2015,0,F,1,Hispanic,CA,INST_03,Regional College C (Teaching),teaching,3.56,68,1997,Computer Science,STEM,10678,1.57,1,0,0,3.935,31,1,1,4.0,0,-1.43
S201500123,2015,0,F,0,White,PA,INST_05,Urban University E (Research),research,3.28,29,1997,English,Humanities,16519,2.429,1,0,0,3.1500000000000004,31,0,0,,0,-0.571
S201500124,2015,0,F,0,Black,NY,INST_04,Regional College D (Teaching),teaching,3.54,49,1997,Physics,STEM,20975,3.085,0,0,0,3.4,27,0,0,,1,0.085
S201500125,2015,1,F,0,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,2.86,40,1997,Economics,Social Sciences,5049,0.742,1,1,4313,4.0,31,0,0,,0,-2.258
S201500126,2015,1,M,0,White,PA,INST_05,Urban University E (Research),research,3.22,46,1997,Marketing,Business,4396,0.646,1,0,0,3.595,29,0,0,,0,-2.354
S201500127,2015,0,F,0,Asian,MI,INST_03,Regional College C (Teaching),teaching,3.44,39,1997,Chemistry,STEM,13489,1.984,1,1,4016,3.75,30,1,1,4.0,0,-1.016
S201500128,2015,1,F,0,White,IL,INST_02,State University B (Research),research,3.29,80,1997,Finance,Business,8873,1.305,1,0,0,3.7800000000000002,28,1,1,3.65,0,-1.695
S201500129,2015,0,M,0,White,TX,INST_01,State University A (Research),research,3.04,99,1997,Management,Business,7998,1.176,1,0,0,3.25,28,1,0,,0,-1.824
S201500130,2015,0,F,0,Black,TX,INST_03,Regional College C (Teaching),teaching,4.0,41,1997,Statistics,STEM,11537,1.697,1,0,0,2.665,25,1,0,,0,-1.303
S201500131,2015,1,F,1,White,NY,INST_01,State University A (Research),research,2.94,47,1997,Sociology,Social Sciences,8502,1.25,1,1,5920,3.7,30,1,1,2.97,0,-1.75
S201500132,2015,0,F,1,White,FL,INST_04,Regional College D (Teaching),teaching,2.52,57,1997,General Studies,Other,7469,1.098,1,0,0,3.205,28,1,0,,0,-1.902
S201500133,2015,1,F,0,White,GA,INST_04,Regional College D (Teaching),teaching,2.53,60,1997,Economics-Bus,Business,5377,0.791,1,1,7608,3.0999999999999996,29,0,0,,0,-2.209
S201500134,2015,0,M,0,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,58,1997,Mathematics,STEM,11161,1.641,1,1,6067,4.0,31,1,1,3.72,0,-1.359
S201500135,2015,0,F,1,Hispanic,FL,INST_01,State University A (Research),research,2.49,68,1997,Mathematics,STEM,18280,2.688,1,1,4764,2.87,25,1,1,3.19,0,-0.312
S201500136,2015,0,M,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.0,33,1997,Finance,Business,6489,0.954,1,1,6208,3.02,30,1,1,3.25,0,-2.046
S201500137,2015,1,F,0,Unknown,CA,INST_03,Regional College C (Teaching),teaching,4.0,16,1997,Marketing,Business,13237,1.947,1,1,5947,3.54,31,1,1,3.54,0,-1.053
S201500138,2015,0,M,1,Hispanic,NY,INST_02,State University B (Research),research,2.95,36,1997,Nursing,Health,14469,2.128,1,1,5056,3.6399999999999997,30,0,0,,0,-0.872
S201500139,2015,0,F,1,White,CA,INST_05,Urban University E (Research),research,4.0,54,1997,Pre-Med,Health,12132,1.784,1,1,7048,3.8600000000000003,31,1,0,,0,-1.216
S201500140,2015,1,F,0,Hispanic,NC,INST_04,Regional College D (Teaching),teaching,2.36,65,1996,Marketing,Business,9504,1.398,1,1,3505,3.63,31,0,0,,0,-1.602
S201500141,2015,0,F,1,Asian,NY,INST_04,Regional College D (Teaching),teaching,3.25,68,1997,Economics,Social Sciences,4350,0.64,1,0,0,3.4450000000000003,31,0,0,,0,-2.36
S201500142,2015,1,M,0,Hispanic,GA,INST_04,Regional College D (Teaching),teaching,3.34,52,1997,Political Science,Social Sciences,13159,1.935,1,1,3138,3.215,30,0,0,,0,-1.065
S201500143,2015,1,F,1,Multi,CA,INST_01,State University A (Research),research,3.55,65,1997,Management,Business,11087,1.63,1,1,6289,3.51,31,0,0,,0,-1.37
S201500144,2015,0,M,0,Hispanic,CA,INST_05,Urban University E (Research),research,4.0,78,1997,Public Health,Health,24615,3.62,0,0,0,3.7350000000000003,27,1,1,3.37,1,0.62
S201500145,2015,1,M,0,White,VA,INST_01,State University A (Research),research,3.34,71,1997,Sociology,Social Sciences,6673,0.981,1,1,6262,3.4699999999999998,30,1,1,3.82,0,-2.019
S201500146,2015,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.37,52,1997,Mathematics,STEM,19997,2.941,1,1,5454,3.145,25,0,0,,0,-0.059
S201500147,2015,1,F,1,White,PA,INST_05,Urban University E (Research),research,3.32,45,1997,Public Health,Health,12653,1.861,1,1,7332,3.375,31,1,0,,0,-1.139
S201500148,2015,1,F,0,White,NY,INST_02,State University B (Research),research,3.46,63,1997,Accounting,Business,13377,1.967,1,0,0,3.17,31,1,0,,0,-1.033
S201500149,2015,1,M,0,Hispanic,NJ,INST_04,Regional College D (Teaching),teaching,3.15,59,1997,Civil Engineering,STEM,17308,2.545,1,1,4667,2.925,29,0,0,,0,-0.455
S201500150,2015,1,F,0,Asian,NY,INST_01,State University A (Research),research,3.25,79,1997,Spanish,Humanities,0,0.1,1,1,4741,3.64,28,0,0,,0,-2.9
S201500151,2015,0,M,0,Hispanic,NY,INST_05,Urban University E (Research),research,2.93,79,1997,Pre-Med,Health,3727,0.548,1,1,4873,3.56,32,0,0,,0,-2.452
S201500152,2015,0,F,0,Hispanic,OH,INST_04,Regional College D (Teaching),teaching,3.08,20,1997,Accounting,Business,8324,1.224,1,1,5490,3.075,31,1,0,,0,-1.776
S201500153,2015,0,F,0,Hispanic,NC,INST_01,State University A (Research),research,2.26,63,1997,Psychology,Social Sciences,14365,2.112,1,0,0,3.505,27,0,0,,0,-0.888
