student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category,efc_dollars,need_index,eligible_flag,aid_received,annual_aid_amount,y1_gpa_mean,y1_credits,y2_retained,y6_completed,cumulative_gpa_final,above_cutoff,distance_from_cutoff
S201600118,2016,1,F,0,Black,NJ,INST_05,Urban University E (Research),research,3.21,52,1998,Physics,STEM,10053,1.478,1,0,0,3.74,31,0,0,,0,-1.522
S201600119,2016,1,M,0,Hispanic,MI,INST_03,Regional College C (Teaching),teaching,2.82,53,1998,Accounting,Business,23499,3.456,0,0,0,2.995,26,0,0,,1,0.456
S201600120,2016,0,F,1,Black,MI,INST_05,Urban University E (Research),research,4.0,39,1998,English,Humanities,16687,2.454,1,1,6048,3.66,30,1,0,,0,-0.546
S201600121,2016,0,M,1,Black,CA,INST_01,State University A (Research),research,3.91,48,1998,English,Humanities,0,0.1,1,0,0,3.12,31,1,1,3.4,0,-2.9
S201600122,2016,0,F,0,White,PA,INST_01,State University A (Research),research,3.08,73,1998,Management,Business,13404,1.971,1,0,0,2.79,24,1,1,2.95,0,-1.029
S201600123,2016,1,F,0,White,TX,INST_05,Urban University E (Research),research,3.9,9,1998,Economics-Bus,Business,5505,0.81,1,1,5298,3.95,33,1,0,,0,-2.19
S201600124,2016,1,M,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.45,29,1998,Economics,Social Sciences,20713,3.046,0,0,0,3.23,30,1,1,3.56,1,0.046
S201600125,2016,0,F,0,Multi,CA,INST_03,Regional College C (Teaching),teaching,3.33,40,1998,Accounting,Business,22120,3.253,0,0,0,3.325,33,1,1,3.51,1,0.253
S201600126,2016,1,M,0,White,PA,INST_04,Regional College D (Teaching),teaching,3.72,41,1998,Anthropology,Social Sciences,0,0.1,1,0,0,2.81,30,1,0,,0,-2.9
S201600127,2016,0,F,0,Asian,CA,INST_01,State University A (Research),research,2.31,69,1998,Biology,STEM,14249,2.095,1,0,0,2.885,31,1,0,,0,-0.905
S201600128,2016,1,F,1,Asian,GA,INST_05,Urban University E (Research),research,2.98,47,1998,Political Science,Social Sciences,9824,1.445,1,1,3888,3.6950000000000003,29,1,0,,0,-1.555
S201600129,2016,0,F,1,Hispanic,NJ,INST_01,State University A (Research),research,3.46,41,1998,Marketing,Business,10853,1.596,1,0,0,3.01,28,0,0,,0,-1.404
S201600130,2016,1,F,0,Multi,MI,INST_05,Urban University E (Research),research,2.71,58,1998,Political Science,Social Sciences,20254,2.979,1,1,3636,3.51,30,1,1,3.6,0,-0.021
S201600131,2016,0,M,0,White,NC,INST_01,State University A (Research),research,3.72,30,1998,Biomedical Engineering,STEM,27023,3.974,0,1,5832,3.13,30,1,1,3.33,1,0.974
S201600132,2016,0,M,1,White,MI,INST_04,Regional College D (Teaching),teaching,2.42,95,1998,Biology,STEM,6893,1.014,1,1,4671,3.51,28,1,1,3.93,0,-1.986
S201600133,2016,1,M,1,Black,PA,INST_03,Regional College C (Teaching),teaching,2.64,59,1998,Public Health,Health,15234,2.24,1,1,4878,3.66,30,0,0,,0,-0.76
S201600134,2016,1,M,0,White,MI,INST_05,Urban University E (Research),research,3.14,48,1998,Mechanical Engineering,STEM,3411,0.502,1,1,2432,3.3899999999999997,28,1,1,3.81,0,-2.498
S201600135,2016,0,M,1,White,NC,INST_03,Regional College C (Teaching),teaching,3.36,59,1998,Physics,STEM,4733,0.696,1,0,0,3.075,27,1,0,,0,-2.304
S201600136,2016,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.03,81,1998,Mathematics,STEM,12098,1.779,1,0,0,3.205,31,1,1,3.06,0,-1.221
S201600137,2016,0,M,1,White,FL,INST_03,Regional College C (Teaching),teaching,2.67,56,1998,English,Humanities,7120,1.047,1,0,0,3.965,30,0,0,,0,-1.953
S201600138,2016,0,M,0,Hispanic,CA,INST_01,State University A (Research),research,3.23,64,1998,Kinesiology,Health,7459,1.097,1,1,6159,3.38,31,1,1,3.68,0,-1.903
S201600139,2016,0,F,0,Hispanic,IL,INST_05,Urban University E (Research),research,3.7,81,1998,Accounting,Business,4046,0.595,1,1,3865,3.5700000000000003,31,0,0,,0,-2.405
S201600140,2016,0,F,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.64,90,1998,Kinesiology,Health,11578,1.703,1,1,7352,3.465,31,1,1,3.88,0,-1.297
S201600141,2016,1,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,2.85,44,1998,Computer Science,STEM,6262,0.921,1,1,5336,2.775,28,0,0,,0,-2.079
S201600142,2016,0,F,1,Multi,PA,INST_05,Urban University E (Research),research,3.05,65,1998,Anthropology,Social Sciences,6709,0.987,1,1,6961,2.64,31,1,1,2.47,0,-2.013
S201600143,2016,1,M,0,Black,OH,INST_01,State University A (Research),research,4.0,44,1998,Pre-Med,Health,10048,1.478,1,0,0,3.125,25,1,0,,0,-1.522
S201600144,2016,0,F,1,White,FL,INST_02,State University B (Research),research,3.95,21,1998,Physics,STEM,22529,3.313,0,0,0,2.91,28,0,0,,1,0.313
S201600145,2016,1,F,0,White,FL,INST_01,State University A (Research),research,2.46,61,1998,History,Humanities,6080,0.894,1,1,5752,4.0,28,0,0,,0,-2.106
S201600146,2016,0,F,1,Black,OH,INST_01,State University A (Research),research,3.1,77,1998,Nursing,Health,12813,1.884,1,1,7018,3.625,33,0,0,,0,-1.116
S201600147,2016,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.21,52,1998,Chemistry,STEM,11579,1.703,1,0,0,4.0,28,1,0,,0,-1.297
S201600148,2016,0,M,0,Hispanic,NC,INST_05,Urban University E (Research),research,2.64,45,1998,Kinesiology,Health,8384,1.233,1,1,6077,2.63,28,0,0,,0,-1.767
S201600149,2016,0,M,1,Hispanic,MI,INST_02,State University B (Research),research,3.31,63,1998,Nursing,Health,10829,1.592,1,1,6868,3.12,31,1,0,,0,-1.408
S201600150,2016,0,M,0,Asian,IL,INST_04,Regional College D (Teaching),teaching,3.56,51,1998,Biology,STEM,18157,2.67,1,1,4934,3.465,26,1,1,3.92,0,-0.33
S201600151,2016,0,F,0,Black,MI,INST_02,State University B (Research),research,3.58,64,1998,Communications,Other,1578,0.232,1,1,6996,3.395,26,1,0,,0,-2.768
S201600152,2016,1,M,0,Hispanic,IL,INST_01,State University A (Research),research,3.01,55,1998,Psychology,Social Sciences,0,0.1,1,0,0,3.1849999999999996,26,1,0,,0,-2.9
S201600153,2016,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,4.0,36,1998,Anthropology,Social Sciences,15297,2.25,1,0,0,3.7800000000000002,34,0,0,,0,-0.75
