student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category,efc_dollars,need_index,eligible_flag,aid_received,annual_aid_amount,y1_gpa_mean,y1_credits,y2_retained,y6_completed,cumulative_gpa_final,above_cutoff,distance_from_cutoff
S201300058,2013,0,M,0,Hispanic,FL,INST_03,Regional College C (Teaching),teaching,2.92,73,1995,Psychology,Social Sciences,18159,2.67,1,1,7267,3.6399999999999997,30,0,0,,0,-0.33
S201300065,2013,1,F,0,White,NY,INST_05,Urban University E (Research),research,4.0,83,1995,Biology,STEM,14997,2.205,1,0,0,3.2800000000000002,32,0,0,,0,-0.795
S201300082,2013,0,M,0,White,IL,INST_05,Urban University E (Research),research,2.76,73,1995,Education,Other,24467,3.598,0,1,3866,3.135,28,0,0,,1,0.598
S201300092,2013,0,F,0,Asian,NY,INST_03,Regional College C (Teaching),teaching,2.42,52,1995,Nursing,Health,17689,2.601,1,1,7142,2.025,28,1,1,2.74,0,-0.399
S201300093,2013,0,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.01,66,1995,Electrical Engineering,STEM,18111,2.663,1,0,0,3.81,31,0,0,,0,-0.337
S201300098,2013,1,M,0,Hispanic,OH,INST_02,State University B (Research),research,2.81,55,1995,Education,Other,17981,2.644,1,0,0,3.4749999999999996,31,0,0,,0,-0.356
S201300100,2013,0,NB,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.2,81,1995,Nursing,Health,19176,2.82,1,1,5330,3.675,31,1,1,4.0,0,-0.18
S201300102,2013,0,M,1,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.46,59,1995,General Studies,Other,15105,2.221,1,0,0,3.21,27,1,1,3.18,0,-0.779
S201300106,2013,1,M,0,Asian,CA,INST_04,Regional College D (Teaching),teaching,2.86,37,1995,Chemistry,STEM,15389,2.263,1,0,0,3.355,32,1,0,,0,-0.737
S201300109,2013,0,F,0,Hispanic,MI,INST_01,State University A (Research),research,3.21,32,1995,Economics,Social Sciences,16079,2.365,1,0,0,3.66,31,0,0,,0,-0.635
S201300115,2013,1,F,0,White,IL,INST_01,State University A (Research),research,3.02,32,1994,Mathematics,STEM,15266,2.245,1,0,0,2.535,27,1,0,,0,-0.755
S201300116,2013,0,F,0,White,MI,INST_01,State University A (Research),research,3.8,63,1995,Economics,Social Sciences,22562,3.318,0,0,0,3.285,25,1,0,,1,0.318
S201300121,2013,0,F,0,White,GA,INST_02,State University B (Research),research,2.69,35,1995,Finance,Business,21859,3.215,0,0,0,3.0,31,1,1,3.3,1,0.215
S201300127,2013,0,F,0,White,NJ,INST_02,State University B (Research),research,3.33,77,1995,Civil Engineering,STEM,15819,2.326,1,1,7185,3.425,27,1,1,4.0,0,-0.674
S201300130,2013,0,M,1,White,VA,INST_02,State University B (Research),research,3.26,85,1995,Biomedical Engineering,STEM,21072,3.099,0,0,0,3.33,31,1,1,3.86,1,0.099
S201300132,2013,0,F,0,White,IL,INST_01,State University A (Research),research,3.44,50,1995,Biology,STEM,16630,2.446,1,0,0,3.84,32,0,0,,0,-0.554
S201300141,2013,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,2.58,35,1995,Computer Science,STEM,18850,2.772,1,0,0,2.755,28,0,0,,0,-0.228
S201300144,2013,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,3.89,37,1995,Civil Engineering,STEM,16280,2.394,1,1,5672,2.98,34,0,0,,0,-0.606
S201300146,2013,0,F,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.45,92,1995,Education,Other,21180,3.115,0,0,0,2.91,31,1,0,,1,0.115
S201300155,2013,0,M,0,White,TX,INST_03,Regional College C (Teaching),teaching,2.1,73,1995,Economics,Social Sciences,15961,2.347,1,1,5724,3.3449999999999998,30,0,0,,0,-0.653
S201300156,2013,0,F,0,Asian,NC,INST_02,State University B (Research),research,3.08,62,1995,Communications,Other,22220,3.268,0,0,0,3.35,29,0,0,,1,0.268
S201300163,2013,0,F,0,White,GA,INST_01,State University A (Research),research,3.06,44,1995,Philosophy,Humanities,20876,3.07,0,0,0,3.435,30,0,0,,1,0.07
S201300165,2013,1,F,0,Black,OH,INST_04,Regional College D (Teaching),teaching,3.04,68,1995,Art History,Humanities,19073,2.805,1,0,0,3.37,31,1,1,3.2,0,-0.195
S201300168,2013,0,M,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.8,34,1995,Public Health,Health,23710,3.487,0,0,0,2.45,30,0,0,,1,0.487
S201300170,2013,0,F,0,White,NC,INST_02,State University B (Research),research,3.16,53,1995,Accounting,Business,16381,2.409,1,0,0,3.205,28,0,0,,0,-0.591
S201300183,2013,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.82,46,1995,Kinesiology,Health,23252,3.419,0,0,0,3.41,28,0,0,,1,0.419
S201300187,2013,0,M,1,White,VA,INST_05,Urban University E (Research),research,3.19,66,1995,Mathematics,STEM,18994,2.793,1,1,4820,3.5250000000000004,28,1,1,3.4,0,-0.207
S201300190,2013,0,F,0,Black,OH,INST_03,Regional College C (Teaching),teaching,2.66,38,1995,Marketing,Business,20430,3.004,0,0,0,2.795,25,1,0,,1,0.004
S201300191,2013,1,F,0,Hispanic,OH,INST_04,Regional College D (Teaching),teaching,2.45,47,1995,Physics,STEM,17434,2.564,1,1,6739,3.57,30,1,1,3.42,0,-0.436
S201300192,2013,0,M,1,White,CA,INST_05,Urban University E (Research),research,2.61,46,1995,Economics-Bus,Business,18974,2.79,1,0,0,3.3200000000000003,30,1,1,2.96,0,-0.21
S201300193,2013,1,M,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.65,46,1995,Undeclared,Other,15932,2.343,1,0,0,3.775,30,0,0,,0,-0.657
S201300199,2013,0,M,0,Asian,NJ,INST_05,Urban University E (Research),research,3.81,50,1994,Public Health,Health,17770,2.613,1,1,6866,3.76,31,1,1,4.0,0,-0.387
S201300206,2013,0,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,4.0,56,1995,Biology,STEM,21929,3.225,0,0,0,3.25,30,0,0,,1,0.225
S201300212,2013,0,F,0,Asian,NC,INST_04,Regional College D (Teaching),teaching,3.82,47,1995,Public Health,Health,17216,2.532,1,1,9268,3.715,34,0,0,,0,-0.468
S201300214,2013,1,F,1,Hispanic,NY,INST_05,Urban University E (Research),research,3.87,53,1995,General Studies,Other,17113,2.517,1,1,5942,3.9450000000000003,32,0,0,,0,-0.483
S201300216,2013,0,M,0,White,OH,INST_01,State University A (Research),research,3.57,97,1995,Political Science,Social Sciences,17035,2.505,1,1,6497,2.575,31,1,0,,0,-0.495
S201300217,2013,0,F,0,White,VA,INST_02,State University B (Research),research,3.17,70,1995,Sociology,Social Sciences,15458,2.273,1,1,6583,3.455,29,1,1,3.54,0,-0.727
S201300219,2013,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.85,36,1995,Marketing,Business,17697,2.602,1,1,5122,2.955,30,1,1,2.65,0,-0.398
S201300226,2013,0,M,1,Hispanic,PA,INST_05,Urban University E (Research),research,2.17,54,1995,Education,Other,17476,2.57,1,1,5267,4.0,29,1,1,4.0,0,-0.43
S201300229,2013,0,F,0,Hispanic,CA,INST_01,State University A (Research),research,3.82,28,1995,Psychology,Social Sciences,18171,2.672,1,0,0,3.31,28,1,1,3.56,0,-0.328
S201300232,2013,0,M,1,White,IL,INST_05,Urban University E (Research),research,3.37,92,1995,Psychology,Social Sciences,21350,3.14,0,0,0,3.355,28,0,0,,1,0.14
S201300240,2013,1,F,0,White,FL,INST_05,Urban University E (Research),research,4.0,63,1995,Economics,Social Sciences,17929,2.637,1,1,7313,3.795,28,1,0,,0,-0.363
S201300242,2013,1,F,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.28,50,1995,Art History,Humanities,18384,2.704,1,0,0,2.7249999999999996,33,1,0,,0,-0.296
S201300243,2013,0,F,0,White,CA,INST_05,Urban University E (Research),research,3.62,28,1995,Psychology,Social Sciences,18317,2.694,1,0,0,3.29,30,0,0,,0,-0.306
S201300244,2013,0,M,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,2.66,64,1995,Physics,STEM,17708,2.604,1,1,5157,2.565,33,1,1,3.06,0,-0.396
S201300249,2013,0,F,1,White,OH,INST_05,Urban University E (Research),research,3.7,69,1995,Spanish,Humanities,19616,2.885,1,1,6040,3.46,31,0,0,,0,-0.115
S201300251,2013,0,F,0,White,NJ,INST_05,Urban University E (Research),research,2.66,52,1995,Kinesiology,Health,18094,2.661,1,0,0,2.615,27,1,0,,0,-0.339
S201300253,2013,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.58,48,1995,Spanish,Humanities,22551,3.316,0,0,0,2.92,28,1,0,,1,0.316
S201300263,2013,0,M,1,White,NY,INST_04,Regional College D (Teaching),teaching,2.36,41,1995,Nursing,Health,15718,2.311,1,1,5792,3.24,33,0,0,,0,-0.689
S201300264,2013,0,F,1,Hispanic,MI,INST_03,Regional College C (Teaching),teaching,3.2,61,1995,Anthropology,Social Sciences,20376,2.996,1,0,0,2.54,31,1,1,2.59,0,-0.004
S201300267,2013,0,F,0,White,VA,INST_03,Regional College C (Teaching),teaching,4.0,40,1995,Biology,STEM,17670,2.599,1,0,0,3.05,28,1,1,3.45,0,-0.401
S201300270,2013,0,M,0,Multi,NC,INST_02,State University B (Research),research,3.46,99,1995,Art History,Humanities,21715,3.193,0,1,5130,3.605,31,1,1,3.8,1,0.193
S201300271,2013,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.29,23,1995,Public Health,Health,15489,2.278,1,1,4412,2.95,28,1,1,2.75,0,-0.722
S201300279,2013,1,F,0,Hispanic,TX,INST_03,Regional College C (Teaching),teaching,3.87,48,1995,Mathematics,STEM,16268,2.392,1,1,6042,3.48,30,1,0,,0,-0.608
S201300287,2013,1,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,2.94,50,1995,Philosophy,Humanities,19397,2.852,1,0,0,3.19,32,0,0,,0,-0.148
S201300294,2013,1,F,0,Hispanic,NY,INST_03,Regional College C (Teaching),teaching,3.87,69,1995,Economics-Bus,Business,15669,2.304,1,1,4713,3.7,31,1,1,4.0,0,-0.696
S201300307,2013,0,M,0,Hispanic,MI,INST_05,Urban University E (Research),research,2.53,72,1995,Communications,Other,16786,2.469,1,0,0,3.605,29,1,1,3.22,0,-0.531
S201300308,2013,1,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.78,41,1995,Civil Engineering,STEM,15339,2.256,1,1,3350,3.395,31,0,0,,0,-0.744
S201300312,2013,0,F,0,White,NJ,INST_01,State University A (Research),research,3.02,48,1995,Marketing,Business,15112,2.222,1,1,6329,3.55,27,1,0,,0,-0.778
S201300313,2013,0,F,0,White,CA,INST_01,State University A (Research),research,3.99,81,1995,Mathematics,STEM,16486,2.424,1,1,8919,2.9450000000000003,28,1,0,,0,-0.576
S201300323,2013,0,F,1,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,3.38,89,1995,Economics-Bus,Business,16670,2.451,1,1,5121,3.685,31,1,0,,0,-0.549
S201300325,2013,0,M,0,Asian,CA,INST_01,State University A (Research),research,2.89,84,1995,Biology,STEM,15771,2.319,1,1,7752,2.915,28,0,0,,0,-0.681
S201300328,2013,1,M,1,White,MI,INST_03,Regional College C (Teaching),teaching,3.52,58,1995,Pre-Med,Health,15322,2.253,1,1,6298,3.88,31,1,0,,0,-0.747
S201300330,2013,0,M,0,White,OH,INST_01,State University A (Research),research,3.33,54,1995,Kinesiology,Health,22328,3.284,0,0,0,3.755,31,1,0,,1,0.284
S201300332,2013,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.44,58,1995,Mathematics,STEM,18333,2.696,1,0,0,3.79,33,0,0,,0,-0.304
S201300336,2013,0,M,0,Multi,CA,INST_04,Regional College D (Teaching),teaching,2.94,69,1995,Accounting,Business,16319,2.4,1,0,0,3.655,28,1,1,4.0,0,-0.6
S201300340,2013,0,F,1,AIAN,NJ,INST_01,State University A (Research),research,4.0,62,1995,Nursing,Health,20892,3.072,0,0,0,3.865,31,1,0,,1,0.072
S201300342,2013,0,M,0,White,TX,INST_05,Urban University E (Research),research,3.78,75,1995,Statistics,STEM,18111,2.663,1,1,4686,3.5250000000000004,28,1,0,,0,-0.337
S201300347,2013,1,F,0,Hispanic,IL,INST_02,State University B (Research),research,3.92,43,1995,Communications,Other,18514,2.723,1,0,0,3.895,30,1,1,4.0,0,-0.277
S201300355,2013,0,F,0,Hispanic,MI,INST_02,State University B (Research),research,3.35,44,1995,Education,Other,15170,2.231,1,1,3420,3.915,27,0,0,,0,-0.769
S201300361,2013,0,M,0,NHPI,NC,INST_05,Urban University E (Research),research,3.63,34,1995,Biomedical Engineering,STEM,16582,2.439,1,1,6623,2.835,32,0,0,,0,-0.561
S201300364,2013,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,3.72,38,1995,Accounting,Business,16195,2.382,1,1,5920,3.5300000000000002,31,0,0,,0,-0.618
S201300365,2013,1,M,1,White,CA,INST_04,Regional College D (Teaching),teaching,2.94,72,1995,Civil Engineering,STEM,17361,2.553,1,0,0,3.415,29,1,0,,0,-0.447
S201300367,2013,0,F,0,Asian,MI,INST_05,Urban University E (Research),research,2.81,63,1995,Economics-Bus,Business,16948,2.492,1,1,6855,3.25,25,1,1,3.34,0,-0.508
S201300369,2013,0,F,0,White,GA,INST_01,State University A (Research),research,2.86,40,1995,Civil Engineering,STEM,15680,2.306,1,1,5366,2.67,32,1,1,3.07,0,-0.694
S201300373,2013,0,F,0,Multi,NY,INST_05,Urban University E (Research),research,3.51,62,1995,Biology,STEM,19173,2.82,1,1,5504,3.6100000000000003,30,1,1,4.0,0,-0.18
S201300377,2013,0,M,0,White,PA,INST_02,State University B (Research),research,3.39,59,1995,Biology,STEM,16698,2.456,1,0,0,3.4450000000000003,30,1,1,3.45,0,-0.544
S201300385,2013,0,F,0,White,VA,INST_01,State University A (Research),research,3.38,52,1995,Biology,STEM,24794,3.646,0,0,0,3.3499999999999996,30,1,1,3.47,1,0.646
S201300386,2013,0,M,0,White,PA,INST_03,Regional College C (Teaching),teaching,4.0,46,1995,Electrical Engineering,STEM,20539,3.02,0,0,0,3.9050000000000002,32,1,0,,1,0.02
S201300393,2013,0,M,1,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,3.38,3,1995,Computer Science,STEM,15742,2.315,1,1,5625,3.625,27,0,0,,0,-0.685
S201300398,2013,0,M,0,White,NC,INST_01,State University A (Research),research,3.38,51,1995,Education,Other,15356,2.258,1,1,4488,3.62,28,1,0,,0,-0.742
S201300404,2013,0,M,0,Black,TX,INST_02,State University B (Research),research,3.28,30,1995,Kinesiology,Health,20576,3.026,0,0,0,3.59,29,0,0,,1,0.026
S201300407,2013,0,M,0,White,CA,INST_02,State University B (Research),research,3.97,39,1995,Nursing,Health,15921,2.341,1,0,0,3.4,31,1,1,2.97,0,-0.659
S201300408,2013,1,M,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.67,43,1995,Physics,STEM,21699,3.191,0,0,0,3.73,30,0,0,,1,0.191
S201300410,2013,0,F,0,Black,PA,INST_04,Regional College D (Teaching),teaching,3.42,98,1995,Economics,Social Sciences,21231,3.122,0,0,0,3.395,31,1,1,3.72,1,0.122
S201300414,2013,0,F,0,Hispanic,VA,INST_03,Regional College C (Teaching),teaching,3.5,54,1995,Kinesiology,Health,18295,2.69,1,0,0,3.41,28,0,0,,0,-0.31
S201300423,2013,1,M,1,Black,MI,INST_05,Urban University E (Research),research,4.0,62,1995,Nursing,Health,16113,2.37,1,0,0,3.6799999999999997,31,0,0,,0,-0.63
S201300424,2013,1,M,0,White,NY,INST_05,Urban University E (Research),research,3.7,52,1995,Political Science,Social Sciences,23812,3.502,0,0,0,3.27,31,1,0,,1,0.502
S201300432,2013,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.68,53,1995,Public Health,Health,25541,3.756,0,0,0,2.3499999999999996,28,1,1,2.28,1,0.756
S201300438,2013,0,M,0,White,GA,INST_05,Urban University E (Research),research,2.66,32,1995,Electrical Engineering,STEM,20313,2.987,1,0,0,3.105,31,1,0,,0,-0.013
S201300443,2013,0,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.92,68,1995,Economics-Bus,Business,18526,2.724,1,1,7678,3.48,30,1,1,3.27,0,-0.276
S201300450,2013,0,M,1,Multi,FL,INST_01,State University A (Research),research,3.41,43,1995,Chemistry,STEM,17745,2.61,1,0,0,3.2350000000000003,30,0,0,,0,-0.39
S201300451,2013,0,M,0,Multi,NJ,INST_03,Regional College C (Teaching),teaching,4.0,25,1994,Kinesiology,Health,20472,3.011,0,0,0,3.745,27,1,1,3.83,1,0.011
S201300454,2013,0,M,0,White,OH,INST_01,State University A (Research),research,2.89,49,1995,Kinesiology,Health,16863,2.48,1,1,5339,3.975,30,0,0,,0,-0.52
S201300458,2013,0,M,1,White,VA,INST_04,Regional College D (Teaching),teaching,2.96,52,1995,Undeclared,Other,21990,3.234,0,0,0,3.135,30,0,0,,1,0.234
S201300461,2013,0,F,0,Black,VA,INST_02,State University B (Research),research,3.8,45,1995,Nursing,Health,18567,2.73,1,1,5607,3.05,30,0,0,,0,-0.27
S201300469,2013,1,M,1,White,PA,INST_01,State University A (Research),research,3.64,66,1995,Public Health,Health,15751,2.316,1,0,0,3.4699999999999998,30,1,0,,0,-0.684
S201300482,2013,1,F,0,Hispanic,TX,INST_01,State University A (Research),research,4.0,61,1995,Biomedical Engineering,STEM,16988,2.498,1,0,0,3.91,32,0,0,,0,-0.502
S201300483,2013,0,F,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.2,22,1995,Economics,Social Sciences,23468,3.451,0,0,0,2.76,27,0,0,,1,0.451
S201300492,2013,1,M,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.44,54,1995,Economics-Bus,Business,15618,2.297,1,1,6049,3.9050000000000002,30,0,0,,0,-0.703
S201300493,2013,0,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,3.51,82,1995,Art History,Humanities,21789,3.204,0,0,0,3.665,30,1,1,4.0,1,0.204
S201300500,2013,0,F,0,Hispanic,MI,INST_01,State University A (Research),research,3.41,62,1995,Electrical Engineering,STEM,23199,3.412,0,0,0,3.06,27,1,0,,1,0.412
S201300511,2013,0,F,1,Hispanic,NC,INST_01,State University A (Research),research,2.62,92,1995,Biology,STEM,15027,2.21,1,1,6424,3.42,33,0,0,,0,-0.79
S201300515,2013,0,M,0,Black,NC,INST_01,State University A (Research),research,3.11,60,1995,Education,Other,21021,3.091,0,0,0,2.9050000000000002,34,0,0,,1,0.091
S201300518,2013,0,F,0,Multi,NJ,INST_05,Urban University E (Research),research,3.3,80,1995,Finance,Business,23684,3.483,0,0,0,3.915,31,0,0,,1,0.483
S201300524,2013,0,M,0,White,TX,INST_01,State University A (Research),research,3.15,45,1995,Statistics,STEM,17120,2.518,1,1,10048,3.35,31,0,0,,0,-0.482
S201300527,2013,0,M,0,Black,TX,INST_02,State University B (Research),research,2.6,33,1995,Sociology,Social Sciences,20647,3.036,0,0,0,2.9450000000000003,30,1,0,,1,0.036
S201300532,2013,0,F,0,White,TX,INST_03,Regional College C (Teaching),teaching,3.9,52,1995,Art History,Humanities,16199,2.382,1,0,0,3.825,31,1,1,4.0,0,-0.618
S201300535,2013,0,F,0,Unknown,IL,INST_03,Regional College C (Teaching),teaching,2.72,82,1995,General Studies,Other,16015,2.355,1,0,0,3.3899999999999997,30,0,0,,0,-0.645
S201300537,2013,1,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.08,66,1995,Kinesiology,Health,15033,2.211,1,1,5562,3.3099999999999996,28,1,1,4.0,0,-0.789
S201300542,2013,0,F,0,Multi,VA,INST_05,Urban University E (Research),research,3.75,54,1995,Anthropology,Social Sciences,18911,2.781,1,1,5997,3.285,28,0,0,,0,-0.219
S201300544,2013,0,M,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.18,72,1995,Physics,STEM,18378,2.703,1,0,0,3.535,30,1,1,3.57,0,-0.297
S201300550,2013,0,M,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.46,22,1995,Physics,STEM,19241,2.83,1,1,6230,3.09,33,1,0,,0,-0.17
S201300566,2013,0,F,0,White,OH,INST_04,Regional College D (Teaching),teaching,3.2,37,1995,Nursing,Health,16922,2.489,1,0,0,3.51,32,1,1,3.8,0,-0.511
S201300567,2013,1,M,0,Black,TX,INST_05,Urban University E (Research),research,3.46,73,1995,Psychology,Social Sciences,17795,2.617,1,0,0,4.0,30,0,0,,0,-0.383
S201300571,2013,0,F,1,Black,CA,INST_02,State University B (Research),research,3.3,94,1995,Civil Engineering,STEM,16969,2.495,1,1,7510,3.8899999999999997,27,1,1,3.95,0,-0.505
S201300573,2013,0,M,0,White,PA,INST_05,Urban University E (Research),research,3.28,71,1995,Anthropology,Social Sciences,19016,2.796,1,0,0,3.25,30,0,0,,0,-0.204
S201300575,2013,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.94,35,1995,Public Health,Health,15522,2.283,1,1,6557,3.075,31,1,1,2.97,0,-0.717
S201300576,2013,0,M,0,White,NJ,INST_04,Regional College D (Teaching),teaching,4.0,45,1995,Biomedical Engineering,STEM,16692,2.455,1,1,4839,3.45,30,0,0,,0,-0.545
S201300578,2013,1,F,0,White,NJ,INST_05,Urban University E (Research),research,3.65,55,1995,Marketing,Business,14977,2.202,1,0,0,2.95,30,1,1,3.61,0,-0.798
S201300582,2013,1,F,0,White,NJ,INST_05,Urban University E (Research),research,3.56,51,1995,Psychology,Social Sciences,21822,3.209,0,0,0,3.385,31,1,0,,1,0.209
S201300588,2013,0,F,0,White,GA,INST_02,State University B (Research),research,3.06,70,1995,Political Science,Social Sciences,17682,2.6,1,1,6313,3.5,28,1,1,3.53,0,-0.4
S201300591,2013,0,M,0,Black,VA,INST_01,State University A (Research),research,3.75,43,1995,Management,Business,18917,2.782,1,0,0,3.02,31,1,0,,0,-0.218
S201300592,2013,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,2.91,56,1995,Civil Engineering,STEM,22470,3.304,0,1,7273,3.645,30,1,0,,1,0.304
S201300594,2013,0,M,1,White,GA,INST_02,State University B (Research),research,3.46,23,1995,Biomedical Engineering,STEM,17310,2.546,1,0,0,3.535,33,0,0,,0,-0.454
S201300595,2013,0,M,0,Asian,NY,INST_04,Regional College D (Teaching),teaching,2.3,74,1995,Mathematics,STEM,18165,2.671,1,0,0,3.7,29,0,0,,0,-0.329
S201300596,2013,0,F,1,White,NC,INST_01,State University A (Research),research,3.03,56,1995,Anthropology,Social Sciences,15564,2.289,1,0,0,2.5300000000000002,31,1,0,,0,-0.711
S201300602,2013,0,F,1,White,TX,INST_02,State University B (Research),research,2.57,55,1995,Communications,Other,17586,2.586,1,1,3289,3.005,28,0,0,,0,-0.414
S201300617,2013,1,M,0,Multi,MI,INST_02,State University B (Research),research,3.21,46,1995,Biology,STEM,16260,2.391,1,1,5970,3.68,34,1,1,4.0,0,-0.609
S201300619,2013,0,F,1,Black,NY,INST_01,State University A (Research),research,3.14,40,1995,Accounting,Business,22736,3.344,0,0,0,2.7,31,1,1,2.62,1,0.344
S201300620,2013,0,F,0,White,MI,INST_01,State University A (Research),research,2.59,37,1995,Statistics,STEM,18416,2.708,1,1,7055,3.0549999999999997,31,0,0,,0,-0.292
S201300621,2013,0,F,0,Hispanic,FL,INST_02,State University B (Research),research,3.51,44,1995,Kinesiology,Health,19437,2.858,1,1,6743,2.75,25,1,1,2.6,0,-0.142
S201300628,2013,0,M,0,Black,VA,INST_02,State University B (Research),research,3.49,18,1995,Pre-Med,Health,17799,2.618,1,0,0,3.2,29,0,0,,0,-0.382
S201300629,2013,0,F,0,White,TX,INST_01,State University A (Research),research,3.21,59,1995,Political Science,Social Sciences,18663,2.745,1,0,0,3.005,29,1,0,,0,-0.255
S201300630,2013,0,F,1,White,NC,INST_01,State University A (Research),research,3.16,60,1995,Mechanical Engineering,STEM,16851,2.478,1,0,0,3.66,31,1,1,3.96,0,-0.522
S201300632,2013,0,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,2.75,3,1995,Economics,Social Sciences,16215,2.385,1,1,5964,3.67,28,1,0,,0,-0.615
S201300633,2013,0,F,0,White,OH,INST_03,Regional College C (Teaching),teaching,3.34,39,1995,Psychology,Social Sciences,25063,3.686,0,1,6396,3.31,30,1,0,,1,0.686
S201300635,2013,1,F,0,White,MI,INST_02,State University B (Research),research,3.25,48,1995,Statistics,STEM,17497,2.573,1,0,0,3.4699999999999998,25,1,0,,0,-0.427
S201300638,2013,1,M,0,Multi,MI,INST_04,Regional College D (Teaching),teaching,2.97,66,1995,Anthropology,Social Sciences,15983,2.35,1,0,0,2.92,28,0,0,,0,-0.65
S201300644,2013,0,M,0,NHPI,TX,INST_02,State University B (Research),research,3.55,26,1995,Sociology,Social Sciences,17324,2.548,1,0,0,2.9050000000000002,27,1,0,,0,-0.452
