session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S00-000101	2023-10-05 20:38:00	86	RESUME	IN_PERSON	4	1
S00-000102	2024-08-07 02:04:00	81	FOLLOWUP	IN_PERSON	3	0
S00-000103	2024-02-06 06:24:00	34	INTAKE	IN_PERSON	5	0
S00-000104	2023-12-27 22:11:00	55	INTAKE	IN_PERSON	4	0
S00-000105	2024-02-29 10:26:00	89	FOLLOWUP	VIDEO	5	0
S00-000106	2024-06-20 14:33:00	28	INTAKE	IN_PERSON	5	0
S00-000107	2024-06-12 03:11:00	25	FOLLOWUP	ASYNC	4	0
S00-000108	2024-06-17 11:34:00	36	FOLLOWUP	VIDEO	3	0
S00-000109	2024-02-15 23:27:00	44	RESUME	VIDEO	4	0
S00-000110	2024-02-20 07:40:00	21	RESUME	ASYNC	3	0
S00-000111	2023-09-23 20:02:00	90	INTERVIEW	IN_PERSON	2	0
S00-000112	2023-09-28 08:05:00	21	INTERVIEW	VIDEO	5	0
S00-000113	2023-10-09 14:48:00	20	NETWORK	VIDEO	5	0
S00-000114	2024-05-04 05:58:00	22	NETWORK	VIDEO	4	0
S00-000115	2024-02-01 21:22:00	26	WORKSHOP	VIDEO	4	0
S00-000116	2023-09-15 05:54:00	62	RESUME	VIDEO	3	0
S00-000117	2023-10-05 18:56:00	79	NETWORK	IN_PERSON	5	0
S00-000118	2023-10-16 21:02:00	78	NETWORK	VIDEO	5	0
S00-000119	2024-07-29 10:47:00	66	INTAKE	IN_PERSON	4	0
S00-000120	2023-10-06 11:20:00	70	FOLLOWUP	VIDEO	5	0
S00-000121	2024-05-02 19:45:00	38	WORKSHOP	PHONE	4	0
S00-000122	2023-09-18 20:27:00	40	INTAKE	VIDEO	4	1
S00-000123	2024-06-15 04:59:00	64	WORKSHOP	IN_PERSON	3	1
S00-000124	2024-08-12 15:03:00	82	FOLLOWUP	VIDEO	3	0
S00-000125	2024-02-28 11:51:00	81	INTERVIEW	IN_PERSON	5	0
S00-000126	2024-07-17 20:05:00	54	WORKSHOP	VIDEO	3	0
S00-000127	2023-10-27 11:07:00	34	RESUME	VIDEO	2	0
S00-000128	2023-09-13 17:31:00	40	INTAKE	IN_PERSON	4	1
S00-000129	2024-04-25 16:11:00	25	INTAKE	VIDEO	3	0
S00-000130	2024-05-20 18:12:00	50	RESUME	IN_PERSON	4	0
S00-000131	2024-02-08 10:24:00	91	WORKSHOP	VIDEO	5	0
S00-000132	2023-12-19 02:53:00	42	NETWORK	IN_PERSON	3	1
S00-000133	2023-11-30 11:37:00	33	RESUME	IN_PERSON	4	0
S00-000134	2023-10-27 03:28:00	78	FOLLOWUP	IN_PERSON	4	0
S00-000135	2024-07-24 02:31:00	90	INTERVIEW	VIDEO	5	0
S00-000136	2023-11-28 14:44:00	32	INTAKE	ASYNC	4	0
S00-000137	2024-01-11 01:23:00	57	RESUME	ASYNC	4	0
S00-000138	2023-09-15 18:21:00	85	FOLLOWUP	IN_PERSON	5	0
S00-000139	2023-12-30 04:17:00	41	WORKSHOP	VIDEO	5	0
S00-000140	2023-09-19 20:47:00	74	RESUME	VIDEO	5	0
S00-000141	2023-11-25 21:09:00	80	FOLLOWUP	VIDEO	2	0
S00-000142	2023-10-07 11:06:00	21	RESUME	IN_PERSON	5	0
S00-000143	2024-04-04 23:03:00	62	INTERVIEW	IN_PERSON	4	0
S00-000144	2024-04-18 00:49:00	60	WORKSHOP	VIDEO	5	0
S00-000145	2024-07-03 18:27:00	24	NETWORK	IN_PERSON	4	0
S00-000146	2023-09-08 05:09:00	65	INTAKE	VIDEO	5	0
S00-000147	2024-02-22 15:46:00	66	NETWORK	ASYNC	5	0
S00-000148	2024-02-08 22:50:00	69	INTAKE	IN_PERSON	5	0
S00-000149	2023-09-17 06:19:00	81	NETWORK	IN_PERSON	4	0
S00-000150	2024-06-11 05:44:00	52	INTERVIEW	ASYNC	3	0
S00-000151	2023-10-21 01:20:00	26	NETWORK	PHONE	5	0
S00-000152	2024-06-23 17:38:00	30	INTERVIEW	VIDEO	2	0
S00-000153	2023-11-18 07:12:00	57	NETWORK	VIDEO	5	0
S00-000154	2024-03-05 04:01:00	84	FOLLOWUP	VIDEO	5	0
S00-000155	2024-08-05 18:10:00	91	RESUME	PHONE	5	0
S00-000156	2024-04-16 04:26:00	86	INTAKE	VIDEO	3	0
S00-000157	2023-12-29 19:57:00	27	NETWORK	IN_PERSON	2	0
S00-000158	2023-11-20 06:07:00	74	INTERVIEW	IN_PERSON	5	0
S00-000159	2024-08-28 03:31:00	77	INTERVIEW	PHONE	4	0
S00-000160	2024-05-13 02:41:00	48	RESUME	ASYNC	2	0
S00-000161	2023-12-21 04:24:00	87	INTAKE	IN_PERSON	3	0
S00-000162	2023-10-20 23:05:00	89	NETWORK	IN_PERSON	5	0
S00-000163	2024-03-02 19:15:00	53	RESUME	VIDEO	3	0
S00-000164	2023-09-26 05:40:00	93	NETWORK	VIDEO	4	0
S00-000165	2024-05-07 17:05:00	65	RESUME	IN_PERSON	5	0
S00-000166	2023-09-02 00:24:00	55	WORKSHOP	IN_PERSON	3	0
S00-000167	2024-08-23 06:02:00	53	FOLLOWUP	IN_PERSON	3	0
S00-000168	2023-12-18 21:03:00	58	RESUME	VIDEO	2	1
S00-000169	2024-01-26 11:53:00	58	RESUME	IN_PERSON	3	0
S00-000170	2024-04-20 15:27:00	65	WORKSHOP	VIDEO	5	0
S00-000171	2023-10-15 07:26:00	55	FOLLOWUP	IN_PERSON	5	0
S00-000172	2024-08-18 23:26:00	93	FOLLOWUP	IN_PERSON	5	0
S00-000173	2024-01-21 04:11:00	76	INTAKE	ASYNC	5	0
S00-000174	2024-02-06 08:31:00	94	NETWORK	IN_PERSON	5	0
S00-000175	2024-07-14 03:21:00	84	INTERVIEW	ASYNC	5	0
S00-000176	2023-09-24 16:16:00	64	RESUME	PHONE	3	0
S00-000177	2023-10-15 06:48:00	82	WORKSHOP	IN_PERSON	5	0
S00-000178	2024-07-29 19:26:00	25	INTAKE	IN_PERSON	4	1
S00-000179	2024-03-14 17:10:00	75	RESUME	VIDEO	5	0
S00-000180	2024-01-29 16:41:00	46	INTERVIEW	IN_PERSON	4	0
S00-000181	2024-08-04 02:25:00	30	INTERVIEW	IN_PERSON	5	0
S00-000182	2024-07-19 05:23:00	36	INTERVIEW	VIDEO	3	0
S00-000183	2023-12-28 13:18:00	35	FOLLOWUP	IN_PERSON	3	0
S00-000184	2024-01-25 13:36:00	44	NETWORK	IN_PERSON	4	0
S00-000185	2023-11-20 16:44:00	84	INTERVIEW	IN_PERSON	2	0
S00-000186	2024-02-02 21:00:00	48	INTERVIEW	IN_PERSON	3	0
S00-000187	2024-05-07 16:11:00	94	NETWORK	VIDEO	4	0
S00-000188	2023-11-29 03:10:00	74	WORKSHOP	ASYNC	4	0
S00-000189	2024-07-15 09:08:00	43	WORKSHOP	IN_PERSON	3	0
S00-000190	2024-05-02 07:05:00	47	INTERVIEW	VIDEO	3	1
S00-000191	2024-02-18 07:50:00	41	INTAKE	IN_PERSON	5	0
S00-000192	2023-12-10 06:51:00	50	WORKSHOP	IN_PERSON	3	0
S00-000193	2023-12-05 23:47:00	83	FOLLOWUP	VIDEO	2	0
S00-000194	2024-01-22 22:30:00	83	NETWORK	VIDEO	3	0
S00-000195	2023-12-10 05:56:00	26	INTAKE	VIDEO	5	0
S00-000196	2023-12-28 17:09:00	35	RESUME	VIDEO	5	0
S00-000197	2024-08-11 17:09:00	60	NETWORK	ASYNC	4	0
S00-000198	2024-07-09 18:31:00	62	NETWORK	IN_PERSON	3	1
S00-000199	2023-11-09 17:42:00	63	RESUME	IN_PERSON	3	0
S00-000200	2024-05-17 14:38:00	84	NETWORK	ASYNC	3	0
S00-000201	2023-09-25 14:42:00	36	RESUME	VIDEO	2	0
S00-000202	2024-04-28 03:59:00	30	INTAKE	VIDEO	5	0
S00-000203	2024-08-02 22:22:00	33	RESUME	VIDEO	3	0
S00-000204	2024-02-25 23:03:00	29	NETWORK	VIDEO	5	0
S00-000205	2024-07-06 12:24:00	81	WORKSHOP	VIDEO	3	0
S00-000206	2024-08-29 10:48:00	83	RESUME	VIDEO	5	0
S00-000207	2024-02-10 21:13:00	53	INTAKE	VIDEO	5	0
S00-000208	2024-03-01 11:19:00	38	RESUME	VIDEO	4	0
S00-000209	2024-08-26 11:58:00	89	INTAKE	IN_PERSON	5	1
S00-000210	2024-06-09 10:01:00	87	INTAKE	IN_PERSON	5	0
S00-000211	2023-11-08 05:09:00	75	INTERVIEW	VIDEO	5	0
S00-000212	2024-06-25 15:15:00	77	INTERVIEW	IN_PERSON	2	0
S00-000213	2024-06-24 10:27:00	27	INTERVIEW	VIDEO	4	0
S00-000214	2024-01-23 18:30:00	93	INTAKE	IN_PERSON	5	0
S00-000215	2024-01-08 14:17:00	47	NETWORK	VIDEO	5	0
S00-000216	2023-10-15 18:33:00	42	NETWORK	IN_PERSON	5	0
S00-000217	2023-10-09 20:49:00	69	WORKSHOP	IN_PERSON	2	0
S00-000218	2024-02-06 17:10:00	41	INTERVIEW	ASYNC	4	0
S00-000219	2023-10-20 13:44:00	84	INTERVIEW	IN_PERSON	5	0
S00-000220	2024-08-02 06:06:00	33	INTAKE	VIDEO	4	0
S00-000221	2023-12-12 10:54:00	59	INTERVIEW	VIDEO	5	0
S00-000222	2023-09-04 10:13:00	39	FOLLOWUP	VIDEO	3	1
S00-000223	2023-10-11 16:08:00	69	NETWORK	IN_PERSON	5	0
S00-000224	2023-10-29 11:59:00	25	NETWORK	VIDEO	3	0
S00-000225	2023-10-22 09:24:00	88	NETWORK	VIDEO	5	0
S00-000226	2024-01-23 08:41:00	62	NETWORK	IN_PERSON	4	1
S00-000227	2023-12-21 02:55:00	61	INTAKE	IN_PERSON	5	0
S00-000228	2024-03-04 19:51:00	85	RESUME	PHONE	5	0
S00-000229	2023-09-26 03:13:00	24	FOLLOWUP	IN_PERSON	4	0
S00-000230	2023-10-09 13:11:00	46	NETWORK	IN_PERSON	4	0
S00-000231	2024-08-28 01:23:00	46	INTAKE	ASYNC	4	0
S00-000232	2024-04-24 21:55:00	21	RESUME	ASYNC	4	0
S00-000233	2023-12-15 18:05:00	94	WORKSHOP	IN_PERSON	3	0
S00-000234	2024-01-22 18:48:00	37	NETWORK	IN_PERSON	5	1
S00-000235	2024-03-26 18:36:00	24	WORKSHOP	VIDEO	3	0
S00-000236	2024-07-14 13:29:00	75	INTERVIEW	IN_PERSON	5	0
S00-000237	2024-04-15 14:53:00	46	RESUME	IN_PERSON	3	0
S00-000238	2023-10-13 17:19:00	33	NETWORK	VIDEO	4	0
S00-000239	2024-08-04 08:44:00	24	WORKSHOP	VIDEO	4	0
S00-000240	2024-01-26 13:26:00	24	RESUME	IN_PERSON	5	0
S00-000241	2023-12-02 03:53:00	62	FOLLOWUP	IN_PERSON	4	0
S00-000242	2023-11-10 13:40:00	60	NETWORK	IN_PERSON	4	0
S00-000243	2024-04-09 16:00:00	91	WORKSHOP	VIDEO	4	0
S00-000244	2023-09-06 16:04:00	37	FOLLOWUP	IN_PERSON	5	0
S00-000245	2023-10-13 15:55:00	44	NETWORK	VIDEO	5	0
S00-000246	2024-07-22 02:53:00	22	INTERVIEW	IN_PERSON	3	0
S00-000247	2024-05-24 05:03:00	90	RESUME	IN_PERSON	3	0
S00-000248	2023-10-27 00:40:00	24	INTAKE	IN_PERSON	3	0
S00-000249	2023-12-02 16:51:00	78	INTERVIEW	VIDEO	4	0
S00-000250	2023-12-20 02:19:00	65	WORKSHOP	VIDEO	3	0
S00-000251	2024-05-15 07:59:00	83	WORKSHOP	PHONE	4	0
S00-000252	2024-03-23 15:33:00	35	INTAKE	IN_PERSON	4	0
S00-000253	2024-03-08 10:38:00	68	RESUME	VIDEO	4	0
S00-000254	2024-05-14 02:04:00	74	FOLLOWUP	ASYNC	5	0
S00-000255	2024-05-25 08:47:00	27	NETWORK	VIDEO	5	0
S00-000256	2024-04-27 04:29:00	30	WORKSHOP	VIDEO	5	0
S00-000257	2024-08-15 07:10:00	63	INTERVIEW	PHONE	5	0
S00-000258	2024-06-28 03:03:00	53	WORKSHOP	IN_PERSON	4	0
S00-000259	2023-11-08 09:51:00	24	FOLLOWUP	IN_PERSON	4	0
S00-000260	2024-08-10 21:54:00	45	WORKSHOP	VIDEO	2	0
S00-000261	2024-08-19 22:43:00	64	RESUME	IN_PERSON	5	0
S00-000262	2024-05-02 09:39:00	68	WORKSHOP	VIDEO	3	0
S00-000263	2024-03-03 12:10:00	34	INTERVIEW	IN_PERSON	5	0
S00-000264	2024-08-16 23:02:00	88	NETWORK	ASYNC	4	0
S00-000265	2024-07-24 00:33:00	41	INTAKE	PHONE	4	0
S00-000266	2024-08-30 16:01:00	94	WORKSHOP	VIDEO	5	0
S00-000267	2024-04-30 01:51:00	38	INTERVIEW	PHONE	5	0
S00-000268	2024-03-26 00:11:00	79	WORKSHOP	VIDEO	3	0
S00-000269	2024-01-28 11:07:00	55	FOLLOWUP	IN_PERSON	5	0
S00-000270	2023-10-26 06:58:00	49	INTERVIEW	IN_PERSON	5	0
S00-000271	2024-05-30 14:34:00	74	INTERVIEW	IN_PERSON	5	0
S00-000272	2024-03-12 06:45:00	87	NETWORK	VIDEO	4	1
S00-000273	2024-04-21 10:37:00	81	INTAKE	ASYNC	2	0
S00-000274	2023-11-17 05:54:00	42	WORKSHOP	PHONE	5	0
S00-000275	2024-05-23 11:01:00	38	FOLLOWUP	ASYNC	4	0
S00-000276	2024-04-21 18:14:00	65	NETWORK	IN_PERSON	5	0
S00-000277	2023-11-12 01:35:00	57	INTAKE	PHONE	3	0
S00-000278	2024-07-17 02:58:00	69	FOLLOWUP	VIDEO	5	0
S00-000279	2023-11-11 14:48:00	60	RESUME	ASYNC	2	0
S00-000280	2024-06-08 17:10:00	88	FOLLOWUP	VIDEO	3	0
S00-000281	2024-04-19 21:39:00	21	FOLLOWUP	IN_PERSON	4	0
S00-000282	2023-09-02 03:12:00	59	WORKSHOP	IN_PERSON	4	0
S00-000283	2023-10-02 08:24:00	49	FOLLOWUP	IN_PERSON	4	0
S00-000284	2023-11-23 21:35:00	74	INTERVIEW	PHONE	5	0
S00-000285	2023-10-15 05:40:00	51	WORKSHOP	VIDEO	5	0
S00-000286	2024-02-15 19:11:00	38	INTAKE	VIDEO	5	0
S00-000287	2024-05-22 06:02:00	27	NETWORK	VIDEO	5	0
S00-000288	2024-08-28 03:19:00	24	FOLLOWUP	VIDEO	4	1
S00-000289	2024-06-27 04:17:00	47	FOLLOWUP	IN_PERSON	4	0
S00-000290	2023-10-12 14:31:00	32	NETWORK	VIDEO	5	0
S00-000291	2024-02-25 10:18:00	73	INTAKE	IN_PERSON	4	0
S00-000292	2024-08-12 00:43:00	43	FOLLOWUP	IN_PERSON	3	0
S00-000293	2024-07-23 09:56:00	50	RESUME	IN_PERSON	5	0
S00-000294	2024-03-08 22:32:00	27	FOLLOWUP	ASYNC	5	0
S00-000295	2024-05-13 19:35:00	65	NETWORK	VIDEO	5	0
S00-000296	2024-07-12 20:09:00	59	FOLLOWUP	IN_PERSON	5	0
S00-000297	2024-04-14 11:24:00	88	FOLLOWUP	VIDEO	5	0
S00-000298	2023-09-19 04:00:00	43	NETWORK	VIDEO	3	1
S00-000299	2024-01-22 12:28:00	46	RESUME	VIDEO	2	0
S00-000300	2024-02-09 07:01:00	36	INTERVIEW	PHONE	4	0
S00-000301	2024-03-12 11:47:00	47	INTAKE	VIDEO	5	0
S00-000302	2023-10-13 11:54:00	23	WORKSHOP	PHONE	4	0
S00-000303	2023-09-14 20:49:00	63	WORKSHOP	VIDEO	5	0
S00-000304	2023-11-13 17:01:00	89	NETWORK	IN_PERSON	5	0
S00-000305	2024-01-14 11:45:00	56	WORKSHOP	VIDEO	5	0
S00-000306	2024-06-12 15:33:00	36	NETWORK	ASYNC	4	0
S00-000307	2024-04-05 13:00:00	90	NETWORK	IN_PERSON	5	0
S00-000308	2023-12-24 22:15:00	40	INTAKE	IN_PERSON	4	0
S00-000309	2024-06-29 16:28:00	37	INTERVIEW	PHONE	5	0
S00-000310	2024-03-04 21:13:00	30	INTERVIEW	VIDEO	5	0
S00-000311	2024-07-31 17:39:00	85	WORKSHOP	VIDEO	5	0
S00-000312	2024-01-06 02:36:00	63	FOLLOWUP	IN_PERSON	4	0
S00-000313	2024-01-30 01:14:00	20	RESUME	PHONE	5	1
S00-000314	2024-03-25 06:33:00	53	INTAKE	PHONE	5	0
S00-000315	2024-05-03 18:20:00	94	RESUME	IN_PERSON	3	0
S00-000316	2024-05-17 01:42:00	76	INTERVIEW	IN_PERSON	4	0
S00-000317	2024-02-20 07:29:00	58	RESUME	VIDEO	4	0
S00-000318	2024-04-29 16:04:00	22	WORKSHOP	VIDEO	5	0
S00-000319	2023-10-14 18:27:00	79	NETWORK	IN_PERSON	5	0
S00-000320	2024-08-19 00:01:00	76	INTERVIEW	IN_PERSON	4	0
S00-000321	2024-01-06 20:08:00	21	RESUME	ASYNC	5	0
S00-000322	2024-06-12 22:44:00	82	WORKSHOP	PHONE	3	1
S00-000323	2024-01-01 01:45:00	29	WORKSHOP	VIDEO	2	0
S00-000324	2024-01-23 10:37:00	80	FOLLOWUP	VIDEO	5	0
S00-000325	2024-01-08 08:26:00	21	INTAKE	IN_PERSON	3	0
S00-000326	2023-12-03 20:06:00	21	RESUME	VIDEO	3	0
S00-000327	2024-05-27 14:52:00	59	RESUME	PHONE	5	0
S00-000328	2024-03-01 07:57:00	81	RESUME	VIDEO	3	0
S00-000329	2024-08-02 22:17:00	70	WORKSHOP	IN_PERSON	5	0
S00-000330	2023-11-15 15:56:00	90	FOLLOWUP	VIDEO	3	0
S00-000331	2023-09-05 03:45:00	53	NETWORK	VIDEO	4	0
S00-000332	2024-02-22 18:50:00	36	INTERVIEW	VIDEO	4	0
S00-000333	2024-05-28 18:41:00	24	INTAKE	VIDEO	5	0
S00-000334	2023-12-13 17:37:00	29	INTAKE	VIDEO	5	0
S00-000335	2024-04-15 04:04:00	31	FOLLOWUP	VIDEO	4	0
S00-000336	2024-05-29 09:37:00	50	NETWORK	VIDEO	5	0
S00-000337	2024-02-22 23:03:00	52	INTAKE	VIDEO	5	1
S00-000338	2024-08-14 11:47:00	83	FOLLOWUP	VIDEO	4	0
S00-000339	2023-10-25 18:42:00	28	INTAKE	IN_PERSON	5	1
S00-000340	2023-09-13 20:00:00	39	FOLLOWUP	ASYNC	2	0
S00-000341	2024-01-31 02:56:00	54	FOLLOWUP	ASYNC	5	1
S00-000342	2023-10-20 12:04:00	75	FOLLOWUP	PHONE	5	0
S00-000343	2023-10-26 21:41:00	22	RESUME	VIDEO	4	0
S00-000344	2024-03-03 10:34:00	90	INTERVIEW	VIDEO	5	0
S00-000345	2023-12-10 18:55:00	68	WORKSHOP	VIDEO	2	0
S00-000346	2024-05-21 08:44:00	72	FOLLOWUP	PHONE	4	0
S00-000347	2024-04-12 10:00:00	79	WORKSHOP	IN_PERSON	5	0
S00-000348	2024-06-26 10:54:00	36	WORKSHOP	IN_PERSON	5	0
S00-000349	2023-12-13 21:17:00	89	INTAKE	IN_PERSON	4	0
S00-000350	2024-04-16 12:59:00	25	FOLLOWUP	VIDEO	2	0
S00-000351	2024-01-04 17:42:00	89	INTAKE	IN_PERSON	2	0
S00-000352	2024-08-13 01:24:00	48	RESUME	VIDEO	2	0
S00-000353	2023-10-25 22:25:00	87	FOLLOWUP	VIDEO	5	0
S00-000354	2023-10-16 05:32:00	28	FOLLOWUP	IN_PERSON	5	0
S00-000355	2024-07-26 17:57:00	89	INTAKE	IN_PERSON	4	0
S00-000356	2024-04-25 07:49:00	51	RESUME	PHONE	5	0
S00-000357	2024-05-21 04:49:00	80	INTAKE	IN_PERSON	5	0
S00-000358	2024-01-19 21:11:00	31	INTERVIEW	VIDEO	3	0
