session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S06-000200	2024-06-03 02:04:00	30	WORKSHOP	IN_PERSON	3	0
S06-000201	2023-09-02 04:51:00	49	INTAKE	PHONE	5	0
S06-000202	2024-02-08 10:07:00	79	WORKSHOP	VIDEO	3	0
S06-000203	2023-12-12 09:57:00	93	WORKSHOP	VIDEO	5	0
S06-000204	2024-07-02 04:34:00	25	FOLLOWUP	VIDEO	4	0
S06-000205	2024-04-14 01:07:00	30	RESUME	PHONE	3	0
S06-000206	2024-05-19 23:13:00	76	NETWORK	IN_PERSON	4	0
S06-000207	2024-02-06 07:54:00	53	INTAKE	IN_PERSON	5	0
S06-000208	2024-02-06 22:22:00	56	FOLLOWUP	IN_PERSON	4	1
S06-000209	2024-06-29 08:44:00	84	INTAKE	IN_PERSON	2	0
S06-000210	2024-06-22 22:52:00	73	INTAKE	VIDEO	4	0
S06-000211	2024-06-21 09:25:00	30	INTAKE	IN_PERSON	5	0
S06-000212	2024-04-12 23:50:00	62	WORKSHOP	IN_PERSON	4	0
S06-000213	2024-07-15 15:26:00	44	NETWORK	VIDEO	5	0
S06-000214	2024-02-19 11:16:00	37	WORKSHOP	VIDEO	4	0
S06-000215	2024-04-13 08:37:00	38	NETWORK	VIDEO	5	0
S06-000216	2024-04-10 15:53:00	50	NETWORK	IN_PERSON	5	0
S06-000217	2023-12-16 17:29:00	84	INTAKE	PHONE	2	0
S06-000218	2024-05-28 17:03:00	62	RESUME	IN_PERSON	2	0
S06-000219	2024-04-05 12:13:00	57	WORKSHOP	IN_PERSON	3	0
S06-000220	2024-02-07 03:47:00	64	INTAKE	VIDEO	5	0
S06-000221	2024-02-05 17:09:00	64	NETWORK	IN_PERSON	4	0
S06-000222	2023-11-09 20:30:00	58	INTAKE	IN_PERSON	5	0
S06-000223	2024-03-15 00:16:00	93	FOLLOWUP	IN_PERSON	3	0
S06-000224	2023-09-27 06:23:00	71	FOLLOWUP	VIDEO	4	0
S06-000225	2023-11-25 21:25:00	33	INTERVIEW	PHONE	3	0
S06-000226	2024-03-02 05:17:00	37	NETWORK	VIDEO	4	0
S06-000227	2023-12-16 22:35:00	70	NETWORK	VIDEO	3	1
S06-000228	2024-06-17 02:23:00	33	WORKSHOP	VIDEO	5	0
S06-000229	2024-02-27 17:38:00	46	FOLLOWUP	VIDEO	3	1
S06-000230	2023-12-09 07:48:00	65	INTERVIEW	IN_PERSON	3	0
S06-000231	2024-07-07 11:14:00	20	NETWORK	VIDEO	2	0
S06-000232	2023-11-03 18:09:00	70	FOLLOWUP	IN_PERSON	4	0
S06-000233	2024-03-17 18:30:00	63	FOLLOWUP	VIDEO	5	0
S06-000234	2024-06-14 11:29:00	30	NETWORK	VIDEO	4	0
S06-000235	2023-10-22 14:21:00	94	NETWORK	VIDEO	5	0
S06-000236	2024-02-17 12:39:00	25	INTAKE	IN_PERSON	4	0
S06-000237	2023-09-01 08:37:00	77	WORKSHOP	VIDEO	5	0
S06-000238	2024-08-05 01:32:00	37	WORKSHOP	VIDEO	5	0
S06-000239	2024-03-22 22:00:00	34	INTERVIEW	VIDEO	5	0
S06-000240	2024-02-05 02:29:00	30	FOLLOWUP	PHONE	2	0
S06-000241	2024-01-21 22:58:00	35	NETWORK	IN_PERSON	3	0
S06-000242	2024-07-30 18:30:00	55	INTERVIEW	VIDEO	5	0
S06-000243	2024-04-22 21:35:00	55	WORKSHOP	IN_PERSON	4	0
S06-000244	2024-03-02 13:40:00	59	RESUME	IN_PERSON	4	0
S06-000245	2023-12-21 23:33:00	85	INTERVIEW	ASYNC	5	0
S06-000246	2024-02-15 05:58:00	38	INTAKE	IN_PERSON	2	0
S06-000247	2024-05-01 16:31:00	58	INTAKE	IN_PERSON	4	0
S06-000248	2024-05-23 12:01:00	81	WORKSHOP	IN_PERSON	5	0
S06-000249	2023-10-17 07:17:00	81	RESUME	IN_PERSON	4	0
S06-000250	2024-04-28 06:04:00	75	INTAKE	VIDEO	3	0
S06-000251	2024-07-07 23:10:00	56	FOLLOWUP	ASYNC	2	0
S06-000252	2024-04-16 13:42:00	20	FOLLOWUP	PHONE	3	0
S06-000253	2023-10-11 16:00:00	68	FOLLOWUP	VIDEO	5	0
S06-000254	2024-01-09 09:10:00	42	WORKSHOP	PHONE	3	0
S06-000255	2024-07-02 08:51:00	71	RESUME	IN_PERSON	5	0
S06-000256	2024-02-10 03:59:00	40	INTERVIEW	VIDEO	2	0
S06-000257	2024-03-02 07:33:00	83	INTAKE	ASYNC	5	0
S06-000258	2024-02-19 23:44:00	93	WORKSHOP	IN_PERSON	4	0
S06-000259	2024-05-21 11:08:00	33	WORKSHOP	VIDEO	4	0
S06-000260	2024-08-08 15:30:00	82	INTERVIEW	PHONE	4	0
S06-000261	2024-07-07 18:50:00	60	NETWORK	IN_PERSON	4	0
S06-000262	2024-01-02 15:14:00	40	INTERVIEW	IN_PERSON	5	0
S06-000263	2023-10-18 08:05:00	26	NETWORK	IN_PERSON	4	0
S06-000264	2023-10-28 14:17:00	74	WORKSHOP	VIDEO	3	0
S06-000265	2024-08-02 06:26:00	48	INTAKE	IN_PERSON	4	0
S06-000266	2024-05-15 04:00:00	47	WORKSHOP	IN_PERSON	4	0
S06-000267	2023-11-24 17:06:00	89	INTERVIEW	IN_PERSON	5	0
S06-000268	2023-10-30 01:51:00	25	INTERVIEW	IN_PERSON	5	0
S06-000269	2024-07-20 23:52:00	85	FOLLOWUP	IN_PERSON	2	0
S06-000270	2024-02-02 18:28:00	30	FOLLOWUP	IN_PERSON	3	0
S06-000271	2023-09-01 01:41:00	73	INTERVIEW	IN_PERSON	4	0
S06-000272	2024-02-20 05:54:00	90	FOLLOWUP	VIDEO	5	0
S06-000273	2023-10-22 19:43:00	81	INTAKE	PHONE	5	0
S06-000274	2024-07-14 07:20:00	82	INTERVIEW	IN_PERSON	5	1
S06-000275	2024-06-03 16:51:00	51	WORKSHOP	IN_PERSON	5	0
S06-000276	2024-06-29 19:46:00	22	NETWORK	VIDEO	4	0
S06-000277	2023-11-17 05:09:00	85	FOLLOWUP	IN_PERSON	5	0
S06-000278	2024-08-09 06:34:00	85	INTERVIEW	VIDEO	5	0
S06-000279	2024-05-23 17:52:00	73	INTAKE	VIDEO	5	0
S06-000280	2024-07-31 11:51:00	39	WORKSHOP	PHONE	3	0
S06-000281	2023-09-03 03:21:00	57	NETWORK	IN_PERSON	2	0
S06-000282	2024-04-20 02:44:00	75	INTERVIEW	VIDEO	2	0
S06-000283	2023-10-24 05:32:00	65	INTERVIEW	VIDEO	4	0
S06-000284	2023-11-17 15:14:00	77	WORKSHOP	VIDEO	4	0
S06-000285	2023-09-22 01:47:00	62	INTAKE	IN_PERSON	5	0
S06-000286	2024-04-09 12:03:00	68	RESUME	VIDEO	5	1
S06-000287	2024-08-29 20:36:00	38	NETWORK	IN_PERSON	5	0
S06-000288	2024-03-26 21:29:00	30	INTERVIEW	VIDEO	2	0
S06-000289	2024-06-27 14:57:00	23	INTAKE	IN_PERSON	4	0
S06-000290	2023-10-17 21:05:00	87	INTERVIEW	IN_PERSON	4	0
S06-000291	2023-10-11 00:02:00	92	NETWORK	VIDEO	5	0
S06-000292	2024-01-03 11:16:00	94	RESUME	VIDEO	4	0
S06-000293	2024-05-25 19:38:00	64	RESUME	PHONE	3	0
S06-000294	2024-06-23 01:43:00	89	INTERVIEW	IN_PERSON	3	0
S06-000295	2024-02-26 18:31:00	25	INTAKE	IN_PERSON	5	0
S06-000296	2024-01-14 21:44:00	42	FOLLOWUP	IN_PERSON	5	0
S06-000297	2024-08-12 17:48:00	56	NETWORK	IN_PERSON	5	0
S06-000298	2023-12-08 18:19:00	31	INTAKE	PHONE	5	0
S06-000299	2024-08-07 10:49:00	94	NETWORK	IN_PERSON	3	0
S06-000300	2024-01-27 05:07:00	82	FOLLOWUP	IN_PERSON	2	0
S06-000301	2024-01-08 19:52:00	92	FOLLOWUP	IN_PERSON	3	1
S06-000302	2023-11-09 06:58:00	83	INTERVIEW	VIDEO	5	0
S06-000303	2023-11-16 07:20:00	70	RESUME	IN_PERSON	5	1
S06-000304	2024-02-19 09:25:00	27	FOLLOWUP	VIDEO	4	0
S06-000305	2024-04-10 15:51:00	76	INTERVIEW	IN_PERSON	4	0
S06-000306	2024-06-17 13:18:00	36	RESUME	ASYNC	5	0
S06-000307	2023-12-19 11:52:00	48	WORKSHOP	VIDEO	5	0
S06-000308	2023-10-12 09:39:00	83	RESUME	IN_PERSON	5	1
S06-000309	2024-07-13 01:46:00	81	INTERVIEW	IN_PERSON	5	0
S06-000310	2024-04-13 01:33:00	72	NETWORK	IN_PERSON	5	0
S06-000311	2023-11-11 06:13:00	93	INTAKE	IN_PERSON	2	0
S06-000312	2024-05-19 17:45:00	36	NETWORK	VIDEO	4	0
S06-000313	2023-12-14 08:42:00	36	RESUME	VIDEO	4	0
S06-000314	2024-04-06 14:41:00	94	NETWORK	IN_PERSON	5	0
S06-000315	2024-03-01 17:29:00	24	INTAKE	PHONE	5	0
S06-000316	2024-06-08 08:06:00	47	INTERVIEW	VIDEO	4	0
S06-000317	2024-05-05 22:36:00	45	RESUME	ASYNC	2	0
S06-000318	2023-12-24 16:47:00	46	FOLLOWUP	IN_PERSON	3	0
S06-000319	2024-03-02 21:51:00	21	INTERVIEW	VIDEO	5	0
S06-000320	2024-02-15 04:50:00	33	RESUME	IN_PERSON	3	0
S06-000321	2024-05-15 05:16:00	68	RESUME	IN_PERSON	3	0
S06-000322	2023-09-09 07:12:00	59	WORKSHOP	IN_PERSON	4	1
S06-000323	2023-09-08 15:40:00	94	NETWORK	VIDEO	3	0
S06-000324	2024-07-28 22:11:00	71	FOLLOWUP	VIDEO	5	1
S06-000325	2024-05-03 18:48:00	46	NETWORK	VIDEO	5	0
S06-000326	2024-07-03 06:50:00	24	INTERVIEW	IN_PERSON	4	0
S06-000327	2024-06-14 05:46:00	23	RESUME	IN_PERSON	2	0
S06-000328	2023-11-04 03:30:00	91	INTAKE	IN_PERSON	3	0
S06-000329	2024-03-26 17:03:00	57	NETWORK	VIDEO	5	1
S06-000330	2024-05-25 16:52:00	47	INTAKE	ASYNC	4	0
S06-000331	2023-09-11 23:41:00	70	RESUME	VIDEO	5	1
S06-000332	2024-07-17 06:30:00	38	INTAKE	VIDEO	3	0
S06-000333	2024-07-24 01:56:00	30	WORKSHOP	IN_PERSON	5	0
S06-000334	2024-04-24 16:26:00	55	RESUME	VIDEO	5	0
S06-000335	2023-12-16 16:20:00	49	INTAKE	IN_PERSON	4	0
S06-000336	2024-04-13 12:49:00	73	INTAKE	IN_PERSON	5	0
S06-000337	2024-04-18 09:50:00	54	INTAKE	IN_PERSON	3	0
S06-000338	2024-01-08 21:25:00	48	WORKSHOP	ASYNC	5	1
S06-000339	2023-10-13 13:13:00	51	INTERVIEW	VIDEO	2	0
S06-000340	2023-09-08 22:56:00	78	INTERVIEW	VIDEO	3	0
S06-000341	2024-06-13 09:18:00	67	NETWORK	IN_PERSON	4	0
S06-000342	2024-03-13 16:27:00	29	INTERVIEW	PHONE	4	0
S06-000343	2024-07-19 03:49:00	82	INTERVIEW	VIDEO	5	0
S06-000344	2024-03-16 03:12:00	54	RESUME	ASYNC	5	1
S06-000345	2023-11-11 17:21:00	66	RESUME	IN_PERSON	3	0
S06-000346	2024-01-08 11:53:00	61	INTERVIEW	PHONE	5	0
S06-000347	2023-11-05 23:47:00	59	WORKSHOP	PHONE	2	0
S06-000348	2023-09-24 12:57:00	45	RESUME	VIDEO	5	0
S06-000349	2024-07-08 03:25:00	84	NETWORK	IN_PERSON	5	1
S06-000350	2023-09-12 01:46:00	92	RESUME	ASYNC	5	0
S06-000351	2023-12-15 18:59:00	54	INTAKE	IN_PERSON	4	0
S06-000352	2024-08-17 16:51:00	79	RESUME	VIDEO	5	0
S06-000353	2024-07-12 13:18:00	44	RESUME	VIDEO	5	0
S06-000354	2024-06-13 03:44:00	58	NETWORK	IN_PERSON	5	0
S06-000355	2024-05-16 21:58:00	45	RESUME	IN_PERSON	5	0
S06-000356	2024-08-21 03:14:00	52	INTERVIEW	VIDEO	3	0
S06-000357	2023-09-09 13:09:00	74	FOLLOWUP	IN_PERSON	3	0
S06-000358	2023-11-19 04:52:00	63	INTAKE	ASYNC	4	0
S06-000359	2023-09-14 13:08:00	27	INTERVIEW	VIDEO	5	0
