session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S04-000030	2023-10-30 09:57:00	77	FOLLOWUP	VIDEO	2	0
S04-000031	2023-09-26 12:05:00	81	WORKSHOP	ASYNC	5	0
S04-000032	2023-10-25 07:26:00	33	FOLLOWUP	IN_PERSON	3	0
S04-000033	2024-03-10 00:45:00	68	NETWORK	VIDEO	4	0
S04-000034	2023-09-29 18:31:00	54	RESUME	IN_PERSON	5	0
S04-000035	2024-04-28 23:33:00	33	INTERVIEW	VIDEO	5	0
S04-000036	2024-05-01 04:33:00	47	WORKSHOP	IN_PERSON	4	0
S04-000037	2023-11-08 16:34:00	56	RESUME	ASYNC	4	0
S04-000038	2024-02-16 18:03:00	34	RESUME	IN_PERSON	3	0
S04-000039	2023-09-27 06:39:00	74	INTAKE	IN_PERSON	3	1
S04-000040	2024-03-21 05:50:00	81	WORKSHOP	VIDEO	5	0
S04-000041	2024-06-29 08:43:00	94	RESUME	IN_PERSON	5	0
S04-000042	2024-03-23 02:31:00	48	RESUME	IN_PERSON	3	0
S04-000043	2023-09-19 12:00:00	86	WORKSHOP	VIDEO	4	0
S04-000044	2023-10-19 18:38:00	53	WORKSHOP	ASYNC	5	0
S04-000045	2024-01-19 15:20:00	43	RESUME	ASYNC	3	0
S04-000046	2023-11-17 15:23:00	86	INTAKE	VIDEO	4	0
S04-000047	2024-05-11 03:22:00	31	INTAKE	VIDEO	4	0
S04-000048	2024-06-03 08:04:00	67	WORKSHOP	IN_PERSON	4	0
S04-000049	2024-02-19 10:15:00	46	RESUME	IN_PERSON	5	0
S04-000050	2024-06-29 20:24:00	52	INTAKE	IN_PERSON	5	0
S04-000051	2024-03-08 22:03:00	53	FOLLOWUP	PHONE	4	0
S04-000052	2023-10-10 04:03:00	62	WORKSHOP	IN_PERSON	4	0
S04-000053	2023-12-13 13:41:00	60	FOLLOWUP	IN_PERSON	4	0
S04-000054	2023-11-21 17:13:00	93	RESUME	IN_PERSON	5	0
S04-000055	2023-12-31 15:38:00	60	NETWORK	IN_PERSON	4	1
S04-000056	2023-11-19 13:28:00	39	INTERVIEW	IN_PERSON	4	0
S04-000057	2024-03-13 00:23:00	63	NETWORK	IN_PERSON	4	0
S04-000058	2024-02-09 06:03:00	46	FOLLOWUP	IN_PERSON	4	0
S04-000059	2024-07-10 01:39:00	93	FOLLOWUP	PHONE	3	0
S04-000060	2024-02-23 22:17:00	62	FOLLOWUP	VIDEO	5	1
S04-000061	2024-02-04 02:05:00	78	INTERVIEW	IN_PERSON	3	0
S04-000062	2024-06-22 02:11:00	51	NETWORK	IN_PERSON	4	1
S04-000063	2024-06-19 12:16:00	88	INTERVIEW	IN_PERSON	4	0
S04-000064	2023-11-09 08:13:00	73	INTERVIEW	VIDEO	5	0
S04-000065	2023-12-10 03:55:00	64	NETWORK	VIDEO	5	0
S04-000066	2023-11-07 00:20:00	81	WORKSHOP	PHONE	2	0
S04-000067	2024-07-05 01:06:00	49	INTAKE	ASYNC	4	0
S04-000068	2024-07-17 20:11:00	90	NETWORK	PHONE	5	0
S04-000069	2023-11-09 02:31:00	77	NETWORK	VIDEO	5	1
S04-000070	2024-02-14 22:00:00	94	INTERVIEW	VIDEO	5	0
S04-000071	2023-10-15 12:47:00	68	WORKSHOP	VIDEO	5	0
S04-000072	2024-01-07 07:19:00	28	NETWORK	IN_PERSON	4	0
S04-000073	2024-08-19 20:31:00	73	NETWORK	VIDEO	5	0
S04-000074	2024-02-05 00:11:00	42	INTERVIEW	PHONE	5	0
S04-000075	2024-07-02 04:53:00	94	NETWORK	IN_PERSON	5	0
S04-000076	2024-04-23 02:40:00	68	NETWORK	VIDEO	5	1
S04-000077	2024-02-01 10:35:00	57	INTAKE	VIDEO	4	0
S04-000078	2024-04-25 03:24:00	47	RESUME	IN_PERSON	5	0
S04-000079	2024-05-08 20:54:00	41	FOLLOWUP	IN_PERSON	5	0
S04-000080	2023-12-14 11:20:00	49	INTAKE	VIDEO	3	0
S04-000081	2024-08-17 20:51:00	25	INTERVIEW	IN_PERSON	4	0
S04-000082	2024-03-21 00:50:00	94	WORKSHOP	IN_PERSON	4	0
S04-000083	2024-06-18 05:34:00	24	RESUME	VIDEO	4	0
S04-000084	2024-05-19 11:31:00	21	INTERVIEW	ASYNC	3	0
S04-000085	2024-02-23 16:43:00	55	NETWORK	VIDEO	3	0
S04-000086	2024-04-14 10:36:00	57	FOLLOWUP	PHONE	4	0
S04-000087	2023-11-06 03:46:00	22	WORKSHOP	ASYNC	3	0
S04-000088	2023-10-22 09:19:00	84	WORKSHOP	PHONE	2	0
S04-000089	2024-01-15 10:13:00	56	RESUME	IN_PERSON	4	0
S04-000090	2023-11-13 08:11:00	38	INTAKE	VIDEO	5	0
S04-000091	2023-11-09 21:54:00	86	FOLLOWUP	ASYNC	4	0
S04-000092	2024-07-16 03:47:00	77	FOLLOWUP	ASYNC	5	0
S04-000093	2023-12-20 23:18:00	27	NETWORK	IN_PERSON	4	0
S04-000094	2024-06-19 09:43:00	81	WORKSHOP	IN_PERSON	2	0
S04-000095	2023-11-06 08:54:00	65	WORKSHOP	ASYNC	4	0
S04-000096	2024-04-06 16:21:00	37	RESUME	ASYNC	5	0
S04-000097	2024-05-28 06:34:00	23	INTAKE	VIDEO	3	0
S04-000098	2024-02-15 17:40:00	39	NETWORK	IN_PERSON	5	0
S04-000099	2023-11-21 10:45:00	71	INTERVIEW	IN_PERSON	4	0
S04-000100	2023-11-23 22:49:00	89	INTERVIEW	VIDEO	4	0
S04-000101	2023-11-22 12:21:00	68	WORKSHOP	VIDEO	3	0
S04-000102	2024-06-11 14:54:00	61	INTAKE	VIDEO	5	0
S04-000103	2024-03-31 03:13:00	68	FOLLOWUP	PHONE	4	0
S04-000104	2024-07-23 05:40:00	21	NETWORK	VIDEO	3	0
S04-000105	2023-10-16 21:06:00	78	WORKSHOP	VIDEO	5	0
S04-000106	2024-07-07 10:31:00	84	WORKSHOP	IN_PERSON	4	0
S04-000107	2024-01-23 19:31:00	36	WORKSHOP	VIDEO	5	0
S04-000108	2024-05-25 19:45:00	45	FOLLOWUP	IN_PERSON	5	1
S04-000109	2024-03-02 07:09:00	30	NETWORK	VIDEO	5	0
S04-000110	2024-05-30 20:14:00	59	FOLLOWUP	IN_PERSON	5	0
S04-000111	2023-12-09 01:29:00	57	RESUME	VIDEO	5	1
S04-000112	2023-10-09 10:06:00	62	WORKSHOP	IN_PERSON	3	0
S04-000113	2024-07-29 15:30:00	41	RESUME	IN_PERSON	3	0
S04-000114	2023-11-11 16:28:00	42	FOLLOWUP	IN_PERSON	5	0
S04-000115	2024-07-05 21:38:00	61	INTERVIEW	IN_PERSON	4	1
S04-000116	2024-05-17 16:49:00	29	WORKSHOP	IN_PERSON	4	0
S04-000117	2023-10-20 16:04:00	30	INTERVIEW	IN_PERSON	5	0
S04-000118	2023-12-09 08:12:00	83	WORKSHOP	VIDEO	5	0
S04-000119	2023-10-25 22:45:00	77	WORKSHOP	VIDEO	5	0
S04-000120	2023-09-14 11:55:00	35	RESUME	VIDEO	3	0
S04-000121	2023-09-17 09:33:00	22	WORKSHOP	IN_PERSON	5	0
S04-000122	2024-02-26 09:54:00	90	INTAKE	ASYNC	3	0
S04-000123	2023-11-09 10:02:00	63	FOLLOWUP	IN_PERSON	4	1
S04-000124	2024-03-21 10:16:00	38	WORKSHOP	IN_PERSON	5	0
S04-000125	2024-08-15 14:10:00	39	NETWORK	VIDEO	3	0
S04-000126	2024-05-13 07:07:00	51	INTERVIEW	VIDEO	2	0
S04-000127	2024-04-10 07:44:00	33	WORKSHOP	IN_PERSON	5	0
S04-000128	2023-11-20 13:16:00	80	FOLLOWUP	PHONE	5	0
S04-000129	2023-10-20 16:18:00	39	RESUME	IN_PERSON	4	0
S04-000130	2024-07-28 14:59:00	30	INTAKE	ASYNC	2	0
S04-000131	2023-12-25 00:14:00	55	RESUME	IN_PERSON	5	0
S04-000132	2024-03-30 21:40:00	34	FOLLOWUP	VIDEO	4	0
S04-000133	2024-03-05 07:38:00	40	WORKSHOP	VIDEO	4	0
S04-000134	2024-07-15 03:25:00	29	RESUME	ASYNC	4	0
S04-000135	2024-01-06 12:46:00	52	RESUME	PHONE	4	0
S04-000136	2024-02-24 14:34:00	54	RESUME	IN_PERSON	4	0
S04-000137	2024-02-09 14:21:00	52	FOLLOWUP	IN_PERSON	5	0
S04-000138	2024-06-25 05:03:00	21	FOLLOWUP	IN_PERSON	3	0
S04-000139	2024-08-25 00:53:00	72	WORKSHOP	IN_PERSON	5	0
S04-000140	2024-03-12 10:46:00	22	INTAKE	VIDEO	5	0
S04-000141	2023-09-25 11:59:00	50	INTERVIEW	IN_PERSON	4	1
S04-000142	2024-02-22 12:53:00	58	NETWORK	IN_PERSON	4	0
S04-000143	2024-05-20 13:45:00	34	RESUME	VIDEO	4	0
S04-000144	2024-07-15 09:10:00	34	RESUME	VIDEO	5	0
S04-000145	2024-01-07 01:02:00	57	INTERVIEW	ASYNC	5	0
S04-000146	2024-04-28 09:18:00	93	INTAKE	IN_PERSON	4	0
S04-000147	2024-06-23 03:43:00	75	INTERVIEW	PHONE	5	0
S04-000148	2023-10-08 23:39:00	53	INTERVIEW	VIDEO	5	0
S04-000149	2023-09-04 14:50:00	74	INTAKE	VIDEO	5	0
S04-000150	2024-01-06 03:21:00	31	INTAKE	IN_PERSON	5	0
S04-000151	2023-09-14 10:17:00	58	WORKSHOP	VIDEO	4	0
S04-000152	2024-03-31 11:42:00	41	INTAKE	VIDEO	3	1
S04-000153	2023-12-22 02:48:00	89	INTAKE	VIDEO	3	0
S04-000154	2023-10-20 02:55:00	71	INTAKE	VIDEO	5	0
S04-000155	2024-02-21 08:38:00	83	FOLLOWUP	ASYNC	5	0
S04-000156	2023-11-11 21:44:00	65	INTERVIEW	VIDEO	5	0
S04-000157	2023-11-01 21:32:00	50	NETWORK	IN_PERSON	2	0
S04-000158	2024-08-26 14:53:00	72	FOLLOWUP	IN_PERSON	2	0
S04-000159	2024-05-12 03:18:00	43	WORKSHOP	IN_PERSON	4	0
S04-000160	2024-05-07 00:39:00	49	FOLLOWUP	IN_PERSON	5	1
S04-000161	2024-01-28 08:43:00	35	INTAKE	IN_PERSON	4	0
S04-000162	2024-04-05 01:39:00	66	WORKSHOP	IN_PERSON	5	0
S04-000163	2023-10-10 17:10:00	34	RESUME	VIDEO	5	0
S04-000164	2024-07-29 18:35:00	52	INTAKE	IN_PERSON	4	0
S04-000165	2024-08-17 12:37:00	45	FOLLOWUP	PHONE	4	0
S04-000166	2024-05-13 17:18:00	91	RESUME	VIDEO	4	0
S04-000167	2024-04-15 05:12:00	83	INTAKE	VIDEO	3	0
S04-000168	2023-11-21 07:05:00	59	INTERVIEW	VIDEO	5	0
S04-000169	2023-09-02 04:08:00	80	FOLLOWUP	PHONE	4	1
S04-000170	2024-04-08 17:59:00	55	INTERVIEW	IN_PERSON	5	0
S04-000171	2024-02-07 18:30:00	63	FOLLOWUP	PHONE	5	0
S04-000172	2023-11-08 10:10:00	25	NETWORK	VIDEO	5	0
S04-000173	2024-03-23 03:04:00	50	INTERVIEW	PHONE	5	0
S04-000174	2023-10-28 21:07:00	35	WORKSHOP	VIDEO	4	0
S04-000175	2024-03-27 11:00:00	86	WORKSHOP	ASYNC	5	0
S04-000176	2024-03-31 22:17:00	86	INTAKE	VIDEO	4	1
S04-000177	2024-03-16 08:53:00	86	INTAKE	VIDEO	4	0
S04-000178	2024-06-14 13:42:00	47	FOLLOWUP	VIDEO	5	0
S04-000179	2024-06-06 00:23:00	46	WORKSHOP	PHONE	5	0
S04-000180	2024-04-19 12:14:00	62	FOLLOWUP	IN_PERSON	3	0
S04-000181	2024-05-23 12:53:00	31	RESUME	VIDEO	5	0
S04-000182	2024-01-20 12:31:00	70	FOLLOWUP	IN_PERSON	4	0
S04-000183	2023-10-02 22:16:00	36	INTERVIEW	VIDEO	3	0
S04-000184	2023-10-20 01:55:00	82	FOLLOWUP	ASYNC	4	1
S04-000185	2024-03-18 16:26:00	58	INTAKE	IN_PERSON	3	0
S04-000186	2023-09-02 15:09:00	50	FOLLOWUP	VIDEO	5	0
S04-000187	2024-07-30 07:05:00	48	INTERVIEW	IN_PERSON	5	0
S04-000188	2024-05-05 04:20:00	58	NETWORK	VIDEO	4	0
S04-000189	2024-07-27 11:14:00	37	INTERVIEW	VIDEO	4	1
S04-000190	2024-02-02 14:57:00	28	INTERVIEW	VIDEO	5	0
S04-000191	2024-07-02 01:23:00	39	INTAKE	IN_PERSON	3	0
S04-000192	2023-11-13 21:22:00	47	INTAKE	IN_PERSON	5	0
S04-000193	2024-04-02 15:00:00	91	RESUME	IN_PERSON	4	0
S04-000194	2024-07-11 18:38:00	23	INTERVIEW	IN_PERSON	3	0
S04-000195	2024-08-01 06:29:00	55	INTAKE	VIDEO	3	0
S04-000196	2024-03-27 09:34:00	59	INTERVIEW	IN_PERSON	2	0
S04-000197	2024-06-09 06:34:00	42	RESUME	IN_PERSON	5	0
S04-000198	2023-09-28 13:40:00	85	WORKSHOP	IN_PERSON	2	1
S04-000199	2023-11-10 01:19:00	72	WORKSHOP	IN_PERSON	3	0
S04-000200	2024-07-29 03:26:00	91	FOLLOWUP	VIDEO	3	0
S04-000201	2023-09-06 18:27:00	45	INTAKE	PHONE	3	0
S04-000202	2024-01-21 21:15:00	63	INTAKE	IN_PERSON	4	0
S04-000203	2023-09-12 12:38:00	39	FOLLOWUP	ASYNC	5	0
S04-000204	2023-12-15 17:52:00	59	INTAKE	IN_PERSON	4	0
S04-000205	2024-06-20 19:20:00	88	WORKSHOP	VIDEO	3	0
S04-000206	2024-08-25 02:56:00	86	NETWORK	VIDEO	4	0
S04-000207	2023-10-27 12:51:00	46	NETWORK	VIDEO	4	0
S04-000208	2024-08-15 13:02:00	91	NETWORK	VIDEO	5	0
S04-000209	2024-03-15 17:31:00	90	RESUME	PHONE	3	0
S04-000210	2024-04-03 15:37:00	62	INTAKE	PHONE	4	1
S04-000211	2024-02-23 15:27:00	50	INTERVIEW	VIDEO	3	0
S04-000212	2024-08-30 02:14:00	29	WORKSHOP	IN_PERSON	3	0
S04-000213	2024-05-25 09:59:00	74	FOLLOWUP	IN_PERSON	5	0
S04-000214	2024-07-30 17:56:00	32	INTAKE	IN_PERSON	3	0
S04-000215	2023-09-13 23:25:00	77	RESUME	IN_PERSON	2	0
S04-000216	2023-09-30 12:43:00	84	FOLLOWUP	IN_PERSON	3	0
S04-000217	2024-07-03 16:12:00	48	FOLLOWUP	IN_PERSON	2	0
S04-000218	2024-04-20 03:14:00	55	INTERVIEW	VIDEO	2	0
S04-000219	2024-05-24 18:18:00	71	INTERVIEW	VIDEO	2	1
S04-000220	2024-08-07 00:30:00	82	NETWORK	IN_PERSON	4	0
S04-000221	2023-09-16 17:50:00	77	WORKSHOP	IN_PERSON	4	0
S04-000222	2024-06-24 10:46:00	47	WORKSHOP	ASYNC	5	0
S04-000223	2024-04-21 05:12:00	56	FOLLOWUP	ASYNC	4	0
S04-000224	2023-09-07 03:19:00	35	WORKSHOP	VIDEO	5	0
S04-000225	2024-05-17 00:34:00	64	FOLLOWUP	VIDEO	5	0
S04-000226	2023-10-05 23:21:00	69	WORKSHOP	VIDEO	5	0
S04-000227	2024-04-07 16:00:00	83	RESUME	PHONE	3	0
S04-000228	2023-10-25 09:49:00	33	NETWORK	VIDEO	5	0
S04-000229	2024-08-27 16:34:00	89	INTAKE	PHONE	4	0
S04-000230	2023-12-08 19:55:00	20	INTERVIEW	IN_PERSON	3	1
S04-000231	2023-12-08 22:19:00	39	INTERVIEW	ASYNC	3	0
S04-000232	2024-03-02 22:09:00	52	WORKSHOP	VIDEO	2	0
S04-000233	2024-07-04 11:06:00	79	NETWORK	IN_PERSON	5	0
S04-000234	2023-12-29 12:55:00	41	INTAKE	ASYNC	5	0
S04-000235	2023-11-17 02:28:00	66	INTAKE	VIDEO	5	0
S04-000236	2023-12-10 19:38:00	79	WORKSHOP	ASYNC	4	0
S04-000237	2024-06-06 21:09:00	25	FOLLOWUP	VIDEO	5	0
S04-000238	2023-10-02 06:01:00	88	RESUME	IN_PERSON	4	0
S04-000239	2023-09-15 10:38:00	45	INTERVIEW	IN_PERSON	5	0
S04-000240	2023-10-29 22:02:00	59	RESUME	IN_PERSON	5	0
S04-000241	2023-10-01 22:39:00	90	NETWORK	IN_PERSON	5	0
S04-000242	2024-05-08 21:44:00	49	INTERVIEW	VIDEO	5	0
S04-000243	2024-07-15 04:35:00	42	FOLLOWUP	VIDEO	4	0
S04-000244	2024-08-11 23:28:00	62	NETWORK	VIDEO	4	0
S04-000245	2024-06-20 22:02:00	32	FOLLOWUP	IN_PERSON	5	0
S04-000246	2023-09-30 19:28:00	88	WORKSHOP	VIDEO	3	0
S04-000247	2023-09-23 22:22:00	52	FOLLOWUP	IN_PERSON	2	0
S04-000248	2023-09-04 15:56:00	47	INTAKE	IN_PERSON	5	0
S04-000249	2024-01-03 23:36:00	55	INTERVIEW	IN_PERSON	3	0
S04-000250	2023-10-01 00:09:00	60	INTAKE	ASYNC	4	0
S04-000251	2024-03-15 13:22:00	40	FOLLOWUP	VIDEO	4	0
S04-000252	2024-03-04 19:32:00	48	INTERVIEW	IN_PERSON	3	0
S04-000253	2023-09-13 13:48:00	57	INTAKE	VIDEO	5	1
S04-000254	2023-12-05 05:14:00	86	WORKSHOP	PHONE	5	0
S04-000255	2023-12-11 04:32:00	58	INTERVIEW	VIDEO	4	0
S04-000256	2023-12-23 00:33:00	57	WORKSHOP	PHONE	3	0
S04-000257	2023-09-07 19:54:00	22	RESUME	IN_PERSON	4	0
S04-000258	2024-07-06 14:18:00	39	INTAKE	IN_PERSON	3	0
S04-000259	2024-02-11 16:03:00	61	RESUME	IN_PERSON	2	0
S04-000260	2024-03-08 09:43:00	27	INTERVIEW	VIDEO	4	0
S04-000261	2023-10-01 20:29:00	20	WORKSHOP	ASYNC	4	0
S04-000262	2023-10-19 23:02:00	84	INTAKE	IN_PERSON	5	0
S04-000263	2023-10-01 02:07:00	87	WORKSHOP	PHONE	4	0
S04-000264	2023-09-16 01:11:00	60	WORKSHOP	IN_PERSON	4	0
S04-000265	2024-07-05 04:45:00	55	NETWORK	VIDEO	4	0
S04-000266	2023-09-27 08:10:00	54	INTERVIEW	VIDEO	4	0
S04-000267	2024-03-18 01:02:00	94	WORKSHOP	IN_PERSON	4	0
S04-000268	2024-07-12 22:01:00	82	INTERVIEW	PHONE	4	0
S04-000269	2023-11-26 14:04:00	65	INTERVIEW	IN_PERSON	5	0
S04-000270	2024-01-18 13:02:00	92	NETWORK	VIDEO	5	0
S04-000271	2023-12-13 01:19:00	60	WORKSHOP	VIDEO	5	0
S04-000272	2024-08-09 20:18:00	34	WORKSHOP	VIDEO	2	0
S04-000273	2024-04-27 12:48:00	65	WORKSHOP	IN_PERSON	5	0
S04-000274	2023-10-16 19:13:00	32	FOLLOWUP	VIDEO	3	0
S04-000275	2024-07-29 02:59:00	66	INTERVIEW	IN_PERSON	5	0
S04-000276	2024-04-19 07:32:00	57	NETWORK	IN_PERSON	3	0
S04-000277	2024-07-29 01:05:00	53	RESUME	VIDEO	5	0
S04-000278	2023-11-02 18:41:00	89	NETWORK	IN_PERSON	3	0
S04-000279	2024-04-09 22:56:00	20	INTERVIEW	VIDEO	5	0
S04-000280	2023-11-20 08:13:00	50	FOLLOWUP	ASYNC	5	1
S04-000281	2023-10-01 14:25:00	77	WORKSHOP	IN_PERSON	5	0
S04-000282	2024-01-17 00:24:00	41	FOLLOWUP	IN_PERSON	5	0
S04-000283	2023-12-28 17:39:00	82	INTAKE	IN_PERSON	3	0
S04-000284	2023-11-18 10:39:00	50	INTERVIEW	VIDEO	5	0
S04-000285	2024-01-27 17:40:00	52	RESUME	IN_PERSON	4	0
S04-000286	2024-01-21 05:03:00	47	NETWORK	PHONE	4	0
S04-000287	2024-07-16 18:14:00	81	INTAKE	VIDEO	3	0
S04-000288	2024-03-21 21:52:00	39	FOLLOWUP	VIDEO	4	0
S04-000289	2024-07-01 02:25:00	94	RESUME	VIDEO	4	0
S04-000290	2024-04-17 11:38:00	53	FOLLOWUP	ASYNC	4	0
S04-000291	2024-01-31 18:58:00	90	INTERVIEW	IN_PERSON	5	0
S04-000292	2024-03-22 13:40:00	46	INTAKE	VIDEO	3	0
S04-000293	2023-10-09 05:52:00	70	INTERVIEW	VIDEO	3	0
S04-000294	2023-10-15 13:28:00	52	RESUME	IN_PERSON	5	0
S04-000295	2024-07-15 01:25:00	22	INTERVIEW	VIDEO	4	0
S04-000296	2024-04-28 14:15:00	39	FOLLOWUP	IN_PERSON	5	0
S04-000297	2023-11-04 08:23:00	65	NETWORK	VIDEO	5	1
S04-000298	2023-09-24 22:05:00	25	WORKSHOP	VIDEO	3	0
S04-000299	2023-09-21 03:23:00	94	INTAKE	PHONE	3	1
S04-000300	2023-09-25 12:25:00	46	INTAKE	ASYNC	5	0
S04-000301	2024-03-25 15:15:00	26	INTAKE	IN_PERSON	5	0
S04-000302	2024-04-11 08:50:00	60	INTERVIEW	VIDEO	5	0
S04-000303	2023-12-30 19:35:00	49	INTERVIEW	VIDEO	3	0
S04-000304	2023-10-04 06:28:00	40	WORKSHOP	IN_PERSON	2	0
S04-000305	2024-07-30 15:47:00	41	INTERVIEW	IN_PERSON	4	0
S04-000306	2024-04-28 22:46:00	75	FOLLOWUP	IN_PERSON	5	0
S04-000307	2024-08-23 19:02:00	32	INTERVIEW	VIDEO	5	1
S04-000308	2024-05-21 06:34:00	69	FOLLOWUP	IN_PERSON	2	0
S04-000309	2023-09-11 15:59:00	30	WORKSHOP	IN_PERSON	4	0
S04-000310	2023-11-30 19:19:00	94	INTERVIEW	IN_PERSON	3	0
S04-000311	2024-05-07 14:35:00	78	RESUME	VIDEO	3	0
S04-000312	2024-04-27 09:12:00	79	INTAKE	VIDEO	4	0
S04-000313	2024-02-24 16:17:00	42	FOLLOWUP	IN_PERSON	4	0
S04-000314	2023-09-01 04:06:00	66	WORKSHOP	ASYNC	2	0
S04-000315	2024-06-22 14:46:00	64	RESUME	ASYNC	4	0
S04-000316	2024-06-22 14:15:00	49	NETWORK	IN_PERSON	4	0
S04-000317	2023-10-03 17:55:00	56	INTAKE	VIDEO	2	0
S04-000318	2024-06-21 17:08:00	59	INTAKE	IN_PERSON	4	0
S04-000319	2024-05-29 03:09:00	52	RESUME	IN_PERSON	3	1
S04-000320	2024-04-08 22:46:00	23	INTERVIEW	PHONE	5	1
S04-000321	2024-02-13 21:34:00	43	RESUME	IN_PERSON	2	0
S04-000322	2024-04-04 05:38:00	32	NETWORK	IN_PERSON	5	0
S04-000323	2024-02-08 03:47:00	62	RESUME	VIDEO	5	0
S04-000324	2023-09-11 04:30:00	91	NETWORK	IN_PERSON	4	0
S04-000325	2023-12-25 01:34:00	31	INTERVIEW	IN_PERSON	5	0
S04-000326	2023-09-04 09:58:00	20	INTERVIEW	VIDEO	5	0
S04-000327	2024-05-04 15:08:00	73	WORKSHOP	VIDEO	3	0
S04-000328	2024-07-12 12:00:00	76	NETWORK	IN_PERSON	5	0
S04-000329	2023-12-14 06:25:00	48	INTERVIEW	IN_PERSON	5	0
S04-000330	2023-12-07 20:27:00	34	RESUME	VIDEO	3	0
S04-000331	2024-08-04 06:40:00	64	NETWORK	IN_PERSON	2	0
S04-000332	2024-01-07 04:19:00	36	FOLLOWUP	VIDEO	3	0
S04-000333	2023-12-08 09:25:00	33	FOLLOWUP	PHONE	4	0
S04-000334	2024-03-16 20:42:00	58	NETWORK	VIDEO	3	0
S04-000335	2023-12-06 17:13:00	85	WORKSHOP	VIDEO	5	0
S04-000336	2024-02-07 03:01:00	54	RESUME	VIDEO	5	0
S04-000337	2024-02-08 07:52:00	66	NETWORK	PHONE	4	0
S04-000338	2024-04-28 10:41:00	45	INTAKE	PHONE	4	0
S04-000339	2024-05-31 23:43:00	73	RESUME	IN_PERSON	5	1
S04-000340	2024-02-09 01:09:00	23	FOLLOWUP	VIDEO	3	0
S04-000341	2024-06-23 08:22:00	43	FOLLOWUP	VIDEO	3	0
S04-000342	2023-09-02 08:27:00	76	RESUME	IN_PERSON	4	0
S04-000343	2023-09-06 18:06:00	57	INTAKE	IN_PERSON	5	1
S04-000344	2023-09-01 08:58:00	24	INTERVIEW	IN_PERSON	5	0
S04-000345	2023-10-09 13:31:00	21	NETWORK	ASYNC	3	0
S04-000346	2023-10-11 19:56:00	94	INTERVIEW	IN_PERSON	5	0
S04-000347	2024-05-03 17:24:00	81	INTERVIEW	VIDEO	4	0
S04-000348	2024-03-20 19:31:00	82	NETWORK	ASYNC	4	0
S04-000349	2023-09-11 17:08:00	74	INTERVIEW	VIDEO	3	0
S04-000350	2023-10-13 16:19:00	53	RESUME	VIDEO	4	0
S04-000351	2023-11-10 18:57:00	70	FOLLOWUP	IN_PERSON	5	0
S04-000352	2024-02-26 01:16:00	34	WORKSHOP	IN_PERSON	5	0
S04-000353	2024-06-29 08:48:00	79	RESUME	IN_PERSON	2	0
S04-000354	2023-11-19 06:14:00	85	INTERVIEW	IN_PERSON	5	0
S04-000355	2023-12-08 08:15:00	31	WORKSHOP	VIDEO	5	0
S04-000356	2024-02-18 10:44:00	55	RESUME	IN_PERSON	5	0
S04-000357	2023-09-01 08:33:00	43	WORKSHOP	PHONE	5	1
