session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S07-000210	2024-06-13 15:25:00	39	INTERVIEW	VIDEO	2	0
S07-000211	2023-09-05 08:50:00	50	NETWORK	VIDEO	5	0
S07-000212	2024-07-02 08:31:00	59	WORKSHOP	PHONE	5	1
S07-000213	2023-09-10 09:03:00	23	WORKSHOP	PHONE	4	0
S07-000214	2024-02-08 09:41:00	84	WORKSHOP	VIDEO	5	0
S07-000215	2024-06-07 06:58:00	71	RESUME	IN_PERSON	3	0
S07-000216	2024-07-13 09:38:00	34	WORKSHOP	VIDEO	5	0
S07-000217	2024-05-30 21:29:00	51	INTERVIEW	IN_PERSON	5	0
S07-000218	2024-05-21 21:16:00	68	WORKSHOP	IN_PERSON	5	0
S07-000219	2024-06-16 05:01:00	78	WORKSHOP	IN_PERSON	4	0
S07-000220	2023-10-31 18:22:00	75	FOLLOWUP	VIDEO	5	1
S07-000221	2023-09-21 13:42:00	83	FOLLOWUP	VIDEO	5	0
S07-000222	2024-08-16 16:24:00	89	INTERVIEW	IN_PERSON	4	1
S07-000223	2023-11-21 09:49:00	42	INTAKE	IN_PERSON	4	1
S07-000224	2024-08-11 13:37:00	56	INTAKE	VIDEO	5	0
S07-000225	2024-04-08 11:07:00	26	INTERVIEW	IN_PERSON	5	0
S07-000226	2024-06-30 03:32:00	39	FOLLOWUP	IN_PERSON	5	0
S07-000227	2024-02-07 04:44:00	79	INTERVIEW	IN_PERSON	4	0
S07-000228	2024-05-04 23:44:00	73	FOLLOWUP	IN_PERSON	3	0
S07-000229	2023-11-02 03:53:00	48	INTAKE	PHONE	3	0
S07-000230	2024-01-10 12:55:00	35	WORKSHOP	VIDEO	5	0
S07-000231	2023-10-18 10:19:00	50	RESUME	VIDEO	4	0
S07-000232	2024-04-15 21:02:00	23	INTAKE	IN_PERSON	5	0
S07-000233	2024-01-12 05:58:00	94	INTERVIEW	IN_PERSON	5	0
S07-000234	2023-09-21 23:21:00	74	WORKSHOP	VIDEO	5	0
S07-000235	2023-09-08 05:21:00	49	RESUME	IN_PERSON	2	0
S07-000236	2024-03-19 22:08:00	79	WORKSHOP	PHONE	3	0
S07-000237	2024-07-06 11:20:00	55	INTERVIEW	ASYNC	5	0
S07-000238	2024-02-18 17:05:00	61	INTAKE	VIDEO	5	0
S07-000239	2024-05-05 13:11:00	28	FOLLOWUP	VIDEO	2	0
S07-000240	2024-05-29 09:45:00	22	INTAKE	IN_PERSON	3	0
S07-000241	2023-09-29 21:27:00	61	INTAKE	VIDEO	5	0
S07-000242	2024-05-15 14:27:00	40	FOLLOWUP	IN_PERSON	5	0
S07-000243	2024-08-22 14:59:00	33	RESUME	IN_PERSON	4	0
S07-000244	2023-09-10 22:38:00	44	INTERVIEW	IN_PERSON	4	0
S07-000245	2024-04-19 15:11:00	82	WORKSHOP	IN_PERSON	4	0
S07-000246	2024-05-25 06:07:00	24	NETWORK	IN_PERSON	4	0
S07-000247	2024-05-14 04:57:00	22	INTERVIEW	PHONE	3	0
S07-000248	2024-02-04 09:54:00	61	INTAKE	VIDEO	5	0
S07-000249	2024-04-08 09:33:00	35	FOLLOWUP	VIDEO	4	0
S07-000250	2024-08-18 14:57:00	74	RESUME	IN_PERSON	3	0
S07-000251	2023-10-19 03:47:00	34	NETWORK	PHONE	5	0
S07-000252	2023-12-31 08:10:00	76	INTERVIEW	VIDEO	5	0
S07-000253	2024-03-23 11:12:00	24	RESUME	IN_PERSON	5	0
S07-000254	2023-12-22 04:38:00	64	FOLLOWUP	VIDEO	5	1
S07-000255	2024-03-17 21:53:00	43	WORKSHOP	VIDEO	5	0
S07-000256	2023-12-01 13:09:00	56	INTERVIEW	VIDEO	3	0
S07-000257	2024-01-06 20:09:00	54	NETWORK	VIDEO	4	1
S07-000258	2024-07-15 01:37:00	82	WORKSHOP	IN_PERSON	5	0
S07-000259	2024-05-15 10:06:00	45	INTERVIEW	IN_PERSON	3	0
S07-000260	2024-02-19 01:37:00	46	RESUME	VIDEO	4	0
S07-000261	2024-07-08 02:32:00	21	NETWORK	IN_PERSON	4	0
S07-000262	2024-02-08 12:21:00	24	NETWORK	IN_PERSON	5	0
S07-000263	2024-06-13 12:14:00	22	FOLLOWUP	PHONE	3	0
S07-000264	2023-09-05 00:37:00	23	WORKSHOP	IN_PERSON	5	0
S07-000265	2023-12-14 03:13:00	72	WORKSHOP	IN_PERSON	3	0
S07-000266	2024-01-01 08:00:00	39	WORKSHOP	VIDEO	4	0
S07-000267	2024-03-04 13:24:00	66	INTERVIEW	PHONE	3	0
S07-000268	2024-04-07 02:36:00	32	NETWORK	VIDEO	4	0
S07-000269	2023-09-29 04:41:00	53	NETWORK	VIDEO	5	1
S07-000270	2024-02-23 09:07:00	20	NETWORK	IN_PERSON	4	1
S07-000271	2023-09-04 18:00:00	93	INTERVIEW	PHONE	5	0
S07-000272	2024-08-23 02:30:00	62	WORKSHOP	VIDEO	3	0
S07-000273	2023-12-28 01:54:00	43	INTERVIEW	IN_PERSON	5	0
S07-000274	2024-02-10 19:19:00	22	INTAKE	IN_PERSON	4	0
S07-000275	2023-09-10 13:48:00	48	NETWORK	PHONE	5	0
S07-000276	2024-06-15 22:02:00	88	INTAKE	IN_PERSON	5	0
S07-000277	2023-12-24 14:44:00	24	RESUME	VIDEO	5	0
S07-000278	2024-03-14 15:19:00	37	WORKSHOP	ASYNC	4	0
S07-000279	2024-05-03 03:07:00	93	NETWORK	IN_PERSON	5	0
S07-000280	2024-03-28 05:18:00	90	RESUME	IN_PERSON	5	0
S07-000281	2024-05-26 13:20:00	32	RESUME	VIDEO	3	0
S07-000282	2024-02-10 05:27:00	89	NETWORK	IN_PERSON	5	0
S07-000283	2023-09-20 15:40:00	72	INTERVIEW	IN_PERSON	5	0
S07-000284	2024-02-12 09:15:00	26	RESUME	IN_PERSON	4	0
S07-000285	2024-01-09 12:16:00	40	WORKSHOP	ASYNC	4	0
S07-000286	2023-11-05 16:53:00	63	RESUME	VIDEO	5	0
S07-000287	2023-10-30 03:22:00	73	RESUME	ASYNC	5	0
S07-000288	2024-08-22 00:58:00	85	FOLLOWUP	IN_PERSON	3	0
S07-000289	2024-02-20 22:08:00	69	NETWORK	VIDEO	4	0
S07-000290	2024-06-04 12:00:00	77	NETWORK	IN_PERSON	4	0
S07-000291	2023-10-27 03:13:00	20	WORKSHOP	VIDEO	3	0
S07-000292	2024-06-13 17:55:00	55	INTAKE	VIDEO	4	0
S07-000293	2024-05-09 11:55:00	62	FOLLOWUP	IN_PERSON	5	1
S07-000294	2024-04-18 13:10:00	87	FOLLOWUP	IN_PERSON	5	0
S07-000295	2023-09-05 08:39:00	64	INTAKE	VIDEO	5	0
S07-000296	2024-04-01 11:48:00	35	RESUME	PHONE	4	0
S07-000297	2024-03-29 19:10:00	26	FOLLOWUP	IN_PERSON	5	1
S07-000298	2024-01-03 12:02:00	68	INTAKE	IN_PERSON	5	0
S07-000299	2024-08-28 00:37:00	48	INTERVIEW	VIDEO	5	0
S07-000300	2024-05-30 21:54:00	21	FOLLOWUP	IN_PERSON	5	1
S07-000301	2023-10-15 01:41:00	20	FOLLOWUP	IN_PERSON	3	0
S07-000302	2024-05-21 15:12:00	31	INTERVIEW	IN_PERSON	3	0
S07-000303	2024-06-30 18:38:00	43	WORKSHOP	VIDEO	4	0
S07-000304	2024-08-20 22:54:00	82	WORKSHOP	PHONE	2	0
S07-000305	2023-12-07 11:26:00	90	NETWORK	VIDEO	2	0
S07-000306	2024-01-19 21:46:00	31	RESUME	VIDEO	5	0
S07-000307	2024-01-09 22:26:00	37	INTAKE	PHONE	4	0
S07-000308	2024-05-07 09:18:00	51	WORKSHOP	VIDEO	4	0
S07-000309	2024-06-15 14:43:00	79	FOLLOWUP	VIDEO	5	0
S07-000310	2023-09-22 23:23:00	29	RESUME	IN_PERSON	3	0
S07-000311	2023-09-29 12:23:00	51	RESUME	IN_PERSON	5	0
S07-000312	2024-01-16 08:26:00	68	NETWORK	PHONE	5	0
S07-000313	2023-11-09 12:31:00	48	INTERVIEW	VIDEO	4	0
S07-000314	2024-03-09 04:03:00	86	INTAKE	IN_PERSON	5	0
S07-000315	2024-07-26 07:20:00	88	RESUME	ASYNC	4	0
S07-000316	2024-07-09 07:04:00	22	RESUME	VIDEO	5	0
S07-000317	2023-09-10 14:31:00	34	WORKSHOP	IN_PERSON	4	0
S07-000318	2024-03-24 06:09:00	59	FOLLOWUP	IN_PERSON	5	0
S07-000319	2024-03-22 00:57:00	37	NETWORK	IN_PERSON	5	1
S07-000320	2024-07-21 01:03:00	79	WORKSHOP	IN_PERSON	4	0
S07-000321	2023-09-06 01:27:00	59	FOLLOWUP	IN_PERSON	5	0
S07-000322	2024-02-22 22:12:00	67	INTERVIEW	VIDEO	5	0
S07-000323	2023-10-12 15:11:00	59	FOLLOWUP	VIDEO	3	0
S07-000324	2024-06-17 15:23:00	51	INTERVIEW	IN_PERSON	4	0
S07-000325	2023-10-03 06:32:00	88	NETWORK	VIDEO	5	0
S07-000326	2024-02-13 11:01:00	89	INTAKE	IN_PERSON	3	0
S07-000327	2024-05-24 17:23:00	71	FOLLOWUP	VIDEO	4	0
S07-000328	2024-06-15 01:00:00	53	WORKSHOP	VIDEO	3	0
S07-000329	2024-05-03 18:47:00	80	RESUME	VIDEO	4	0
S07-000330	2024-06-30 03:58:00	33	INTAKE	VIDEO	5	1
S07-000331	2023-12-01 04:33:00	52	INTERVIEW	IN_PERSON	5	0
S07-000332	2024-05-14 13:37:00	82	WORKSHOP	IN_PERSON	5	1
S07-000333	2024-02-04 15:30:00	50	NETWORK	IN_PERSON	4	1
S07-000334	2023-10-22 11:24:00	84	FOLLOWUP	ASYNC	2	0
S07-000335	2024-04-01 06:28:00	68	FOLLOWUP	VIDEO	5	0
S07-000336	2024-05-21 16:05:00	75	INTAKE	ASYNC	3	0
S07-000337	2023-12-14 18:37:00	80	WORKSHOP	IN_PERSON	4	0
S07-000338	2023-09-01 13:46:00	94	INTAKE	ASYNC	5	0
S07-000339	2023-11-15 06:14:00	34	NETWORK	IN_PERSON	4	0
S07-000340	2024-04-18 21:08:00	49	INTERVIEW	IN_PERSON	4	0
S07-000341	2024-05-01 20:34:00	80	RESUME	VIDEO	5	0
S07-000342	2024-04-25 08:41:00	48	FOLLOWUP	IN_PERSON	4	0
S07-000343	2023-12-24 12:36:00	22	INTERVIEW	IN_PERSON	3	0
S07-000344	2023-10-10 16:03:00	73	NETWORK	IN_PERSON	4	0
S07-000345	2024-04-05 01:41:00	88	FOLLOWUP	VIDEO	5	0
S07-000346	2023-10-06 04:58:00	49	FOLLOWUP	VIDEO	5	0
S07-000347	2024-03-28 04:42:00	43	WORKSHOP	VIDEO	4	1
S07-000348	2023-10-26 22:04:00	35	NETWORK	VIDEO	5	0
S07-000349	2023-11-28 19:14:00	42	FOLLOWUP	IN_PERSON	4	0
S07-000350	2024-02-20 03:38:00	94	FOLLOWUP	PHONE	3	0
S07-000351	2024-07-15 14:29:00	70	INTAKE	VIDEO	5	0
S07-000352	2024-08-03 19:07:00	61	NETWORK	VIDEO	3	0
S07-000353	2023-12-17 16:07:00	73	INTERVIEW	IN_PERSON	5	0
S07-000354	2023-12-31 03:54:00	46	FOLLOWUP	VIDEO	4	0
S07-000355	2023-10-03 14:10:00	21	WORKSHOP	IN_PERSON	2	0
S07-000356	2024-03-04 10:50:00	36	FOLLOWUP	VIDEO	4	0
S07-000357	2024-07-26 12:29:00	43	INTAKE	IN_PERSON	5	0
