session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S02-000111	2024-04-16 21:53:00	86	FOLLOWUP	IN_PERSON	3	0
S02-000112	2024-02-23 16:48:00	84	INTERVIEW	VIDEO	4	0
S02-000113	2024-01-18 13:23:00	84	FOLLOWUP	VIDEO	4	0
S02-000114	2023-11-28 18:30:00	64	FOLLOWUP	IN_PERSON	5	0
S02-000115	2023-11-21 03:58:00	29	WORKSHOP	ASYNC	4	0
S02-000116	2023-10-20 09:37:00	60	RESUME	VIDEO	5	0
S02-000117	2024-04-23 04:35:00	55	RESUME	IN_PERSON	5	0
S02-000118	2024-04-04 14:05:00	23	WORKSHOP	VIDEO	3	0
S02-000119	2024-01-26 08:45:00	75	WORKSHOP	IN_PERSON	5	1
S02-000120	2023-10-17 15:53:00	50	INTERVIEW	IN_PERSON	5	0
S02-000121	2024-01-07 14:32:00	28	WORKSHOP	PHONE	3	0
S02-000122	2024-07-20 23:35:00	71	WORKSHOP	VIDEO	3	0
S02-000123	2023-10-01 14:47:00	67	FOLLOWUP	ASYNC	5	0
S02-000124	2023-11-20 03:22:00	30	INTERVIEW	PHONE	4	0
S02-000125	2023-10-04 11:53:00	42	FOLLOWUP	VIDEO	3	0
S02-000126	2023-09-08 20:41:00	93	INTAKE	VIDEO	2	0
S02-000127	2024-04-04 22:25:00	48	WORKSHOP	PHONE	4	0
S02-000128	2024-04-30 16:30:00	88	NETWORK	IN_PERSON	5	0
S02-000129	2024-06-23 20:22:00	36	NETWORK	PHONE	4	0
S02-000130	2024-02-08 15:12:00	53	INTAKE	VIDEO	3	0
S02-000131	2024-07-14 14:06:00	70	RESUME	IN_PERSON	4	0
S02-000132	2023-09-02 03:21:00	20	INTERVIEW	VIDEO	3	0
S02-000133	2023-10-08 03:35:00	52	RESUME	ASYNC	4	1
S02-000134	2024-06-06 08:07:00	78	FOLLOWUP	ASYNC	2	0
S02-000135	2023-11-02 05:53:00	35	NETWORK	IN_PERSON	3	0
S02-000136	2024-01-10 02:03:00	79	WORKSHOP	IN_PERSON	5	0
S02-000137	2023-10-09 08:51:00	74	WORKSHOP	VIDEO	4	0
S02-000138	2024-06-08 23:02:00	40	RESUME	IN_PERSON	3	0
S02-000139	2023-09-25 22:14:00	90	RESUME	VIDEO	3	0
S02-000140	2023-09-16 08:21:00	47	FOLLOWUP	VIDEO	4	0
S02-000141	2023-12-06 09:28:00	94	RESUME	IN_PERSON	5	0
S02-000142	2023-12-27 04:38:00	92	RESUME	IN_PERSON	5	0
S02-000143	2024-06-26 02:54:00	70	WORKSHOP	ASYNC	4	0
S02-000144	2023-09-08 02:26:00	37	INTAKE	IN_PERSON	3	0
S02-000145	2024-02-17 16:58:00	65	INTAKE	IN_PERSON	2	0
S02-000146	2024-05-09 10:33:00	67	RESUME	VIDEO	4	0
S02-000147	2024-05-18 11:33:00	92	WORKSHOP	IN_PERSON	4	0
S02-000148	2024-07-05 17:30:00	36	INTAKE	IN_PERSON	5	0
S02-000149	2023-10-23 21:51:00	58	RESUME	IN_PERSON	3	0
S02-000150	2023-12-12 22:29:00	47	RESUME	IN_PERSON	5	0
S02-000151	2024-06-28 05:52:00	52	NETWORK	IN_PERSON	5	0
S02-000152	2023-11-25 23:36:00	37	INTERVIEW	VIDEO	4	0
S02-000153	2024-01-10 22:49:00	73	INTERVIEW	VIDEO	5	0
S02-000154	2024-03-21 20:43:00	58	INTERVIEW	IN_PERSON	5	0
S02-000155	2024-05-18 23:16:00	78	FOLLOWUP	IN_PERSON	5	0
S02-000156	2023-09-13 19:05:00	27	NETWORK	VIDEO	4	0
S02-000157	2024-01-08 16:47:00	24	RESUME	IN_PERSON	5	0
S02-000158	2024-08-11 06:46:00	39	NETWORK	ASYNC	4	0
S02-000159	2024-04-25 09:19:00	53	NETWORK	VIDEO	3	0
S02-000160	2023-12-06 06:04:00	86	INTERVIEW	PHONE	4	0
S02-000161	2024-02-17 01:02:00	80	INTAKE	IN_PERSON	4	0
S02-000162	2023-11-13 03:42:00	83	FOLLOWUP	IN_PERSON	2	0
S02-000163	2024-08-05 11:42:00	92	WORKSHOP	PHONE	5	0
S02-000164	2023-09-28 19:28:00	20	FOLLOWUP	VIDEO	3	0
S02-000165	2023-12-15 17:47:00	68	WORKSHOP	VIDEO	4	0
S02-000166	2024-02-07 00:52:00	25	WORKSHOP	IN_PERSON	4	0
S02-000167	2024-02-06 19:09:00	33	RESUME	IN_PERSON	4	0
S02-000168	2024-01-08 12:42:00	29	RESUME	PHONE	3	0
S02-000169	2024-07-17 12:50:00	52	INTAKE	IN_PERSON	5	1
S02-000170	2024-02-11 04:37:00	28	NETWORK	IN_PERSON	4	0
S02-000171	2024-01-30 14:23:00	31	INTAKE	VIDEO	5	0
S02-000172	2023-09-19 05:36:00	55	NETWORK	IN_PERSON	2	0
S02-000173	2024-02-01 23:03:00	47	FOLLOWUP	VIDEO	5	1
S02-000174	2023-09-09 03:07:00	29	WORKSHOP	IN_PERSON	3	0
S02-000175	2023-12-28 14:17:00	62	INTERVIEW	ASYNC	4	0
S02-000176	2024-03-10 10:27:00	78	INTERVIEW	VIDEO	4	0
S02-000177	2024-03-27 21:47:00	41	WORKSHOP	VIDEO	2	0
S02-000178	2023-09-06 10:31:00	61	INTERVIEW	IN_PERSON	5	0
S02-000179	2024-07-26 02:51:00	80	NETWORK	IN_PERSON	5	1
S02-000180	2024-01-20 22:48:00	93	WORKSHOP	VIDEO	2	0
S02-000181	2023-11-27 09:20:00	41	INTERVIEW	VIDEO	4	0
S02-000182	2024-02-06 14:01:00	41	INTERVIEW	VIDEO	4	0
S02-000183	2024-02-08 21:11:00	30	INTAKE	VIDEO	5	0
S02-000184	2023-09-17 04:54:00	49	INTERVIEW	IN_PERSON	5	0
S02-000185	2024-06-01 01:51:00	91	INTERVIEW	VIDEO	5	0
S02-000186	2023-12-24 01:17:00	70	INTAKE	VIDEO	5	0
S02-000187	2023-10-30 16:38:00	94	WORKSHOP	VIDEO	4	0
S02-000188	2024-02-15 16:26:00	43	INTAKE	VIDEO	4	0
S02-000189	2024-05-23 12:36:00	67	RESUME	VIDEO	5	0
S02-000190	2023-09-03 17:11:00	88	INTAKE	ASYNC	3	1
S02-000191	2023-12-06 06:22:00	93	NETWORK	ASYNC	5	0
S02-000192	2024-03-28 21:29:00	84	INTAKE	IN_PERSON	3	0
S02-000193	2023-09-28 08:23:00	61	INTERVIEW	IN_PERSON	4	0
S02-000194	2023-12-12 08:19:00	58	WORKSHOP	IN_PERSON	5	0
S02-000195	2024-08-04 23:07:00	70	NETWORK	VIDEO	2	0
S02-000196	2024-08-19 11:01:00	80	WORKSHOP	IN_PERSON	5	0
S02-000197	2024-03-09 13:10:00	79	INTERVIEW	IN_PERSON	2	0
S02-000198	2023-09-07 13:31:00	88	NETWORK	IN_PERSON	5	0
S02-000199	2024-01-23 05:38:00	26	NETWORK	ASYNC	4	0
S02-000200	2024-06-25 03:26:00	92	RESUME	VIDEO	5	0
S02-000201	2024-07-26 06:10:00	90	NETWORK	VIDEO	4	0
S02-000202	2024-02-04 04:58:00	64	NETWORK	VIDEO	5	1
S02-000203	2024-04-04 18:55:00	39	INTAKE	VIDEO	4	0
S02-000204	2024-02-13 06:27:00	93	RESUME	IN_PERSON	5	0
S02-000205	2024-04-23 03:24:00	24	RESUME	VIDEO	4	1
S02-000206	2023-09-07 22:12:00	76	FOLLOWUP	VIDEO	4	0
S02-000207	2023-10-06 08:06:00	35	INTAKE	IN_PERSON	5	0
S02-000208	2024-03-25 10:27:00	46	NETWORK	IN_PERSON	3	0
S02-000209	2024-06-02 22:11:00	25	FOLLOWUP	VIDEO	4	0
S02-000210	2024-02-04 06:31:00	21	INTERVIEW	IN_PERSON	3	0
S02-000211	2024-05-05 05:25:00	74	RESUME	VIDEO	4	0
S02-000212	2024-05-08 09:15:00	20	WORKSHOP	VIDEO	4	0
S02-000213	2024-05-20 00:33:00	25	NETWORK	PHONE	4	0
S02-000214	2024-01-22 15:00:00	57	INTERVIEW	PHONE	2	1
S02-000215	2023-12-04 22:11:00	41	FOLLOWUP	VIDEO	4	0
S02-000216	2024-04-13 19:23:00	88	FOLLOWUP	VIDEO	2	1
S02-000217	2024-04-23 13:20:00	74	RESUME	VIDEO	4	0
S02-000218	2023-11-15 22:46:00	50	INTAKE	VIDEO	3	0
S02-000219	2024-03-22 06:15:00	34	NETWORK	VIDEO	5	0
S02-000220	2023-09-05 09:29:00	94	NETWORK	IN_PERSON	5	0
S02-000221	2024-02-12 18:14:00	77	FOLLOWUP	IN_PERSON	3	0
S02-000222	2024-05-19 20:58:00	66	FOLLOWUP	VIDEO	5	0
S02-000223	2024-07-07 12:49:00	93	RESUME	VIDEO	4	0
S02-000224	2023-10-21 13:16:00	90	INTAKE	ASYNC	2	1
S02-000225	2023-11-23 08:59:00	32	NETWORK	VIDEO	3	0
S02-000226	2024-04-22 09:38:00	50	FOLLOWUP	IN_PERSON	4	0
S02-000227	2024-02-12 15:22:00	46	INTAKE	PHONE	5	0
S02-000228	2024-07-20 08:08:00	21	FOLLOWUP	IN_PERSON	2	0
S02-000229	2023-11-18 20:07:00	61	INTERVIEW	PHONE	5	0
S02-000230	2024-03-31 04:01:00	20	FOLLOWUP	VIDEO	4	0
S02-000231	2024-02-28 05:40:00	48	WORKSHOP	VIDEO	5	0
S02-000232	2023-11-13 13:43:00	27	FOLLOWUP	IN_PERSON	4	0
S02-000233	2024-01-21 01:28:00	71	RESUME	PHONE	5	1
S02-000234	2024-07-25 23:39:00	84	WORKSHOP	VIDEO	5	1
S02-000235	2023-10-07 10:05:00	67	FOLLOWUP	ASYNC	4	0
S02-000236	2024-07-04 19:10:00	77	INTERVIEW	VIDEO	3	0
S02-000237	2024-04-13 10:07:00	76	INTERVIEW	IN_PERSON	4	0
S02-000238	2023-09-23 06:15:00	81	FOLLOWUP	IN_PERSON	5	0
S02-000239	2024-08-16 14:22:00	80	RESUME	IN_PERSON	4	1
S02-000240	2024-03-09 10:26:00	79	INTERVIEW	IN_PERSON	5	1
S02-000241	2024-05-12 13:27:00	72	WORKSHOP	VIDEO	5	0
S02-000242	2024-02-09 04:16:00	71	WORKSHOP	ASYNC	5	0
S02-000243	2024-05-15 02:50:00	47	INTERVIEW	PHONE	4	0
S02-000244	2024-01-10 11:13:00	79	INTERVIEW	VIDEO	4	0
S02-000245	2023-09-09 13:18:00	42	RESUME	IN_PERSON	5	1
S02-000246	2024-05-24 14:19:00	57	FOLLOWUP	IN_PERSON	3	0
S02-000247	2023-09-30 18:33:00	89	FOLLOWUP	VIDEO	2	0
S02-000248	2024-05-08 17:14:00	20	WORKSHOP	ASYNC	4	0
S02-000249	2023-09-25 22:54:00	81	RESUME	IN_PERSON	4	0
S02-000250	2023-12-24 18:15:00	65	NETWORK	IN_PERSON	3	0
S02-000251	2023-12-30 09:41:00	77	INTERVIEW	PHONE	4	0
S02-000252	2024-02-17 02:27:00	22	FOLLOWUP	VIDEO	5	1
S02-000253	2024-01-08 09:05:00	42	INTERVIEW	PHONE	3	0
S02-000254	2023-10-24 01:56:00	58	INTERVIEW	VIDEO	4	1
S02-000255	2024-06-03 08:07:00	67	INTAKE	VIDEO	5	0
S02-000256	2023-10-06 11:40:00	78	WORKSHOP	VIDEO	3	0
S02-000257	2024-03-06 08:44:00	41	RESUME	IN_PERSON	5	1
S02-000258	2024-06-10 05:08:00	50	INTERVIEW	IN_PERSON	4	0
S02-000259	2024-05-04 22:17:00	72	WORKSHOP	VIDEO	2	0
S02-000260	2023-09-08 20:05:00	50	NETWORK	PHONE	5	0
S02-000261	2024-04-09 13:02:00	20	RESUME	IN_PERSON	2	0
S02-000262	2024-03-10 14:41:00	53	NETWORK	IN_PERSON	4	0
S02-000263	2023-11-11 17:06:00	22	INTERVIEW	IN_PERSON	5	1
S02-000264	2023-11-18 14:12:00	75	INTERVIEW	VIDEO	4	0
S02-000265	2024-01-10 20:04:00	71	FOLLOWUP	VIDEO	5	0
S02-000266	2023-12-02 02:02:00	70	WORKSHOP	IN_PERSON	5	0
S02-000267	2024-05-15 08:22:00	90	WORKSHOP	VIDEO	3	0
S02-000268	2023-11-22 02:58:00	55	RESUME	VIDEO	3	0
S02-000269	2024-01-31 12:22:00	35	NETWORK	VIDEO	5	0
S02-000270	2023-09-12 04:22:00	92	WORKSHOP	IN_PERSON	5	0
S02-000271	2023-10-08 20:23:00	43	NETWORK	ASYNC	2	0
S02-000272	2024-07-06 14:21:00	77	INTERVIEW	VIDEO	4	0
S02-000273	2024-07-19 11:47:00	69	FOLLOWUP	IN_PERSON	5	0
S02-000274	2024-03-12 16:57:00	71	FOLLOWUP	VIDEO	4	0
S02-000275	2024-06-20 21:46:00	72	NETWORK	IN_PERSON	4	0
S02-000276	2024-01-26 04:47:00	81	WORKSHOP	IN_PERSON	4	0
S02-000277	2024-08-17 04:41:00	26	INTERVIEW	ASYNC	5	0
S02-000278	2023-09-05 10:10:00	80	NETWORK	IN_PERSON	4	0
S02-000279	2023-10-07 14:35:00	47	INTERVIEW	VIDEO	5	0
S02-000280	2023-10-15 20:43:00	38	NETWORK	IN_PERSON	4	1
S02-000281	2024-05-09 01:03:00	81	WORKSHOP	VIDEO	4	0
S02-000282	2024-07-08 14:34:00	76	WORKSHOP	VIDEO	5	0
S02-000283	2024-05-03 06:45:00	31	INTAKE	PHONE	4	0
S02-000284	2024-02-12 20:23:00	59	FOLLOWUP	IN_PERSON	4	0
S02-000285	2024-04-21 20:52:00	33	RESUME	VIDEO	2	0
S02-000286	2024-07-01 10:05:00	85	RESUME	IN_PERSON	5	1
S02-000287	2024-03-06 10:20:00	48	WORKSHOP	IN_PERSON	5	0
S02-000288	2024-06-01 10:10:00	63	INTAKE	VIDEO	4	0
S02-000289	2024-05-30 00:58:00	75	NETWORK	IN_PERSON	4	0
S02-000290	2024-04-17 15:51:00	52	FOLLOWUP	VIDEO	4	0
S02-000291	2023-09-15 11:20:00	45	WORKSHOP	VIDEO	4	0
S02-000292	2023-09-04 16:02:00	88	FOLLOWUP	IN_PERSON	4	0
S02-000293	2024-04-04 17:06:00	92	RESUME	IN_PERSON	5	0
S02-000294	2023-12-13 16:50:00	66	FOLLOWUP	VIDEO	4	0
S02-000295	2024-01-04 00:46:00	23	FOLLOWUP	IN_PERSON	5	0
S02-000296	2024-03-18 06:07:00	28	INTERVIEW	VIDEO	4	0
S02-000297	2023-11-09 06:22:00	43	NETWORK	VIDEO	5	0
S02-000298	2024-04-30 23:05:00	69	INTAKE	VIDEO	5	0
S02-000299	2023-10-03 04:41:00	23	NETWORK	PHONE	3	0
S02-000300	2023-12-24 07:58:00	91	INTERVIEW	VIDEO	5	0
S02-000301	2024-06-15 13:08:00	83	INTERVIEW	ASYNC	4	0
S02-000302	2024-06-25 10:38:00	56	WORKSHOP	IN_PERSON	3	0
S02-000303	2024-01-29 08:18:00	85	INTERVIEW	VIDEO	4	0
S02-000304	2024-01-13 21:14:00	21	INTAKE	IN_PERSON	5	0
S02-000305	2023-12-21 12:04:00	37	NETWORK	VIDEO	5	0
S02-000306	2023-12-28 13:50:00	53	INTAKE	VIDEO	3	0
S02-000307	2024-01-08 13:11:00	71	RESUME	ASYNC	4	0
S02-000308	2024-06-28 06:21:00	65	FOLLOWUP	VIDEO	5	0
S02-000309	2023-09-07 19:28:00	56	RESUME	IN_PERSON	5	0
S02-000310	2024-05-28 13:00:00	85	WORKSHOP	IN_PERSON	5	0
S02-000311	2024-03-19 23:22:00	39	NETWORK	IN_PERSON	4	1
S02-000312	2023-10-21 01:12:00	49	FOLLOWUP	VIDEO	4	0
S02-000313	2023-12-11 15:09:00	64	NETWORK	VIDEO	5	0
S02-000314	2024-05-31 12:08:00	41	RESUME	VIDEO	5	1
S02-000315	2024-01-14 13:15:00	51	RESUME	IN_PERSON	4	0
S02-000316	2024-03-28 05:03:00	33	NETWORK	VIDEO	3	0
S02-000317	2024-04-13 19:41:00	65	RESUME	ASYNC	3	0
S02-000318	2024-07-15 20:28:00	63	RESUME	VIDEO	2	0
S02-000319	2024-07-24 03:56:00	33	INTAKE	VIDEO	4	0
S02-000320	2023-12-08 19:53:00	21	NETWORK	VIDEO	5	1
S02-000321	2024-06-09 16:12:00	67	RESUME	VIDEO	5	0
S02-000322	2024-08-21 11:35:00	41	NETWORK	VIDEO	5	0
S02-000323	2024-02-05 18:03:00	22	WORKSHOP	VIDEO	3	0
S02-000324	2023-10-01 12:56:00	54	INTERVIEW	VIDEO	2	0
S02-000325	2024-04-13 01:39:00	76	FOLLOWUP	VIDEO	5	0
S02-000326	2023-11-18 14:49:00	73	NETWORK	IN_PERSON	2	0
S02-000327	2023-09-23 14:43:00	73	NETWORK	IN_PERSON	3	0
S02-000328	2024-02-09 00:07:00	56	WORKSHOP	PHONE	5	0
S02-000329	2024-06-09 13:51:00	80	WORKSHOP	VIDEO	4	0
S02-000330	2023-12-11 12:25:00	21	FOLLOWUP	IN_PERSON	5	0
S02-000331	2023-09-12 12:19:00	73	FOLLOWUP	IN_PERSON	2	0
S02-000332	2024-01-02 05:00:00	22	RESUME	IN_PERSON	2	0
S02-000333	2024-04-29 10:29:00	93	FOLLOWUP	IN_PERSON	3	0
S02-000334	2024-03-08 22:40:00	23	INTERVIEW	VIDEO	5	0
S02-000335	2024-03-07 09:51:00	36	NETWORK	IN_PERSON	2	0
S02-000336	2024-02-19 14:06:00	24	FOLLOWUP	VIDEO	5	0
S02-000337	2024-03-05 02:25:00	41	NETWORK	VIDEO	4	0
S02-000338	2024-03-18 09:13:00	80	RESUME	IN_PERSON	4	0
S02-000339	2023-09-24 07:04:00	69	WORKSHOP	IN_PERSON	2	0
S02-000340	2024-02-16 07:37:00	36	NETWORK	IN_PERSON	3	0
S02-000341	2024-05-30 13:04:00	81	INTERVIEW	PHONE	5	0
S02-000342	2024-07-21 19:29:00	70	NETWORK	IN_PERSON	4	0
S02-000343	2023-12-03 19:35:00	36	INTAKE	IN_PERSON	2	0
S02-000344	2024-03-30 03:42:00	86	INTAKE	VIDEO	4	0
S02-000345	2023-10-06 21:02:00	67	WORKSHOP	VIDEO	4	0
S02-000346	2024-01-29 14:46:00	77	WORKSHOP	IN_PERSON	5	0
S02-000347	2023-11-06 17:48:00	66	WORKSHOP	VIDEO	4	0
S02-000348	2024-05-09 03:03:00	89	RESUME	IN_PERSON	3	0
S02-000349	2024-06-07 16:04:00	46	RESUME	IN_PERSON	5	0
S02-000350	2024-03-09 15:09:00	66	WORKSHOP	ASYNC	4	0
S02-000351	2024-04-17 16:22:00	85	NETWORK	ASYNC	5	0
S02-000352	2024-05-23 07:56:00	31	INTERVIEW	IN_PERSON	4	0
S02-000353	2023-09-27 12:59:00	41	RESUME	VIDEO	5	0
S02-000354	2023-10-21 00:09:00	38	INTERVIEW	IN_PERSON	4	0
S02-000355	2024-07-26 16:47:00	32	RESUME	VIDEO	5	0
S02-000356	2023-10-23 15:30:00	22	NETWORK	IN_PERSON	5	1
S02-000357	2024-07-02 20:20:00	92	FOLLOWUP	IN_PERSON	2	0
S02-000358	2024-06-20 14:29:00	66	RESUME	PHONE	3	0
S02-000359	2024-06-04 18:24:00	52	INTERVIEW	PHONE	5	1
