session_id	session_ts	minutes_logged	session_type	modality	rating_1_5	no_show
S05-000048	2024-06-18 14:21:00	64	NETWORK	IN_PERSON	5	0
S05-000049	2024-02-03 18:58:00	77	FOLLOWUP	IN_PERSON	2	0
S05-000050	2023-12-10 18:09:00	80	WORKSHOP	VIDEO	4	0
S05-000051	2023-09-02 22:54:00	78	INTERVIEW	VIDEO	4	0
S05-000052	2024-07-15 06:01:00	69	NETWORK	IN_PERSON	5	0
S05-000053	2024-02-22 11:54:00	66	RESUME	VIDEO	5	0
S05-000054	2024-07-23 20:28:00	33	INTAKE	VIDEO	3	0
S05-000055	2024-07-04 06:12:00	44	NETWORK	PHONE	4	0
S05-000056	2024-08-30 02:37:00	88	RESUME	VIDEO	2	0
S05-000057	2024-03-05 08:53:00	59	FOLLOWUP	ASYNC	5	0
S05-000058	2024-01-09 22:43:00	60	WORKSHOP	VIDEO	4	0
S05-000059	2023-12-20 04:10:00	22	WORKSHOP	PHONE	3	1
S05-000060	2023-10-24 09:42:00	33	WORKSHOP	VIDEO	4	0
S05-000061	2023-09-07 03:10:00	85	WORKSHOP	VIDEO	3	0
S05-000062	2024-04-08 18:15:00	78	INTAKE	ASYNC	3	0
S05-000063	2024-03-11 03:50:00	82	RESUME	PHONE	3	0
S05-000064	2023-12-30 09:59:00	33	RESUME	VIDEO	4	1
S05-000065	2024-05-25 02:33:00	71	FOLLOWUP	VIDEO	3	0
S05-000066	2024-08-21 14:00:00	91	INTAKE	IN_PERSON	4	0
S05-000067	2023-11-06 04:08:00	31	NETWORK	PHONE	3	0
S05-000068	2024-06-27 19:19:00	65	WORKSHOP	ASYNC	5	0
S05-000069	2024-05-25 07:51:00	64	NETWORK	VIDEO	4	0
S05-000070	2024-04-21 17:15:00	65	FOLLOWUP	IN_PERSON	4	0
S05-000071	2024-02-08 02:40:00	86	RESUME	ASYNC	4	0
S05-000072	2024-02-27 20:22:00	39	FOLLOWUP	IN_PERSON	5	0
S05-000073	2023-09-07 16:54:00	53	NETWORK	VIDEO	2	0
S05-000074	2023-11-22 23:44:00	71	NETWORK	PHONE	5	0
S05-000075	2024-06-14 16:17:00	61	INTAKE	VIDEO	4	0
S05-000076	2024-02-28 04:12:00	94	INTAKE	IN_PERSON	5	0
S05-000077	2024-06-29 04:28:00	23	INTAKE	IN_PERSON	3	0
S05-000078	2023-11-17 18:23:00	89	NETWORK	ASYNC	2	0
S05-000079	2024-06-09 08:30:00	26	WORKSHOP	IN_PERSON	3	0
S05-000080	2023-10-01 19:01:00	89	RESUME	IN_PERSON	3	0
S05-000081	2023-10-01 07:46:00	90	WORKSHOP	VIDEO	4	0
S05-000082	2024-03-24 13:20:00	58	WORKSHOP	IN_PERSON	4	0
S05-000083	2023-10-07 00:15:00	79	INTERVIEW	ASYNC	5	1
S05-000084	2024-02-14 13:16:00	26	INTERVIEW	IN_PERSON	4	0
S05-000085	2023-10-22 16:32:00	74	INTAKE	VIDEO	5	1
S05-000086	2023-10-16 02:50:00	46	WORKSHOP	IN_PERSON	4	0
S05-000087	2024-03-03 02:20:00	85	INTERVIEW	IN_PERSON	4	0
S05-000088	2024-04-12 19:14:00	33	INTAKE	IN_PERSON	5	0
S05-000089	2024-02-09 12:45:00	33	INTAKE	VIDEO	5	0
S05-000090	2024-04-13 19:45:00	56	NETWORK	IN_PERSON	5	0
S05-000091	2024-05-20 04:26:00	50	INTAKE	VIDEO	5	0
S05-000092	2024-05-10 17:34:00	84	NETWORK	IN_PERSON	3	0
S05-000093	2024-05-20 03:46:00	33	NETWORK	ASYNC	4	0
S05-000094	2023-12-10 17:53:00	34	FOLLOWUP	IN_PERSON	4	0
S05-000095	2024-05-04 09:29:00	80	RESUME	VIDEO	2	0
S05-000096	2023-10-25 09:22:00	76	NETWORK	VIDEO	3	0
S05-000097	2024-05-13 10:14:00	23	RESUME	VIDEO	5	0
S05-000098	2024-01-08 04:32:00	54	NETWORK	PHONE	3	0
S05-000099	2024-03-02 20:01:00	23	WORKSHOP	VIDEO	3	0
S05-000100	2023-09-10 00:15:00	22	WORKSHOP	IN_PERSON	5	0
S05-000101	2024-02-01 06:41:00	34	RESUME	IN_PERSON	4	0
S05-000102	2024-08-13 01:32:00	76	RESUME	VIDEO	4	0
S05-000103	2024-03-15 02:00:00	32	NETWORK	VIDEO	2	0
S05-000104	2024-03-12 02:26:00	63	INTAKE	VIDEO	5	1
S05-000105	2024-01-11 14:23:00	41	INTAKE	IN_PERSON	4	0
S05-000106	2024-07-29 19:44:00	84	RESUME	PHONE	3	0
S05-000107	2023-11-14 06:51:00	39	INTERVIEW	VIDEO	2	0
S05-000108	2024-02-06 03:36:00	30	RESUME	IN_PERSON	3	0
S05-000109	2023-09-17 21:14:00	43	RESUME	IN_PERSON	3	0
S05-000110	2023-12-01 05:53:00	72	INTAKE	IN_PERSON	3	0
S05-000111	2023-10-20 03:10:00	61	WORKSHOP	IN_PERSON	5	0
S05-000112	2023-10-15 10:23:00	70	NETWORK	VIDEO	3	0
S05-000113	2023-09-23 14:51:00	60	INTERVIEW	IN_PERSON	5	0
S05-000114	2024-02-27 21:45:00	49	NETWORK	VIDEO	4	0
S05-000115	2024-07-04 22:49:00	83	WORKSHOP	PHONE	3	1
S05-000116	2023-11-04 17:29:00	59	INTERVIEW	VIDEO	2	0
S05-000117	2023-09-27 20:28:00	36	INTERVIEW	IN_PERSON	4	0
S05-000118	2024-04-05 02:06:00	62	WORKSHOP	IN_PERSON	5	0
S05-000119	2024-05-11 11:52:00	21	INTERVIEW	VIDEO	4	0
S05-000120	2024-02-16 19:39:00	53	FOLLOWUP	VIDEO	3	0
S05-000121	2023-10-21 21:00:00	88	RESUME	IN_PERSON	5	0
S05-000122	2024-06-10 19:17:00	81	NETWORK	IN_PERSON	4	0
S05-000123	2023-11-28 11:23:00	36	INTERVIEW	IN_PERSON	2	0
S05-000124	2024-02-03 02:28:00	30	NETWORK	VIDEO	5	0
S05-000125	2024-06-27 11:42:00	52	FOLLOWUP	VIDEO	5	0
S05-000126	2024-05-10 03:29:00	76	INTAKE	VIDEO	5	0
S05-000127	2023-12-05 22:13:00	94	RESUME	IN_PERSON	5	0
S05-000128	2023-10-14 11:55:00	32	RESUME	ASYNC	3	0
S05-000129	2023-10-05 21:28:00	61	FOLLOWUP	VIDEO	5	0
S05-000130	2024-05-13 06:01:00	82	INTAKE	IN_PERSON	5	0
S05-000131	2024-08-15 13:10:00	28	FOLLOWUP	VIDEO	5	0
S05-000132	2024-06-06 09:17:00	62	WORKSHOP	ASYNC	5	0
S05-000133	2023-12-21 15:10:00	56	INTAKE	IN_PERSON	4	0
S05-000134	2023-09-24 23:15:00	35	INTERVIEW	IN_PERSON	4	0
S05-000135	2024-05-14 19:39:00	43	RESUME	ASYNC	5	0
S05-000136	2024-04-23 21:52:00	73	FOLLOWUP	VIDEO	4	0
S05-000137	2024-06-01 23:57:00	71	NETWORK	VIDEO	4	0
S05-000138	2023-11-04 23:10:00	94	INTERVIEW	IN_PERSON	2	0
S05-000139	2023-10-09 09:43:00	37	WORKSHOP	IN_PERSON	3	0
S05-000140	2023-12-31 11:39:00	68	FOLLOWUP	VIDEO	5	0
S05-000141	2023-09-23 08:09:00	23	NETWORK	VIDEO	5	0
S05-000142	2024-02-27 08:42:00	81	WORKSHOP	IN_PERSON	4	0
S05-000143	2024-04-02 04:14:00	69	INTERVIEW	IN_PERSON	3	0
S05-000144	2023-12-01 18:36:00	42	RESUME	VIDEO	2	0
S05-000145	2024-05-17 13:16:00	67	INTAKE	VIDEO	3	0
S05-000146	2024-05-03 09:26:00	93	NETWORK	VIDEO	5	0
S05-000147	2024-06-04 16:50:00	86	WORKSHOP	IN_PERSON	3	0
S05-000148	2023-10-21 08:39:00	58	NETWORK	PHONE	5	0
S05-000149	2024-03-28 05:25:00	80	FOLLOWUP	VIDEO	3	0
S05-000150	2023-09-26 17:02:00	39	INTAKE	ASYNC	5	0
S05-000151	2024-04-28 20:39:00	68	INTAKE	VIDEO	3	1
S05-000152	2023-12-01 02:10:00	65	WORKSHOP	VIDEO	4	0
S05-000153	2024-06-01 05:29:00	54	RESUME	IN_PERSON	4	0
S05-000154	2024-07-21 20:42:00	83	INTERVIEW	IN_PERSON	4	0
S05-000155	2024-01-12 20:27:00	91	NETWORK	IN_PERSON	5	0
S05-000156	2024-01-21 22:56:00	57	INTERVIEW	IN_PERSON	4	0
S05-000157	2024-08-22 03:30:00	77	FOLLOWUP	IN_PERSON	3	0
S05-000158	2023-09-04 14:26:00	70	RESUME	IN_PERSON	5	0
S05-000159	2023-10-30 17:05:00	59	INTERVIEW	VIDEO	3	0
S05-000160	2024-03-05 02:44:00	41	INTAKE	VIDEO	5	0
S05-000161	2023-11-12 15:35:00	75	WORKSHOP	VIDEO	4	0
S05-000162	2023-11-26 15:24:00	36	FOLLOWUP	VIDEO	5	0
S05-000163	2024-08-28 00:31:00	34	FOLLOWUP	IN_PERSON	3	0
S05-000164	2024-08-07 16:37:00	45	WORKSHOP	VIDEO	5	0
S05-000165	2024-04-03 17:13:00	73	RESUME	IN_PERSON	4	0
S05-000166	2024-03-25 21:52:00	86	RESUME	IN_PERSON	4	0
S05-000167	2023-11-08 01:09:00	62	WORKSHOP	IN_PERSON	5	0
S05-000168	2024-03-30 14:59:00	91	NETWORK	VIDEO	5	0
S05-000169	2024-04-14 04:02:00	35	INTERVIEW	IN_PERSON	4	0
S05-000170	2024-02-22 15:25:00	39	RESUME	PHONE	4	0
S05-000171	2023-12-12 08:46:00	80	RESUME	PHONE	5	0
S05-000172	2024-01-26 14:44:00	88	INTERVIEW	IN_PERSON	5	0
S05-000173	2024-06-10 06:17:00	86	FOLLOWUP	IN_PERSON	2	0
S05-000174	2024-06-04 23:52:00	32	FOLLOWUP	VIDEO	3	0
S05-000175	2023-10-18 22:02:00	71	NETWORK	IN_PERSON	5	0
S05-000176	2024-05-27 12:18:00	37	RESUME	IN_PERSON	4	0
S05-000177	2024-02-12 08:16:00	74	INTAKE	IN_PERSON	4	0
S05-000178	2024-04-12 07:29:00	79	NETWORK	IN_PERSON	5	0
S05-000179	2024-05-23 12:14:00	74	INTERVIEW	ASYNC	3	1
S05-000180	2024-01-26 05:56:00	71	WORKSHOP	VIDEO	5	0
S05-000181	2024-01-21 20:42:00	43	RESUME	ASYNC	5	1
S05-000182	2024-05-02 21:37:00	60	WORKSHOP	VIDEO	2	0
S05-000183	2024-03-19 18:52:00	81	FOLLOWUP	VIDEO	3	0
S05-000184	2024-01-22 09:46:00	94	INTERVIEW	ASYNC	4	0
S05-000185	2024-06-20 19:08:00	39	FOLLOWUP	VIDEO	2	0
S05-000186	2024-08-05 20:52:00	26	INTAKE	VIDEO	4	0
S05-000187	2023-11-22 16:42:00	75	INTERVIEW	ASYNC	4	0
S05-000188	2023-09-30 11:17:00	90	INTERVIEW	VIDEO	3	0
S05-000189	2024-02-11 14:03:00	37	FOLLOWUP	IN_PERSON	3	0
S05-000190	2023-11-12 15:02:00	69	NETWORK	ASYNC	4	0
S05-000191	2024-03-08 04:04:00	54	INTAKE	VIDEO	3	0
S05-000192	2024-04-24 10:40:00	28	INTERVIEW	VIDEO	5	0
S05-000193	2024-07-07 03:56:00	68	INTAKE	VIDEO	2	0
S05-000194	2024-04-13 20:29:00	21	RESUME	VIDEO	4	0
S05-000195	2023-10-10 20:22:00	49	FOLLOWUP	VIDEO	5	0
S05-000196	2023-12-14 07:05:00	44	FOLLOWUP	VIDEO	3	0
S05-000197	2024-08-10 23:52:00	62	RESUME	IN_PERSON	5	0
S05-000198	2023-10-11 09:18:00	63	WORKSHOP	IN_PERSON	3	0
S05-000199	2024-08-26 11:17:00	21	RESUME	IN_PERSON	3	0
S05-000200	2023-11-22 08:05:00	83	FOLLOWUP	IN_PERSON	5	0
S05-000201	2023-09-18 12:34:00	64	NETWORK	VIDEO	4	0
S05-000202	2024-05-28 01:08:00	27	RESUME	VIDEO	5	0
S05-000203	2023-09-05 14:02:00	32	INTAKE	IN_PERSON	3	0
S05-000204	2024-01-21 13:23:00	39	INTAKE	IN_PERSON	3	0
S05-000205	2023-11-02 08:21:00	43	FOLLOWUP	VIDEO	5	0
S05-000206	2024-05-11 05:37:00	55	WORKSHOP	VIDEO	4	0
S05-000207	2023-11-07 01:09:00	90	WORKSHOP	VIDEO	5	0
S05-000208	2023-09-06 17:07:00	27	INTERVIEW	PHONE	5	0
S05-000209	2024-08-03 08:34:00	89	FOLLOWUP	IN_PERSON	4	0
S05-000210	2024-01-03 05:25:00	91	RESUME	IN_PERSON	4	0
S05-000211	2024-03-02 06:25:00	56	WORKSHOP	IN_PERSON	5	0
S05-000212	2024-02-24 07:13:00	50	WORKSHOP	VIDEO	5	0
S05-000213	2023-11-16 11:03:00	84	INTAKE	VIDEO	4	0
S05-000214	2024-05-04 11:03:00	49	FOLLOWUP	IN_PERSON	3	0
S05-000215	2024-08-24 20:20:00	71	NETWORK	VIDEO	5	0
S05-000216	2024-01-01 13:03:00	48	FOLLOWUP	VIDEO	5	0
S05-000217	2024-05-07 09:51:00	25	RESUME	ASYNC	5	0
S05-000218	2023-11-06 02:28:00	87	WORKSHOP	VIDEO	3	0
S05-000219	2023-12-26 09:25:00	66	WORKSHOP	VIDEO	5	0
S05-000220	2024-03-19 23:56:00	30	RESUME	VIDEO	5	0
S05-000221	2023-12-30 13:24:00	45	INTERVIEW	PHONE	4	0
S05-000222	2024-07-16 19:45:00	53	FOLLOWUP	VIDEO	2	0
S05-000223	2024-08-02 02:45:00	31	NETWORK	IN_PERSON	5	0
S05-000224	2024-05-11 17:18:00	35	FOLLOWUP	IN_PERSON	3	1
S05-000225	2023-10-27 12:40:00	27	WORKSHOP	VIDEO	2	0
S05-000226	2024-01-11 17:03:00	30	WORKSHOP	IN_PERSON	4	0
S05-000227	2023-11-04 01:59:00	47	WORKSHOP	PHONE	5	0
S05-000228	2024-04-06 20:34:00	21	WORKSHOP	VIDEO	4	0
S05-000229	2024-05-07 16:04:00	24	NETWORK	VIDEO	5	0
S05-000230	2024-08-11 09:54:00	53	RESUME	IN_PERSON	4	0
S05-000231	2024-06-17 04:21:00	54	INTERVIEW	IN_PERSON	5	0
S05-000232	2024-07-23 10:34:00	64	INTERVIEW	VIDEO	4	0
S05-000233	2024-03-13 21:06:00	50	INTAKE	VIDEO	5	0
S05-000234	2024-02-07 19:03:00	73	NETWORK	VIDEO	5	0
S05-000235	2024-05-02 04:34:00	41	INTAKE	ASYNC	4	0
S05-000236	2024-07-16 08:33:00	30	FOLLOWUP	IN_PERSON	5	0
S05-000237	2024-07-15 07:50:00	21	NETWORK	PHONE	5	0
S05-000238	2023-12-04 18:30:00	52	RESUME	VIDEO	3	0
S05-000239	2024-07-11 03:18:00	87	WORKSHOP	IN_PERSON	3	0
S05-000240	2024-01-09 03:23:00	43	INTAKE	IN_PERSON	3	0
S05-000241	2024-07-13 18:42:00	72	NETWORK	VIDEO	5	0
S05-000242	2024-05-11 03:32:00	23	INTERVIEW	VIDEO	2	0
S05-000243	2024-05-12 17:47:00	92	NETWORK	IN_PERSON	4	1
S05-000244	2023-11-25 02:59:00	71	NETWORK	IN_PERSON	5	0
S05-000245	2023-10-27 21:17:00	56	INTERVIEW	VIDEO	5	0
S05-000246	2024-03-10 19:28:00	46	FOLLOWUP	VIDEO	3	0
S05-000247	2024-01-17 09:12:00	38	RESUME	IN_PERSON	4	0
S05-000248	2024-06-14 12:29:00	49	RESUME	ASYNC	5	0
S05-000249	2023-11-20 11:42:00	56	NETWORK	VIDEO	3	0
S05-000250	2023-09-11 20:41:00	50	WORKSHOP	VIDEO	4	1
S05-000251	2024-02-12 23:29:00	93	RESUME	IN_PERSON	5	1
S05-000252	2023-12-26 04:56:00	41	RESUME	PHONE	5	0
S05-000253	2023-09-01 22:18:00	24	NETWORK	IN_PERSON	4	1
S05-000254	2024-03-25 05:44:00	54	WORKSHOP	IN_PERSON	4	0
S05-000255	2023-12-08 08:42:00	79	FOLLOWUP	IN_PERSON	4	0
S05-000256	2023-12-24 05:06:00	60	WORKSHOP	PHONE	3	0
S05-000257	2024-01-03 03:33:00	46	NETWORK	VIDEO	3	0
S05-000258	2023-11-03 12:28:00	68	NETWORK	VIDEO	4	0
S05-000259	2023-09-20 05:48:00	32	RESUME	IN_PERSON	5	0
S05-000260	2024-04-29 01:01:00	71	WORKSHOP	VIDEO	3	0
S05-000261	2024-06-04 00:19:00	81	WORKSHOP	VIDEO	4	0
S05-000262	2024-01-12 06:52:00	76	INTAKE	VIDEO	3	0
S05-000263	2023-12-07 14:15:00	88	INTAKE	VIDEO	5	0
S05-000264	2024-04-06 11:53:00	35	NETWORK	IN_PERSON	2	0
S05-000265	2024-06-11 14:28:00	32	INTAKE	PHONE	4	1
S05-000266	2024-07-09 14:18:00	33	WORKSHOP	PHONE	5	0
S05-000267	2023-11-19 20:45:00	92	RESUME	IN_PERSON	3	0
S05-000268	2023-10-19 10:58:00	52	INTERVIEW	VIDEO	5	0
S05-000269	2024-04-14 08:17:00	71	NETWORK	IN_PERSON	4	0
S05-000270	2023-11-14 20:43:00	35	FOLLOWUP	ASYNC	5	0
S05-000271	2023-09-12 14:30:00	61	NETWORK	VIDEO	4	0
S05-000272	2024-07-05 21:04:00	54	NETWORK	IN_PERSON	3	0
S05-000273	2023-10-17 02:28:00	26	FOLLOWUP	VIDEO	3	0
S05-000274	2024-05-26 14:36:00	93	RESUME	VIDEO	2	0
S05-000275	2024-07-05 00:16:00	27	RESUME	VIDEO	5	0
S05-000276	2024-03-21 16:24:00	60	INTAKE	IN_PERSON	4	0
S05-000277	2023-09-29 11:00:00	58	WORKSHOP	PHONE	3	0
S05-000278	2023-11-08 03:42:00	50	INTAKE	PHONE	4	0
S05-000279	2024-08-18 06:43:00	50	WORKSHOP	VIDEO	2	1
S05-000280	2024-06-03 19:58:00	58	FOLLOWUP	VIDEO	3	0
S05-000281	2024-04-12 08:52:00	69	RESUME	IN_PERSON	4	0
S05-000282	2023-12-03 20:42:00	76	WORKSHOP	IN_PERSON	5	0
S05-000283	2023-11-14 16:31:00	48	INTERVIEW	PHONE	4	0
S05-000284	2023-11-09 13:07:00	45	RESUME	IN_PERSON	5	0
S05-000285	2024-08-22 21:19:00	36	INTAKE	IN_PERSON	5	0
S05-000286	2023-11-21 12:45:00	54	WORKSHOP	VIDEO	3	0
S05-000287	2023-10-14 12:41:00	23	INTERVIEW	IN_PERSON	3	0
S05-000288	2024-01-20 22:27:00	42	RESUME	VIDEO	5	0
S05-000289	2024-03-22 07:26:00	63	WORKSHOP	VIDEO	4	0
S05-000290	2024-05-07 04:20:00	65	INTERVIEW	PHONE	2	0
S05-000291	2023-12-12 01:27:00	74	NETWORK	IN_PERSON	4	0
S05-000292	2024-03-19 22:38:00	39	INTERVIEW	IN_PERSON	5	0
S05-000293	2024-07-13 18:40:00	31	INTERVIEW	ASYNC	5	0
S05-000294	2024-04-12 14:29:00	88	INTERVIEW	IN_PERSON	3	0
S05-000295	2024-02-01 22:21:00	80	WORKSHOP	IN_PERSON	3	1
S05-000296	2024-03-21 22:17:00	38	FOLLOWUP	IN_PERSON	4	0
S05-000297	2023-12-13 17:30:00	72	INTERVIEW	VIDEO	4	0
S05-000298	2024-04-26 16:31:00	69	INTAKE	ASYNC	5	0
S05-000299	2023-12-12 16:04:00	33	WORKSHOP	VIDEO	2	0
S05-000300	2023-11-23 03:30:00	55	INTERVIEW	VIDEO	5	0
S05-000301	2024-03-06 17:08:00	85	NETWORK	IN_PERSON	4	0
S05-000302	2023-11-22 14:12:00	56	NETWORK	VIDEO	2	0
S05-000303	2024-05-17 10:44:00	33	WORKSHOP	IN_PERSON	5	0
S05-000304	2023-09-06 16:03:00	54	INTAKE	IN_PERSON	5	0
S05-000305	2024-02-28 16:31:00	85	FOLLOWUP	IN_PERSON	5	0
S05-000306	2024-03-20 17:38:00	74	WORKSHOP	PHONE	5	0
S05-000307	2023-11-07 07:26:00	71	RESUME	IN_PERSON	4	0
S05-000308	2024-03-15 21:50:00	47	WORKSHOP	IN_PERSON	4	0
S05-000309	2023-10-12 12:28:00	32	RESUME	VIDEO	5	0
S05-000310	2024-03-17 14:28:00	68	RESUME	IN_PERSON	4	0
S05-000311	2023-11-27 23:31:00	70	INTERVIEW	IN_PERSON	5	0
S05-000312	2024-03-03 17:37:00	92	WORKSHOP	IN_PERSON	4	0
S05-000313	2023-09-19 15:25:00	84	RESUME	IN_PERSON	3	0
S05-000314	2024-02-18 09:35:00	64	WORKSHOP	IN_PERSON	4	0
S05-000315	2023-11-02 06:09:00	52	NETWORK	VIDEO	4	0
S05-000316	2023-11-17 00:23:00	69	NETWORK	IN_PERSON	2	0
S05-000317	2023-10-17 04:40:00	34	INTAKE	ASYNC	5	0
S05-000318	2024-08-18 08:51:00	74	INTAKE	IN_PERSON	2	0
S05-000319	2024-08-20 03:04:00	56	RESUME	VIDEO	4	0
S05-000320	2024-05-02 23:04:00	22	WORKSHOP	IN_PERSON	5	0
S05-000321	2024-03-13 13:17:00	57	RESUME	ASYNC	5	0
S05-000322	2024-04-05 17:32:00	28	FOLLOWUP	VIDEO	4	1
S05-000323	2023-10-29 23:54:00	71	RESUME	IN_PERSON	3	0
S05-000324	2024-05-08 17:51:00	46	WORKSHOP	VIDEO	5	0
S05-000325	2024-04-30 19:27:00	82	RESUME	VIDEO	4	0
S05-000326	2024-01-27 01:00:00	80	INTAKE	VIDEO	2	0
S05-000327	2024-01-04 19:49:00	59	RESUME	VIDEO	5	0
S05-000328	2023-09-05 02:17:00	81	WORKSHOP	VIDEO	4	0
S05-000329	2024-03-15 10:27:00	31	INTERVIEW	VIDEO	5	0
S05-000330	2024-06-01 18:43:00	33	RESUME	ASYNC	4	0
S05-000331	2024-05-11 22:42:00	91	RESUME	VIDEO	4	0
S05-000332	2024-08-08 22:09:00	52	INTAKE	VIDEO	4	0
S05-000333	2023-12-31 09:35:00	43	INTERVIEW	VIDEO	5	1
S05-000334	2024-04-21 16:16:00	35	WORKSHOP	IN_PERSON	5	0
S05-000335	2023-10-28 14:19:00	67	FOLLOWUP	ASYNC	4	0
S05-000336	2023-10-22 23:17:00	46	INTERVIEW	IN_PERSON	2	0
S05-000337	2024-01-14 16:29:00	67	INTERVIEW	VIDEO	5	0
S05-000338	2024-07-06 17:29:00	93	RESUME	IN_PERSON	5	0
S05-000339	2024-06-26 22:13:00	83	FOLLOWUP	PHONE	5	0
S05-000340	2024-04-15 20:42:00	45	FOLLOWUP	IN_PERSON	4	0
S05-000341	2023-09-16 23:15:00	22	INTERVIEW	IN_PERSON	4	0
S05-000342	2024-01-18 02:02:00	58	FOLLOWUP	IN_PERSON	4	0
S05-000343	2023-09-19 09:00:00	72	INTERVIEW	IN_PERSON	5	0
S05-000344	2024-03-09 17:46:00	55	INTAKE	ASYNC	5	0
S05-000345	2024-07-15 05:09:00	43	WORKSHOP	VIDEO	2	0
S05-000346	2023-10-19 15:51:00	73	NETWORK	VIDEO	5	0
S05-000347	2024-05-28 00:18:00	45	INTAKE	PHONE	5	1
S05-000348	2024-03-20 03:09:00	73	RESUME	VIDEO	4	0
S05-000349	2024-06-04 06:18:00	82	RESUME	VIDEO	3	0
S05-000350	2024-04-01 14:30:00	37	RESUME	VIDEO	5	0
S05-000351	2024-01-03 22:36:00	28	WORKSHOP	IN_PERSON	5	0
S05-000352	2024-05-11 11:57:00	59	WORKSHOP	PHONE	5	0
S05-000353	2024-03-25 03:17:00	91	INTERVIEW	VIDEO	5	0
S05-000354	2024-04-06 02:57:00	23	INTAKE	VIDEO	4	0
S05-000355	2024-05-29 13:56:00	86	NETWORK	VIDEO	4	1
S05-000356	2024-07-13 22:28:00	59	FOLLOWUP	PHONE	4	0
S05-000357	2024-04-25 03:16:00	91	RESUME	IN_PERSON	5	1
S05-000358	2023-09-19 09:54:00	89	FOLLOWUP	IN_PERSON	5	0
S05-000359	2023-11-05 15:23:00	78	INTAKE	IN_PERSON	3	1
