student_id,cohort,aid_received,annual_aid_amount,disbursement_fall,disbursement_spring
S201600172,2016,0,0,,
S201600173,2016,1,9028,2016-08-15,2017-01-11
S201600174,2016,1,4916,2016-08-15,2017-01-10
S201600175,2016,1,4916,2016-08-24,2017-01-10
S201600176,2016,1,4860,2016-08-20,2017-01-10
S201600177,2016,1,5704,2016-08-22,2017-01-13
S201600178,2016,1,6471,2016-08-20,2017-01-11
S201600179,2016,1,5025,2016-08-20,2017-01-11
S201600180,2016,0,0,,
S201600181,2016,0,0,,
S201600182,2016,1,5011,2016-08-16,2017-01-15
S201600183,2016,0,0,,
S201600184,2016,1,6746,2016-08-27,2017-01-08
S201600185,2016,1,5452,2016-08-17,2017-01-12
S201600186,2016,1,5590,2016-08-22,2017-01-13
S201600187,2016,0,0,,
S201600188,2016,1,6549,2016-08-26,2017-01-15
S201600189,2016,1,6358,2016-08-27,2017-01-12
S201600190,2016,0,0,,
S201600191,2016,0,0,,
S201600192,2016,0,0,,
S201600193,2016,1,6298,2016-08-15,2017-01-08
S201600194,2016,0,0,,
S201600195,2016,1,4749,2016-08-17,2017-01-10
S201600196,2016,1,6585,2016-08-27,2017-01-09
S201600197,2016,1,5956,2016-08-15,2017-01-12
S201600198,2016,1,7458,2016-08-22,2017-01-09
S201600199,2016,1,8309,2016-08-18,2017-01-09
S201600200,2016,0,0,,
S201600201,2016,1,7550,2016-08-16,2017-01-09
S201600202,2016,1,5441,2016-08-22,2017-01-14
S201600203,2016,1,6498,2016-08-23,2017-01-11
S201600204,2016,1,5835,2016-08-27,2017-01-14
S201600205,2016,1,5348,2016-08-23,2017-01-14
S201600206,2016,0,0,,
S201600207,2016,1,3622,2016-08-26,2017-01-17
S201600208,2016,0,0,,
S201600209,2016,0,0,,
S201600210,2016,1,6167,2016-08-24,2017-01-10
S201600211,2016,0,0,,
S201600212,2016,1,6773,2016-08-27,2017-01-11
S201600213,2016,1,9922,2016-08-24,2017-01-09
S201600214,2016,0,0,,
S201600215,2016,1,9057,2016-08-18,2017-01-11
S201600216,2016,0,0,,
S201600217,2016,1,6365,2016-08-16,2017-01-10
S201600218,2016,1,9048,2016-08-15,2017-01-13
S201600219,2016,1,5949,2016-08-26,2017-01-10
S201600220,2016,0,0,,
S201600221,2016,0,0,,
S201600222,2016,0,0,,
S201600223,2016,0,0,,
S201600224,2016,1,6529,2016-08-16,2017-01-08
S201600225,2016,1,4826,2016-08-17,2017-01-10
S201600226,2016,1,6568,2016-08-22,2017-01-13
S201600227,2016,1,5921,2016-08-24,2017-01-09
S201600228,2016,1,4479,2016-08-23,2017-01-13
S201600229,2016,0,0,,
S201600230,2016,1,5877,2016-08-23,2017-01-08
S201600231,2016,1,8249,2016-08-22,2017-01-13
S201600232,2016,0,0,,
S201600233,2016,0,0,,
S201600234,2016,0,0,,
S201600235,2016,1,4942,2016-08-15,2017-01-13
S201600236,2016,1,5399,2016-08-23,2017-01-10
S201600237,2016,1,6604,2016-08-24,2017-01-16
S201600238,2016,1,5824,2016-08-27,2017-01-10
S201600239,2016,1,6517,2016-08-22,2017-01-17
S201600240,2016,1,6514,2016-08-20,2017-01-08
S201600241,2016,1,4575,2016-08-24,2017-01-11
S201600242,2016,1,6203,2016-08-23,2017-01-12
S201600243,2016,1,4255,2016-08-22,2017-01-13
S201600244,2016,1,4143,2016-08-16,2017-01-08
S201600245,2016,1,4021,2016-08-26,2017-01-09
S201600246,2016,1,5428,2016-08-24,2017-01-17
S201600247,2016,1,6331,2016-08-22,2017-01-11
S201600248,2016,1,5201,2016-08-25,2017-01-17
S201600249,2016,1,3936,2016-08-18,2017-01-09
S201600250,2016,1,6444,2016-08-21,2017-01-08
S201600251,2016,1,6473,2016-08-26,2017-01-17
S201600252,2016,1,5546,2016-08-23,2017-01-12
S201600253,2016,0,0,,
S201600254,2016,1,6405,2016-08-27,2017-01-15
S201600255,2016,1,8732,2016-08-16,2017-01-11
S201600256,2016,1,4771,2016-08-25,2017-01-10
S201600257,2016,1,6628,2016-08-27,2017-01-10
S201600258,2016,1,5643,2016-08-27,2017-01-13
S201600259,2016,0,0,,
S201600260,2016,1,6518,2016-08-26,2017-01-13
S201600261,2016,0,0,,
S201600262,2016,1,6663,2016-08-15,2017-01-17
S201600263,2016,0,0,,
S201600264,2016,1,5899,2016-08-16,2017-01-09
S201600265,2016,1,5438,2016-08-15,2017-01-15
S201600266,2016,1,5381,2016-08-15,2017-01-12
S201600267,2016,0,0,,
S201600268,2016,1,7184,2016-08-26,2017-01-16
S201600269,2016,1,5985,2016-08-24,2017-01-14
S201600270,2016,1,6267,2016-08-21,2017-01-15
S201600271,2016,1,8486,2016-08-15,2017-01-11
S201600272,2016,1,6220,2016-08-24,2017-01-16
S201600273,2016,0,0,,
S201600274,2016,0,0,,
S201600275,2016,0,0,,
S201600276,2016,0,0,,
S201600277,2016,0,0,,
S201600278,2016,1,7507,2016-08-22,2017-01-11
S201600279,2016,0,0,,
S201600280,2016,1,5635,2016-08-25,2017-01-10
S201600281,2016,0,0,,
S201600282,2016,1,3227,2016-08-26,2017-01-14
S201600283,2016,1,5577,2016-08-17,2017-01-13
S201600284,2016,0,0,,
S201600285,2016,1,4642,2016-08-25,2017-01-17
S201600286,2016,0,0,,
S201600287,2016,1,5910,2016-08-17,2017-01-15
S201600288,2016,0,0,,
S201600289,2016,1,7828,2016-08-20,2017-01-16
S201600290,2016,1,5741,2016-08-19,2017-01-14
S201600291,2016,0,0,,
S201600292,2016,1,4253,2016-08-22,2017-01-10
S201600293,2016,1,3400,2016-08-25,2017-01-17
S201600294,2016,1,6691,2016-08-22,2017-01-15
S201600295,2016,1,4919,2016-08-22,2017-01-14
S201600296,2016,0,0,,
S201600297,2016,0,0,,
S201600298,2016,1,6083,2016-08-20,2017-01-11
S201600299,2016,1,5504,2016-08-21,2017-01-14
S201600300,2016,1,5176,2016-08-25,2017-01-13
S201600301,2016,1,5399,2016-08-21,2017-01-08
S201600302,2016,1,3030,2016-08-25,2017-01-14
S201600303,2016,1,4618,2016-08-22,2017-01-14
S201600304,2016,1,5217,2016-08-21,2017-01-17
S201600305,2016,1,3080,2016-08-24,2017-01-15
S201600306,2016,1,3406,2016-08-20,2017-01-13
S201600307,2016,0,0,,
S201600308,2016,0,0,,
S201600309,2016,1,5928,2016-08-23,2017-01-14
S201600310,2016,1,3582,2016-08-20,2017-01-14
S201600311,2016,0,0,,
S201600312,2016,0,0,,
S201600313,2016,1,5477,2016-08-26,2017-01-14
S201600314,2016,1,3843,2016-08-18,2017-01-13
S201600315,2016,1,5838,2016-08-23,2017-01-15
S201600316,2016,0,0,,
S201600317,2016,1,3924,2016-08-15,2017-01-12
S201600318,2016,0,0,,
S201600319,2016,1,5577,2016-08-24,2017-01-15
S201600320,2016,1,5010,2016-08-27,2017-01-16
S201600321,2016,0,0,,
S201600322,2016,1,2050,2016-08-19,2017-01-11
S201600323,2016,1,4322,2016-08-27,2017-01-14
S201600324,2016,0,0,,
S201600325,2016,1,4866,2016-08-26,2017-01-12
S201600326,2016,1,3614,2016-08-24,2017-01-08
S201600327,2016,1,4688,2016-08-19,2017-01-17
S201600328,2016,0,0,,
S201600329,2016,0,0,,
S201600330,2016,1,6062,2016-08-15,2017-01-13
S201600331,2016,0,0,,
S201600332,2016,1,7229,2016-08-15,2017-01-15
S201600333,2016,0,0,,
S201600334,2016,1,7522,2016-08-26,2017-01-08
S201600335,2016,1,5705,2016-08-15,2017-01-11
S201600336,2016,1,6820,2016-08-21,2017-01-12
S201600337,2016,1,5504,2016-08-19,2017-01-15
S201600338,2016,0,0,,
S201600339,2016,1,8308,2016-08-25,2017-01-13
S201600340,2016,0,0,,
S201600341,2016,1,5362,2016-08-25,2017-01-14
S201600342,2016,0,0,,
S201600343,2016,0,0,,
S201600344,2016,0,0,,
S201600345,2016,1,4928,2016-08-26,2017-01-14
S201600346,2016,1,5835,2016-08-25,2017-01-09
S201600347,2016,0,0,,
S201600348,2016,1,5500,2016-08-17,2017-01-12
S201600349,2016,0,0,,
S201600350,2016,1,7012,2016-08-27,2017-01-16
S201600351,2016,1,6996,2016-08-22,2017-01-17
S201600352,2016,1,4733,2016-08-20,2017-01-11
S201600353,2016,0,0,,
S201600354,2016,1,5408,2016-08-25,2017-01-08
S201600355,2016,0,0,,
S201600356,2016,1,5395,2016-08-27,2017-01-16
S201600357,2016,1,6320,2016-08-27,2017-01-17
S201600358,2016,0,0,,
S201600359,2016,1,6468,2016-08-17,2017-01-10
S201600360,2016,0,0,,
S201600361,2016,1,6523,2016-08-16,2017-01-16
S201600362,2016,0,0,,
S201600363,2016,0,0,,
S201600364,2016,1,7022,2016-08-19,2017-01-13
S201600365,2016,0,0,,
S201600366,2016,1,6498,2016-08-17,2017-01-16
S201600367,2016,0,0,,
S201600368,2016,0,0,,
S201600369,2016,1,4338,2016-08-21,2017-01-14
S201600370,2016,0,0,,
S201600371,2016,1,8129,2016-08-15,2017-01-12
S201600372,2016,0,0,,
S201600373,2016,0,0,,
S201600374,2016,1,3545,2016-08-22,2017-01-08
S201600375,2016,1,5530,2016-08-27,2017-01-12
S201600376,2016,0,0,,
S201600377,2016,1,7187,2016-08-17,2017-01-17
S201600378,2016,0,0,,
S201600379,2016,1,10012,2016-08-19,2017-01-10
S201600380,2016,1,5314,2016-08-15,2017-01-15
S201600381,2016,0,0,,
S201600382,2016,1,6848,2016-08-16,2017-01-12
S201600383,2016,1,6203,2016-08-17,2017-01-13
S201600384,2016,0,0,,
S201600385,2016,0,0,,
S201600386,2016,1,6214,2016-08-16,2017-01-13
S201600387,2016,1,6583,2016-08-15,2017-01-09
S201600388,2016,0,0,,
S201600389,2016,0,0,,
S201600390,2016,0,0,,
S201600391,2016,0,0,,
S201600392,2016,1,3634,2016-08-26,2017-01-14
S201600393,2016,1,4176,2016-08-18,2017-01-09
S201600394,2016,0,0,,
S201600395,2016,0,0,,
S201600396,2016,0,0,,
S201600397,2016,0,0,,
S201600398,2016,1,5431,2016-08-23,2017-01-17
S201600399,2016,0,0,,
S201600400,2016,1,7092,2016-08-21,2017-01-16
S201600401,2016,1,7061,2016-08-18,2017-01-08
S201600402,2016,1,5868,2016-08-16,2017-01-10
S201600403,2016,1,8978,2016-08-27,2017-01-10
S201600404,2016,0,0,,
S201600405,2016,0,0,,
S201600406,2016,1,5046,2016-08-25,2017-01-10
S201600407,2016,1,4402,2016-08-18,2017-01-15
S201600408,2016,1,5859,2016-08-24,2017-01-12
S201600409,2016,0,0,,
S201600410,2016,1,7378,2016-08-21,2017-01-11
S201600411,2016,0,0,,
S201600412,2016,1,7553,2016-08-19,2017-01-17
S201600413,2016,1,5745,2016-08-15,2017-01-12
S201600414,2016,1,4045,2016-08-15,2017-01-09
S201600415,2016,1,7211,2016-08-18,2017-01-09
S201600416,2016,0,0,,
S201600417,2016,1,6588,2016-08-21,2017-01-12
S201600418,2016,1,5403,2016-08-15,2017-01-16
S201600419,2016,1,4040,2016-08-19,2017-01-14
S201600420,2016,0,0,,
S201600421,2016,1,5294,2016-08-23,2017-01-09
S201600422,2016,0,0,,
S201600423,2016,1,7728,2016-08-17,2017-01-12
S201600424,2016,0,0,,
S201600425,2016,1,9087,2016-08-16,2017-01-10
S201600426,2016,1,5983,2016-08-19,2017-01-10
S201600427,2016,1,6943,2016-08-19,2017-01-11
S201600428,2016,1,5197,2016-08-20,2017-01-10
S201600429,2016,1,4319,2016-08-24,2017-01-13
S201600430,2016,1,5661,2016-08-17,2017-01-12
S201600431,2016,1,5410,2016-08-25,2017-01-08
S201600432,2016,1,5307,2016-08-24,2017-01-11
S201600433,2016,1,6028,2016-08-21,2017-01-15
S201600434,2016,1,6348,2016-08-22,2017-01-15
S201600435,2016,1,7944,2016-08-15,2017-01-11
S201600436,2016,0,0,,
S201600437,2016,0,0,,
S201600438,2016,1,4364,2016-08-22,2017-01-12
S201600439,2016,0,0,,
S201600440,2016,1,6144,2016-08-15,2017-01-13
S201600441,2016,1,5161,2016-08-19,2017-01-12
S201600442,2016,1,7324,2016-08-23,2017-01-11
S201600443,2016,0,0,,
S201600444,2016,0,0,,
S201600445,2016,1,8086,2016-08-23,2017-01-15
S201600446,2016,1,6107,2016-08-19,2017-01-10
S201600447,2016,0,0,,
S201600448,2016,1,5894,2016-08-23,2017-01-14
S201600449,2016,0,0,,
S201600450,2016,0,0,,
S201600451,2016,1,9183,2016-08-26,2017-01-13
S201600452,2016,1,4408,2016-08-23,2017-01-15
S201600453,2016,1,5609,2016-08-22,2017-01-14
S201600454,2016,1,5066,2016-08-18,2017-01-16
S201600455,2016,1,2715,2016-08-26,2017-01-11
S201600456,2016,1,7683,2016-08-20,2017-01-17
S201600457,2016,0,0,,
S201600458,2016,1,5878,2016-08-26,2017-01-14
S201600459,2016,1,6352,2016-08-22,2017-01-11
S201600460,2016,0,0,,
S201600461,2016,1,6051,2016-08-20,2017-01-13
S201600462,2016,0,0,,
S201600463,2016,1,5161,2016-08-15,2017-01-17
S201600464,2016,0,0,,
S201600465,2016,1,3749,2016-08-17,2017-01-16
S201600466,2016,0,0,,
S201600467,2016,1,4122,2016-08-21,2017-01-10
S201600468,2016,1,5819,2016-08-21,2017-01-13
S201600469,2016,1,6500,2016-08-22,2017-01-10
S201600470,2016,1,4001,2016-08-16,2017-01-13
S201600471,2016,0,0,,
S201600472,2016,1,6834,2016-08-18,2017-01-10
S201600473,2016,1,5424,2016-08-25,2017-01-09
S201600474,2016,1,4500,2016-08-26,2017-01-10
S201600475,2016,1,4812,2016-08-19,2017-01-09
S201600476,2016,1,4220,2016-08-16,2017-01-17
S201600477,2016,1,5736,2016-08-24,2017-01-12
S201600478,2016,1,4929,2016-08-20,2017-01-11
S201600479,2016,0,0,,
S201600480,2016,1,6557,2016-08-18,2017-01-13
S201600481,2016,0,0,,
S201600482,2016,1,5362,2016-08-21,2017-01-17
S201600483,2016,0,0,,
S201600484,2016,0,0,,
S201600485,2016,1,4014,2016-08-23,2017-01-12
S201600486,2016,1,4541,2016-08-18,2017-01-13
S201600487,2016,1,3976,2016-08-17,2017-01-11
S201600488,2016,0,0,,
S201600489,2016,0,0,,
S201600490,2016,0,0,,
S201600491,2016,0,0,,
S201600492,2016,1,6946,2016-08-16,2017-01-14
S201600493,2016,0,0,,
S201600494,2016,1,5565,2016-08-26,2017-01-08
S201600495,2016,0,0,,
S201600496,2016,1,6398,2016-08-27,2017-01-13
S201600497,2016,1,3877,2016-08-18,2017-01-08
S201600498,2016,0,0,,
S201600499,2016,1,6571,2016-08-27,2017-01-12
S201600500,2016,1,6230,2016-08-25,2017-01-17
S201600501,2016,1,7896,2016-08-23,2017-01-11
S201600502,2016,0,0,,
S201600503,2016,0,0,,
S201600504,2016,0,0,,
S201600505,2016,0,0,,
S201600506,2016,1,4614,2016-08-25,2017-01-09
S201600507,2016,0,0,,
S201600508,2016,0,0,,
S201600509,2016,1,6943,2016-08-18,2017-01-12
S201600510,2016,1,9131,2016-08-20,2017-01-11
S201600511,2016,1,3686,2016-08-20,2017-01-17
S201600512,2016,1,6006,2016-08-27,2017-01-08
S201600513,2016,1,6227,2016-08-25,2017-01-17
S201600514,2016,1,6562,2016-08-22,2017-01-17
S201600515,2016,1,6879,2016-08-19,2017-01-10
S201600516,2016,1,4009,2016-08-26,2017-01-09
S201600517,2016,0,0,,
S201600518,2016,1,7424,2016-08-23,2017-01-14
S201600519,2016,0,0,,
S201600520,2016,1,7402,2016-08-21,2017-01-09
S201600521,2016,1,6999,2016-08-21,2017-01-09
S201600522,2016,1,6813,2016-08-23,2017-01-12
S201600523,2016,0,0,,
S201600524,2016,1,5839,2016-08-15,2017-01-09
S201600525,2016,0,0,,
S201600526,2016,1,7280,2016-08-16,2017-01-09
S201600527,2016,1,4353,2016-08-23,2017-01-12
S201600528,2016,1,5679,2016-08-18,2017-01-12
S201600529,2016,1,8279,2016-08-18,2017-01-12
S201600530,2016,0,0,,
S201600531,2016,1,7863,2016-08-18,2017-01-09
S201600532,2016,1,7786,2016-08-25,2017-01-17
S201600533,2016,1,4558,2016-08-17,2017-01-16
S201600534,2016,0,0,,
S201600535,2016,0,0,,
S201600536,2016,0,0,,
S201600537,2016,1,4201,2016-08-23,2017-01-12
S201600538,2016,1,8551,2016-08-15,2017-01-14
S201600539,2016,1,4991,2016-08-15,2017-01-10
S201600540,2016,1,4900,2016-08-26,2017-01-12
S201600541,2016,0,0,,
S201600542,2016,1,4716,2016-08-23,2017-01-11
S201600543,2016,0,0,,
S201600544,2016,1,2557,2016-08-21,2017-01-15
S201600545,2016,0,0,,
S201600546,2016,0,0,,
S201600547,2016,1,3055,2016-08-17,2017-01-13
S201600548,2016,1,5281,2016-08-25,2017-01-11
S201600549,2016,1,6105,2016-08-17,2017-01-10
S201600550,2016,0,0,,
S201600551,2016,0,0,,
S201600552,2016,1,5130,2016-08-19,2017-01-16
S201600553,2016,1,7164,2016-08-17,2017-01-16
S201600554,2016,1,7551,2016-08-17,2017-01-15
S201600555,2016,0,0,,
S201600556,2016,0,0,,
S201600557,2016,1,5827,2016-08-17,2017-01-16
S201600558,2016,1,5730,2016-08-15,2017-01-16
S201600559,2016,1,6043,2016-08-26,2017-01-10
S201600560,2016,1,5021,2016-08-21,2017-01-14
S201600561,2016,1,3704,2016-08-19,2017-01-13
S201600562,2016,1,6718,2016-08-26,2017-01-10
S201600563,2016,0,0,,
S201600564,2016,1,5657,2016-08-23,2017-01-13
S201600565,2016,1,7016,2016-08-18,2017-01-15
S201600566,2016,0,0,,
S201600567,2016,1,6018,2016-08-21,2017-01-08
S201600568,2016,0,0,,
S201600569,2016,1,5438,2016-08-21,2017-01-10
S201600570,2016,1,4418,2016-08-20,2017-01-08
S201600571,2016,1,6885,2016-08-24,2017-01-11
S201600572,2016,0,0,,
S201600573,2016,1,5562,2016-08-26,2017-01-17
S201600574,2016,0,0,,
S201600575,2016,1,6811,2016-08-20,2017-01-11
S201600576,2016,1,6376,2016-08-18,2017-01-10
S201600577,2016,0,0,,
S201600578,2016,1,10298,2016-08-23,2017-01-08
S201600579,2016,1,7190,2016-08-20,2017-01-12
S201600580,2016,1,4185,2016-08-27,2017-01-16
S201600581,2016,1,6251,2016-08-21,2017-01-09
S201600582,2016,1,7571,2016-08-20,2017-01-15
S201600583,2016,1,7673,2016-08-21,2017-01-17
S201600584,2016,1,4187,2016-08-26,2017-01-11
S201600585,2016,0,0,,
S201600586,2016,1,2748,2016-08-25,2017-01-09
S201600587,2016,0,0,,
S201600588,2016,1,5341,2016-08-23,2017-01-17
S201600589,2016,1,6525,2016-08-22,2017-01-14
S201600590,2016,1,7904,2016-08-19,2017-01-10
S201600591,2016,0,0,,
S201600592,2016,0,0,,
S201600593,2016,1,6446,2016-08-19,2017-01-15
S201600594,2016,0,0,,
S201600595,2016,1,4699,2016-08-26,2017-01-08
S201600596,2016,1,6487,2016-08-18,2017-01-16
S201600597,2016,0,0,,
S201600598,2016,1,5737,2016-08-25,2017-01-15
S201600599,2016,1,7107,2016-08-16,2017-01-14
S201600600,2016,0,0,,
S201600601,2016,1,5996,2016-08-15,2017-01-15
S201600602,2016,1,5838,2016-08-16,2017-01-08
S201600603,2016,1,6575,2016-08-15,2017-01-16
S201600604,2016,1,7340,2016-08-20,2017-01-09
S201600605,2016,0,0,,
S201600606,2016,1,5519,2016-08-25,2017-01-14
S201600607,2016,0,0,,
S201600608,2016,1,6930,2016-08-19,2017-01-13
S201600609,2016,1,3259,2016-08-27,2017-01-10
S201600610,2016,0,0,,
S201600611,2016,1,6599,2016-08-26,2017-01-08
S201600612,2016,1,4937,2016-08-16,2017-01-16
S201600613,2016,1,5818,2016-08-19,2017-01-09
S201600614,2016,0,0,,
S201600615,2016,0,0,,
S201600616,2016,1,5077,2016-08-25,2017-01-09
S201600617,2016,1,5541,2016-08-18,2017-01-12
S201600618,2016,0,0,,
S201600619,2016,0,0,,
S201600620,2016,1,9866,2016-08-17,2017-01-13
S201600621,2016,1,4903,2016-08-26,2017-01-08
S201600622,2016,0,0,,
S201600623,2016,0,0,,
S201600624,2016,1,6767,2016-08-24,2017-01-11
S201600625,2016,0,0,,
S201600626,2016,0,0,,
S201600627,2016,0,0,,
S201600628,2016,1,7280,2016-08-22,2017-01-15
S201600629,2016,1,6752,2016-08-19,2017-01-14
S201600630,2016,0,0,,
