student_id,cohort,first_gen,gender,rural_origin,race_ethnicity,home_state,institution_id,institution_name,institution_type,hs_gpa,test_percentile,birth_year,starting_major,major_category
S201800043,2018,0,F,1,White,VA,INST_01,State University A (Research),research,3.71,99,2000,Civil Engineering,STEM
S201800044,2018,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,4.0,68,2000,Public Health,Health
S201800045,2018,1,M,0,White,FL,INST_05,Urban University E (Research),research,2.78,65,2000,Statistics,STEM
S201800046,2018,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.52,64,2000,Pre-Med,Health
S201800047,2018,0,F,0,White,NJ,INST_01,State University A (Research),research,2.94,64,2000,Pre-Med,Health
S201800048,2018,0,M,1,White,GA,INST_05,Urban University E (Research),research,2.71,30,2000,Nursing,Health
S201800049,2018,0,M,0,Black,GA,INST_03,Regional College C (Teaching),teaching,2.85,88,2000,Management,Business
S201800050,2018,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.08,78,2000,Accounting,Business
S201800051,2018,1,F,0,White,CA,INST_01,State University A (Research),research,2.41,65,2000,Finance,Business
S201800052,2018,0,M,1,White,NJ,INST_01,State University A (Research),research,2.33,57,2000,Anthropology,Social Sciences
S201800053,2018,0,M,0,White,MI,INST_05,Urban University E (Research),research,3.33,21,2000,Computer Science,STEM
S201800054,2018,1,F,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.95,64,2000,Communications,Other
S201800055,2018,1,F,0,Asian,NJ,INST_04,Regional College D (Teaching),teaching,3.15,79,2000,Marketing,Business
S201800056,2018,0,NB,1,White,NJ,INST_04,Regional College D (Teaching),teaching,3.96,87,2000,Economics,Social Sciences
S201800057,2018,0,M,0,Black,IL,INST_01,State University A (Research),research,2.83,29,2000,Political Science,Social Sciences
S201800058,2018,0,M,0,White,VA,INST_01,State University A (Research),research,3.34,68,2000,Economics,Social Sciences
S201800059,2018,1,M,0,White,IL,INST_04,Regional College D (Teaching),teaching,2.87,54,2000,Nursing,Health
S201800060,2018,0,F,0,White,TX,INST_05,Urban University E (Research),research,3.56,99,2000,Art History,Humanities
S201800061,2018,0,M,1,Black,NY,INST_02,State University B (Research),research,2.97,35,2000,Economics-Bus,Business
S201800062,2018,0,M,0,Asian,CA,INST_03,Regional College C (Teaching),teaching,3.2,58,2000,Civil Engineering,STEM
S201800063,2018,0,F,0,Black,GA,INST_03,Regional College C (Teaching),teaching,3.19,53,2000,History,Humanities
S201800064,2018,0,F,0,White,GA,INST_05,Urban University E (Research),research,3.45,86,2000,Psychology,Social Sciences
S201800065,2018,1,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,2.09,60,2000,Nursing,Health
S201800066,2018,0,F,0,White,OH,INST_01,State University A (Research),research,3.79,89,2000,Pre-Med,Health
S201800067,2018,0,F,0,White,PA,INST_05,Urban University E (Research),research,3.27,82,2000,Mechanical Engineering,STEM
S201800068,2018,1,F,0,Asian,VA,INST_03,Regional College C (Teaching),teaching,2.73,65,2000,Psychology,Social Sciences
S201800069,2018,0,M,0,Black,NC,INST_05,Urban University E (Research),research,3.0,45,2000,Philosophy,Humanities
S201800070,2018,0,F,1,White,PA,INST_02,State University B (Research),research,2.43,29,2000,Philosophy,Humanities
S201800071,2018,1,M,0,White,CA,INST_05,Urban University E (Research),research,3.39,38,2000,Political Science,Social Sciences
S201800072,2018,1,M,0,Asian,CA,INST_01,State University A (Research),research,3.13,47,2000,English,Humanities
S201800073,2018,0,M,0,Black,FL,INST_04,Regional College D (Teaching),teaching,2.68,47,2000,Psychology,Social Sciences
S201800074,2018,0,F,0,White,FL,INST_01,State University A (Research),research,4.0,39,2000,Communications,Other
S201800075,2018,1,F,0,White,GA,INST_05,Urban University E (Research),research,2.65,46,2000,Sociology,Social Sciences
S201800076,2018,1,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.13,34,2000,Communications,Other
S201800077,2018,0,F,1,Hispanic,TX,INST_04,Regional College D (Teaching),teaching,3.36,52,2000,Finance,Business
S201800078,2018,0,F,1,Hispanic,VA,INST_02,State University B (Research),research,4.0,45,2000,Mathematics,STEM
S201800079,2018,1,M,0,Asian,CA,INST_05,Urban University E (Research),research,2.77,67,2000,Biomedical Engineering,STEM
S201800080,2018,0,M,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.53,57,2000,Computer Science,STEM
S201800081,2018,1,F,1,White,NJ,INST_03,Regional College C (Teaching),teaching,3.79,42,2000,Economics,Social Sciences
S201800082,2018,0,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,2.56,49,2000,Pre-Med,Health
S201800083,2018,0,M,0,Black,NJ,INST_02,State University B (Research),research,3.08,70,2000,Accounting,Business
S201800084,2018,1,M,0,White,NC,INST_04,Regional College D (Teaching),teaching,3.09,61,2000,Mechanical Engineering,STEM
S201800085,2018,0,F,1,White,NC,INST_04,Regional College D (Teaching),teaching,3.46,70,2000,Education,Other
S201800086,2018,0,M,0,Hispanic,NJ,INST_05,Urban University E (Research),research,3.03,83,2000,Economics-Bus,Business
S201800087,2018,0,M,1,White,GA,INST_03,Regional College C (Teaching),teaching,3.65,46,2000,Marketing,Business
S201800088,2018,1,F,0,White,NY,INST_01,State University A (Research),research,3.46,16,2000,Economics,Social Sciences
S201800089,2018,0,F,1,White,NY,INST_04,Regional College D (Teaching),teaching,3.37,15,2000,Mathematics,STEM
S201800090,2018,0,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.98,58,2000,Marketing,Business
S201800091,2018,1,F,0,Hispanic,CA,INST_05,Urban University E (Research),research,3.55,58,2000,Communications,Other
S201800092,2018,0,F,1,White,NY,INST_02,State University B (Research),research,2.93,77,2000,Spanish,Humanities
S201800093,2018,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.26,67,2000,Public Health,Health
S201800094,2018,1,NB,0,White,NC,INST_01,State University A (Research),research,3.98,51,2000,Nursing,Health
S201800095,2018,1,M,0,White,GA,INST_02,State University B (Research),research,2.64,52,2000,English,Humanities
S201800096,2018,1,F,1,White,VA,INST_03,Regional College C (Teaching),teaching,3.19,53,2000,Psychology,Social Sciences
S201800097,2018,0,M,0,White,NC,INST_03,Regional College C (Teaching),teaching,3.81,57,2000,Public Health,Health
S201800098,2018,0,M,0,Hispanic,NC,INST_02,State University B (Research),research,2.58,88,2000,Statistics,STEM
S201800099,2018,1,M,1,White,OH,INST_01,State University A (Research),research,3.0,53,2000,Economics-Bus,Business
S201800100,2018,0,M,1,Asian,IL,INST_02,State University B (Research),research,3.14,73,2000,Biology,STEM
S201800101,2018,1,F,0,White,NJ,INST_02,State University B (Research),research,2.37,61,2000,Undeclared,Other
S201800102,2018,1,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.2,45,2000,Mechanical Engineering,STEM
S201800103,2018,0,F,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.67,58,2000,Sociology,Social Sciences
S201800104,2018,1,M,1,White,GA,INST_01,State University A (Research),research,3.14,19,2000,Mechanical Engineering,STEM
S201800105,2018,0,M,0,Hispanic,IL,INST_04,Regional College D (Teaching),teaching,3.15,55,1999,Public Health,Health
S201800106,2018,1,F,0,Black,IL,INST_02,State University B (Research),research,3.57,60,2000,Education,Other
S201800107,2018,0,M,0,White,CA,INST_02,State University B (Research),research,2.78,37,2000,Biology,STEM
S201800108,2018,1,M,1,White,CA,INST_03,Regional College C (Teaching),teaching,2.7,51,2000,Statistics,STEM
S201800109,2018,1,F,0,Black,MI,INST_03,Regional College C (Teaching),teaching,2.84,45,2000,History,Humanities
S201800110,2018,0,M,0,White,TX,INST_02,State University B (Research),research,2.57,62,2000,Economics-Bus,Business
S201800111,2018,0,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.26,62,2000,Education,Other
S201800112,2018,0,M,0,White,TX,INST_05,Urban University E (Research),research,3.87,62,2000,Public Health,Health
S201800113,2018,1,M,0,White,GA,INST_04,Regional College D (Teaching),teaching,3.4,93,2000,Undeclared,Other
S201800114,2018,1,M,1,White,NY,INST_03,Regional College C (Teaching),teaching,3.45,60,2000,Political Science,Social Sciences
S201800115,2018,0,F,1,Hispanic,IL,INST_05,Urban University E (Research),research,3.48,3,2000,Mechanical Engineering,STEM
S201800116,2018,0,M,0,AIAN,TX,INST_04,Regional College D (Teaching),teaching,3.6,70,2000,Civil Engineering,STEM
S201800117,2018,0,F,0,Hispanic,NY,INST_03,Regional College C (Teaching),teaching,2.86,54,2000,Biomedical Engineering,STEM
S201800118,2018,0,F,1,White,VA,INST_04,Regional College D (Teaching),teaching,3.42,47,2000,Economics,Social Sciences
S201800119,2018,0,M,1,Black,CA,INST_05,Urban University E (Research),research,2.61,55,2000,Biology,STEM
S201800120,2018,1,F,0,Black,TX,INST_04,Regional College D (Teaching),teaching,2.53,64,2000,Communications,Other
S201800121,2018,0,F,0,White,CA,INST_04,Regional College D (Teaching),teaching,4.0,60,2000,Public Health,Health
S201800122,2018,0,F,0,Hispanic,NC,INST_05,Urban University E (Research),research,2.69,87,2000,Biomedical Engineering,STEM
S201800123,2018,1,F,1,Black,NJ,INST_02,State University B (Research),research,2.53,34,2000,Marketing,Business
S201800124,2018,0,M,0,Black,VA,INST_01,State University A (Research),research,3.22,53,2000,Biology,STEM
S201800125,2018,0,M,1,Hispanic,NJ,INST_05,Urban University E (Research),research,2.87,53,2000,Management,Business
S201800126,2018,0,F,0,Hispanic,MI,INST_04,Regional College D (Teaching),teaching,2.57,87,2000,Finance,Business
S201800127,2018,1,M,1,White,PA,INST_05,Urban University E (Research),research,4.0,44,2000,Anthropology,Social Sciences
S201800128,2018,1,M,0,White,VA,INST_03,Regional College C (Teaching),teaching,3.31,34,2000,Communications,Other
S201800129,2018,0,M,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.32,46,2000,Marketing,Business
S201800130,2018,0,F,0,White,FL,INST_01,State University A (Research),research,3.2,65,2000,General Studies,Other
S201800131,2018,0,M,1,White,MI,INST_05,Urban University E (Research),research,3.19,69,2000,Kinesiology,Health
S201800132,2018,0,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,2.89,21,1999,Education,Other
S201800133,2018,0,M,0,White,NY,INST_03,Regional College C (Teaching),teaching,4.0,60,2000,Public Health,Health
S201800134,2018,0,F,0,Black,PA,INST_05,Urban University E (Research),research,3.18,83,2000,History,Humanities
S201800135,2018,0,M,0,Asian,VA,INST_01,State University A (Research),research,2.82,70,2000,Economics-Bus,Business
S201800136,2018,0,F,0,Multi,TX,INST_05,Urban University E (Research),research,3.31,39,2000,Sociology,Social Sciences
S201800137,2018,1,M,0,White,MI,INST_01,State University A (Research),research,3.01,35,2000,Pre-Med,Health
S201800138,2018,1,F,0,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.17,64,2000,General Studies,Other
S201800139,2018,1,F,0,White,NJ,INST_03,Regional College C (Teaching),teaching,3.6,68,2000,English,Humanities
S201800140,2018,1,F,1,White,FL,INST_03,Regional College C (Teaching),teaching,2.9,81,2000,Spanish,Humanities
S201800141,2018,1,M,1,Asian,TX,INST_01,State University A (Research),research,2.53,16,2000,Political Science,Social Sciences
S201800142,2018,0,F,0,Hispanic,IL,INST_05,Urban University E (Research),research,3.82,39,2000,Political Science,Social Sciences
S201800143,2018,0,F,0,White,PA,INST_04,Regional College D (Teaching),teaching,2.99,68,2000,Art History,Humanities
S201800144,2018,0,F,0,Multi,NC,INST_04,Regional College D (Teaching),teaching,3.27,17,2000,Physics,STEM
S201800145,2018,0,M,1,White,OH,INST_01,State University A (Research),research,2.93,30,2000,Marketing,Business
S201800146,2018,0,F,0,Multi,CA,INST_05,Urban University E (Research),research,3.36,47,2000,Finance,Business
S201800147,2018,1,M,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,3.33,71,2000,Pre-Med,Health
S201800148,2018,1,F,0,Asian,CA,INST_03,Regional College C (Teaching),teaching,3.33,30,2000,Chemistry,STEM
S201800149,2018,0,F,0,Hispanic,PA,INST_02,State University B (Research),research,3.76,47,2000,History,Humanities
S201800150,2018,1,F,0,Black,NC,INST_01,State University A (Research),research,3.09,75,2000,Civil Engineering,STEM
S201800151,2018,1,F,1,Unknown,CA,INST_02,State University B (Research),research,3.44,84,2000,Psychology,Social Sciences
S201800152,2018,1,F,0,Black,NJ,INST_05,Urban University E (Research),research,3.57,16,2000,General Studies,Other
S201800153,2018,0,F,0,Black,NJ,INST_05,Urban University E (Research),research,2.43,57,2000,Anthropology,Social Sciences
S201800154,2018,0,F,1,White,CA,INST_01,State University A (Research),research,3.05,72,2000,Kinesiology,Health
S201800155,2018,0,M,0,Hispanic,NC,INST_01,State University A (Research),research,2.62,93,2000,Undeclared,Other
S201800156,2018,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,2.16,98,2000,Education,Other
S201800157,2018,0,F,0,White,TX,INST_01,State University A (Research),research,3.29,29,2000,Biology,STEM
S201800158,2018,1,F,0,White,NJ,INST_02,State University B (Research),research,3.13,12,2000,Mathematics,STEM
S201800159,2018,1,F,0,White,NY,INST_05,Urban University E (Research),research,3.51,56,2000,Anthropology,Social Sciences
S201800160,2018,1,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,2.77,52,2000,History,Humanities
S201800161,2018,0,F,0,Black,VA,INST_05,Urban University E (Research),research,3.76,44,2000,Economics,Social Sciences
S201800162,2018,1,F,0,White,NY,INST_03,Regional College C (Teaching),teaching,3.23,34,2000,Computer Science,STEM
S201800163,2018,0,M,0,Black,NJ,INST_04,Regional College D (Teaching),teaching,4.0,44,2000,Civil Engineering,STEM
S201800164,2018,0,M,1,White,NJ,INST_05,Urban University E (Research),research,4.0,58,2000,Finance,Business
S201800165,2018,0,M,0,AIAN,NC,INST_04,Regional College D (Teaching),teaching,3.67,69,2000,Marketing,Business
S201800166,2018,0,F,0,White,CA,INST_02,State University B (Research),research,3.06,34,2000,Sociology,Social Sciences
S201800167,2018,0,M,0,White,IL,INST_03,Regional College C (Teaching),teaching,3.7,32,2000,Anthropology,Social Sciences
S201800168,2018,0,F,0,Black,NC,INST_02,State University B (Research),research,3.67,66,2000,Electrical Engineering,STEM
S201800169,2018,1,M,0,White,GA,INST_03,Regional College C (Teaching),teaching,3.26,55,2000,Education,Other
S201800170,2018,0,F,0,Multi,GA,INST_04,Regional College D (Teaching),teaching,2.96,30,2000,Anthropology,Social Sciences
S201800171,2018,0,F,0,Hispanic,IL,INST_03,Regional College C (Teaching),teaching,2.69,64,2000,General Studies,Other
S201800172,2018,1,F,1,White,OH,INST_03,Regional College C (Teaching),teaching,2.99,49,2000,Education,Other
S201800173,2018,1,F,0,White,VA,INST_04,Regional College D (Teaching),teaching,3.03,50,2000,Electrical Engineering,STEM
S201800174,2018,0,M,0,White,CA,INST_03,Regional College C (Teaching),teaching,2.86,12,2000,Biomedical Engineering,STEM
S201800175,2018,0,M,0,Unknown,VA,INST_05,Urban University E (Research),research,3.38,41,2000,Marketing,Business
S201800176,2018,0,F,1,Black,OH,INST_04,Regional College D (Teaching),teaching,3.06,19,2000,Economics,Social Sciences
S201800177,2018,0,F,0,Hispanic,VA,INST_02,State University B (Research),research,3.15,54,2000,Economics-Bus,Business
S201800178,2018,1,M,0,Black,TX,INST_05,Urban University E (Research),research,2.65,27,2000,General Studies,Other
S201800179,2018,0,F,1,Black,PA,INST_02,State University B (Research),research,2.14,81,2000,Philosophy,Humanities
S201800180,2018,0,F,0,Hispanic,OH,INST_03,Regional College C (Teaching),teaching,3.11,56,2000,Marketing,Business
S201800181,2018,1,M,0,AIAN,MI,INST_05,Urban University E (Research),research,2.42,46,2000,Economics-Bus,Business
S201800182,2018,0,F,0,Multi,OH,INST_04,Regional College D (Teaching),teaching,3.41,52,2000,Biomedical Engineering,STEM
S201800183,2018,1,F,0,Asian,PA,INST_04,Regional College D (Teaching),teaching,3.83,51,2000,Physics,STEM
S201800184,2018,0,M,1,Black,PA,INST_01,State University A (Research),research,2.73,53,2000,Economics,Social Sciences
S201800185,2018,0,M,0,Black,TX,INST_05,Urban University E (Research),research,4.0,58,2000,Pre-Med,Health
S201800186,2018,1,F,0,White,FL,INST_03,Regional College C (Teaching),teaching,3.23,63,2000,Computer Science,STEM
S201800187,2018,0,F,0,Hispanic,IL,INST_05,Urban University E (Research),research,2.26,51,2000,Computer Science,STEM
S201800188,2018,0,F,0,White,FL,INST_01,State University A (Research),research,3.28,53,2000,Accounting,Business
S201800189,2018,1,M,0,Hispanic,CA,INST_04,Regional College D (Teaching),teaching,2.97,37,2000,Finance,Business
S201800190,2018,1,M,1,White,CA,INST_05,Urban University E (Research),research,3.87,55,2000,Kinesiology,Health
S201800191,2018,0,F,0,Multi,IL,INST_01,State University A (Research),research,3.02,32,2000,Marketing,Business
S201800192,2018,0,M,1,White,MI,INST_02,State University B (Research),research,3.03,61,2000,Statistics,STEM
S201800193,2018,0,F,0,White,OH,INST_02,State University B (Research),research,2.76,45,2000,Finance,Business
S201800194,2018,1,F,1,White,OH,INST_04,Regional College D (Teaching),teaching,3.73,23,2000,Kinesiology,Health
S201800195,2018,0,M,0,White,GA,INST_05,Urban University E (Research),research,2.98,44,2000,Electrical Engineering,STEM
S201800196,2018,0,F,0,White,IL,INST_05,Urban University E (Research),research,3.24,28,2000,Nursing,Health
S201800197,2018,0,M,0,Black,NC,INST_01,State University A (Research),research,2.67,92,2000,Pre-Med,Health
S201800198,2018,0,F,0,Black,IL,INST_03,Regional College C (Teaching),teaching,2.88,77,2000,Marketing,Business
S201800199,2018,1,M,0,Hispanic,TX,INST_01,State University A (Research),research,3.2,52,2000,Kinesiology,Health
S201800200,2018,1,M,0,Black,NY,INST_01,State University A (Research),research,3.59,66,2000,Pre-Med,Health
S201800201,2018,0,F,0,Hispanic,NC,INST_05,Urban University E (Research),research,3.05,60,2000,Chemistry,STEM
S201800202,2018,0,F,0,Hispanic,FL,INST_04,Regional College D (Teaching),teaching,2.95,66,2000,Electrical Engineering,STEM
S201800203,2018,0,F,1,White,FL,INST_05,Urban University E (Research),research,2.86,30,2000,Education,Other
S201800204,2018,0,M,0,Black,NY,INST_02,State University B (Research),research,3.33,52,2000,General Studies,Other
S201800205,2018,1,M,0,AIAN,NJ,INST_02,State University B (Research),research,3.38,80,2000,Finance,Business
S201800206,2018,1,F,0,Hispanic,PA,INST_02,State University B (Research),research,3.13,35,2000,Finance,Business
S201800207,2018,0,F,1,White,PA,INST_01,State University A (Research),research,3.14,39,2000,Mathematics,STEM
S201800208,2018,1,M,0,Asian,IL,INST_02,State University B (Research),research,2.76,68,2000,Philosophy,Humanities
S201800209,2018,0,F,0,Black,IL,INST_03,Regional College C (Teaching),teaching,2.69,26,2000,Psychology,Social Sciences
S201800210,2018,0,M,1,White,NY,INST_02,State University B (Research),research,2.86,23,2000,Electrical Engineering,STEM
S201800211,2018,1,M,0,White,CA,INST_02,State University B (Research),research,3.1,73,2000,Communications,Other
S201800212,2018,0,F,0,Asian,GA,INST_04,Regional College D (Teaching),teaching,3.03,51,2000,Nursing,Health
S201800213,2018,0,M,0,White,VA,INST_01,State University A (Research),research,2.86,70,2000,Mathematics,STEM
S201800214,2018,1,F,0,Asian,FL,INST_03,Regional College C (Teaching),teaching,2.98,23,2000,Communications,Other
S201800215,2018,0,F,0,Black,NJ,INST_05,Urban University E (Research),research,3.43,58,2000,Computer Science,STEM
S201800216,2018,1,M,0,White,GA,INST_02,State University B (Research),research,3.91,72,2000,Economics,Social Sciences
S201800217,2018,1,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.54,51,2000,Finance,Business
S201800218,2018,1,M,0,Black,NY,INST_05,Urban University E (Research),research,3.66,48,2000,Marketing,Business
S201800219,2018,0,F,1,White,PA,INST_01,State University A (Research),research,2.24,15,2000,Pre-Med,Health
S201800220,2018,1,F,1,White,FL,INST_04,Regional College D (Teaching),teaching,2.7,56,2000,Civil Engineering,STEM
S201800221,2018,0,F,1,Asian,NJ,INST_01,State University A (Research),research,3.09,65,2000,Economics-Bus,Business
S201800222,2018,0,M,1,Hispanic,GA,INST_03,Regional College C (Teaching),teaching,3.74,58,2000,Civil Engineering,STEM
S201800223,2018,0,M,1,White,GA,INST_03,Regional College C (Teaching),teaching,3.7,79,2000,Education,Other
S201800224,2018,1,M,0,Asian,VA,INST_04,Regional College D (Teaching),teaching,2.84,35,2000,Education,Other
S201800225,2018,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,2.97,65,2000,Pre-Med,Health
S201800226,2018,1,F,1,White,GA,INST_05,Urban University E (Research),research,3.59,71,2000,Kinesiology,Health
S201800227,2018,0,M,0,Black,NY,INST_02,State University B (Research),research,3.33,50,2000,General Studies,Other
S201800228,2018,0,F,0,White,TX,INST_05,Urban University E (Research),research,2.28,30,2000,Pre-Med,Health
S201800229,2018,0,F,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.66,71,2000,Undeclared,Other
S201800230,2018,0,F,1,White,GA,INST_05,Urban University E (Research),research,2.38,50,2000,Physics,STEM
S201800231,2018,0,M,1,White,VA,INST_04,Regional College D (Teaching),teaching,3.79,45,2000,Finance,Business
S201800232,2018,0,F,0,White,MI,INST_03,Regional College C (Teaching),teaching,3.17,29,2000,Political Science,Social Sciences
S201800233,2018,1,M,0,Black,VA,INST_01,State University A (Research),research,3.56,43,2000,Civil Engineering,STEM
S201800234,2018,0,F,0,White,MI,INST_05,Urban University E (Research),research,3.25,60,2000,Public Health,Health
S201800235,2018,1,M,0,Black,TX,INST_05,Urban University E (Research),research,3.71,31,2000,Mathematics,STEM
S201800236,2018,0,M,0,White,NY,INST_04,Regional College D (Teaching),teaching,3.45,70,2000,Undeclared,Other
S201800237,2018,0,M,0,White,FL,INST_04,Regional College D (Teaching),teaching,3.75,41,2000,Management,Business
S201800238,2018,1,M,0,White,MI,INST_02,State University B (Research),research,2.95,85,2000,Finance,Business
S201800239,2018,0,M,0,White,OH,INST_05,Urban University E (Research),research,3.42,10,2000,Spanish,Humanities
S201800240,2018,1,M,1,White,MI,INST_03,Regional College C (Teaching),teaching,3.03,53,2000,Anthropology,Social Sciences
S201800241,2018,0,F,0,White,PA,INST_03,Regional College C (Teaching),teaching,2.98,54,2000,Electrical Engineering,STEM
S201800242,2018,0,F,0,NHPI,NJ,INST_05,Urban University E (Research),research,2.68,48,2000,Physics,STEM
S201800243,2018,0,F,0,Black,NY,INST_03,Regional College C (Teaching),teaching,3.41,40,2000,Political Science,Social Sciences
S201800244,2018,0,NB,0,White,TX,INST_04,Regional College D (Teaching),teaching,3.52,79,2000,Pre-Med,Health
S201800245,2018,0,M,0,White,NC,INST_05,Urban University E (Research),research,3.64,89,2000,Mathematics,STEM
S201800246,2018,0,F,1,Asian,GA,INST_01,State University A (Research),research,2.22,67,2000,Spanish,Humanities
S201800247,2018,0,M,1,White,PA,INST_04,Regional College D (Teaching),teaching,4.0,40,2000,Sociology,Social Sciences
S201800248,2018,0,M,0,Hispanic,GA,INST_02,State University B (Research),research,2.12,24,2000,Biomedical Engineering,STEM
